total_rewards,recon_rewards,cyber_attack_rewards,disinfo_rewards,term_rewards,loss1_history,loss2_history,loss3_history
325,10,215,110,-10,6.050446510314941,6.050446510314941,6.050446510314941
0,10,0,0,-10,-2.282972812652588,-2.282972812652588,-2.282972812652588
95,10,75,20,-10,-0.02483797073364257,-0.02483797073364257,-0.02483797073364257
218,10,108,110,-10,2.6721580028533936,2.6721580028533936,2.6721580028533936
0,10,0,0,-10,-2.297417163848877,-2.297417163848877,-2.297417163848877
60,10,0,60,-10,-1.1783084869384766,-1.1783084869384766,-1.1783084869384766
282,10,232,50,-10,5.130121231079102,5.130121231079102,5.130121231079102
206,20,166,30,-10,3.2665700912475586,3.2665700912475586,3.2665700912475586
0,10,0,0,-10,-2.318561553955078,-2.318561553955078,-2.318561553955078
0,10,0,0,-10,-2.323824882507324,-2.323824882507324,-2.323824882507324
0,10,0,0,-10,-2.329021692276001,-2.329021692276001,-2.329021692276001
0,10,0,0,-10,-2.3346385955810547,-2.3346385955810547,-2.3346385955810547
446,10,396,50,-10,9.754186630249023,9.754186630249023,9.754186630249023
207,10,137,70,-10,2.554164409637451,2.554164409637451,2.554164409637451
296,10,286,10,-10,5.752739906311035,5.752739906311035,5.752739906311035
151,20,71,70,-10,1.3454983234405518,1.3454983234405518,1.3454983234405518
70,10,0,70,-10,-1.023039937019348,-1.023039937019348,-1.023039937019348
110,10,90,20,-10,0.29404401779174805,0.29404401779174805,0.29404401779174805
209,20,89,110,-10,2.1661264896392822,2.1661264896392822,2.1661264896392822
160,10,110,50,-10,1.4770126342773438,1.4770126342773438,1.4770126342773438
144,10,64,80,-10,0.5034646987915039,0.5034646987915039,0.5034646987915039
0,10,0,0,-10,-2.3928701877593994,-2.3928701877593994,-2.3928701877593994
200,10,140,60,-10,2.559466600418091,2.559466600418091,2.559466600418091
112,10,72,40,-10,0.03673815727233887,0.03673815727233887,0.03673815727233887
148,10,98,50,-10,0.693772554397583,0.693772554397583,0.693772554397583
30,10,0,30,-10,-1.8996689319610596,-1.8996689319610596,-1.8996689319610596
102,10,102,0,-10,0.3409550189971924,0.3409550189971924,0.3409550189971924
238,10,208,30,-10,3.875463962554931,3.875463962554931,3.875463962554931
269,10,209,60,-10,4.479511260986328,4.479511260986328,4.479511260986328
0,10,0,0,-10,-2.4500174522399902,-2.4500174522399902,-2.4500174522399902
490,10,460,30,-10,10.850285530090332,10.850285530090332,10.850285530090332
176,10,136,40,-10,1.828937292098999,1.828937292098999,1.828937292098999
48,10,48,0,-10,-1.217929124832153,-1.217929124832153,-1.217929124832153
172,10,152,20,-10,1.89849591255188,1.89849591255188,1.89849591255188
381,10,341,40,-10,7.5871663093566895,7.5871663093566895,7.5871663093566895
