recon,cyber,disinfo,comb,cyber2,disinfo2
0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0
1.0,2.0,3.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,1.0,0.0,0.0,0.0
1.0,1.0,2.0,0.0,0.0,0.0
1.0,4.0,0.0,2.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,4.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,0.0,2.0,0.0,0.0
1.0,1.0,2.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,0.0,0.0
2.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,3.0
1.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,4.0,2.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
3.0,2.0,3.0,1.0,0.0,0.0
2.0,4.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,2.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,2.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0
2.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,3.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,2.0,1.0,0.0,0.0
2.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,2.0,1.0,0.0,0.0
2.0,0.0,1.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,2.0,1.0,0.0,0.0
1.0,4.0,1.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,3.0,0.0,0.0,0.0
1.0,3.0,0.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
3.0,2.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,4.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,2.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,4.0,1.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,4.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
3.0,1.0,2.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,4.0,0.0,2.0
2.0,3.0,0.0,1.0,0.0,0.0
1.0,0.0,3.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.0,4.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,0.0,3.0,3.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0
1.0,2.0,5.0,0.0,0.0,0.0
2.0,0.0,2.0,2.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,2.0,1.0,0.0
1.0,7.0,0.0,1.0,0.0,0.0
1.0,0.0,2.0,1.0,0.0,5.0
1.0,0.0,1.0,2.0,0.0,0.0
1.0,1.0,20.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,4.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,2.0,0.0,0.0
2.0,0.0,3.0,2.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,1.0,2.0,0.0,0.0
1.0,19.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,37.0,2.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
2.0,13.0,0.0,1.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,44.0,3.0,2.0,0.0,0.0
2.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,1.0,0.0,0.0,0.0
1.0,1.0,19.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,13.0,1.0,2.0,0.0,0.0
1.0,2.0,1.0,0.0,0.0,0.0
1.0,19.0,1.0,1.0,0.0,0.0
2.0,4.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,18.0,1.0,0.0,0.0
1.0,2.0,0.0,2.0,0.0,0.0
1.0,4.0,1.0,0.0,0.0,0.0
2.0,0.0,2.0,1.0,0.0,0.0
2.0,0.0,1.0,1.0,0.0,35.0
4.0,10.0,2.0,0.0,0.0,0.0
3.0,0.0,1.0,1.0,0.0,2.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,22.0,0.0,1.0,0.0,0.0
2.0,1.0,2.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
1.0,5.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,3.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,6.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,23.0,1.0,0.0,0.0
1.0,2.0,0.0,2.0,19.0,0.0
1.0,1.0,6.0,0.0,0.0,0.0
1.0,1.0,0.0,2.0,0.0,0.0
1.0,33.0,2.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,15.0,1.0,0.0,0.0
1.0,38.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,0.0,1.0,11.0,0.0
2.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
2.0,1.0,3.0,0.0,0.0,0.0
1.0,3.0,0.0,1.0,95.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,3.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,95.0,3.0,1.0,0.0,0.0
1.0,46.0,2.0,0.0,0.0,0.0
1.0,1.0,12.0,2.0,0.0,0.0
1.0,0.0,14.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,85.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,2.0,0.0,0.0
1.0,46.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
1.0,3.0,5.0,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,10.0,1.0,0.0,0.0
1.0,0.0,2.0,1.0,0.0,50.0
1.0,96.0,2.0,1.0,0.0,0.0
1.0,16.0,0.0,2.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,23.0,0.0
2.0,93.0,1.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,12.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,40.0,0.0,3.0,0.0,0.0
1.0,0.0,0.0,2.0,0.0,0.0
2.0,34.0,0.0,2.0,0.0,0.0
1.0,1.0,9.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0
2.0,2.0,7.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0
2.0,4.0,0.0,2.0,77.0,0.0
1.0,6.0,1.0,1.0,0.0,0.0
1.0,2.0,12.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
2.0,12.0,0.0,1.0,0.0,0.0
1.0,68.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,33.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0
1.0,18.0,0.0,1.0,0.0,0.0
1.0,2.0,13.0,1.0,0.0,0.0
2.0,0.0,1.0,2.0,0.0,0.0
1.0,24.0,3.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,4.0,16.0,0.0,0.0,0.0
1.0,12.0,1.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,36.0,0.0
2.0,1.0,1.0,0.0,0.0,0.0
1.0,10.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,97.0,0.0,2.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
3.0,4.0,29.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,14.0
1.0,27.0,0.0,1.0,0.0,0.0
1.0,4.0,25.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
3.0,3.0,15.0,1.0,0.0,0.0
3.0,1.0,3.0,0.0,0.0,0.0
1.0,2.0,0.0,1.0,0.0,0.0
3.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,3.0,1.0,0.0,0.0
1.0,0.0,3.0,1.0,0.0,9.0
1.0,0.0,1.0,0.0,0.0,0.0
3.0,27.0,3.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,0.0,1.0,4.0,0.0
1.0,0.0,20.0,2.0,0.0,0.0
4.0,3.0,0.0,1.0,56.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,26.0,1.0,0.0,0.0
1.0,1.0,11.0,1.0,0.0,0.0
1.0,29.0,0.0,2.0,0.0,0.0
2.0,1.0,0.0,1.0,96.0,0.0
1.0,1.0,26.0,0.0,0.0,0.0
1.0,2.0,6.0,0.0,0.0,0.0
1.0,23.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,0.0,1.0,25.0,0.0
1.0,2.0,0.0,2.0,44.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,9.0
1.0,31.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,42.0,2.0,0.0,0.0
2.0,21.0,0.0,1.0,0.0,0.0
1.0,16.0,0.0,2.0,0.0,0.0
1.0,95.0,4.0,0.0,0.0,0.0
1.0,0.0,14.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,5.0,0.0,1.0,0.0,0.0
1.0,0.0,2.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,48.0,1.0,0.0,0.0
2.0,53.0,0.0,1.0,0.0,0.0
2.0,20.0,1.0,0.0,0.0,0.0
1.0,2.0,10.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,97.0,2.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
4.0,44.0,0.0,1.0,0.0,0.0
2.0,2.0,53.0,0.0,0.0,0.0
1.0,45.0,0.0,2.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,9.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,13.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,97.0,2.0,0.0,0.0
1.0,5.0,11.0,0.0,0.0,0.0
1.0,6.0,1.0,0.0,0.0,0.0
2.0,21.0,5.0,1.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0
1.0,16.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,35.0,0.0,0.0,0.0
1.0,7.0,12.0,0.0,0.0,0.0
1.0,10.0,0.0,1.0,88.0,0.0
1.0,0.0,6.0,1.0,0.0,0.0
2.0,0.0,2.0,2.0,0.0,0.0
1.0,2.0,48.0,0.0,0.0,0.0
1.0,5.0,0.0,1.0,27.0,0.0
1.0,1.0,36.0,1.0,0.0,0.0
1.0,55.0,2.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,97.0,2.0,0.0,0.0,0.0
1.0,98.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,12.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,15.0,1.0,0.0,0.0
1.0,1.0,2.0,0.0,0.0,0.0
1.0,1.0,2.0,0.0,0.0,0.0
1.0,96.0,1.0,2.0,0.0,0.0
3.0,2.0,18.0,0.0,0.0,0.0
1.0,13.0,0.0,4.0,0.0,0.0
1.0,84.0,5.0,2.0,0.0,0.0
2.0,0.0,35.0,1.0,0.0,0.0
1.0,18.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,33.0
1.0,0.0,1.0,1.0,0.0,97.0
2.0,2.0,52.0,0.0,0.0,0.0
1.0,0.0,44.0,1.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,5.0,44.0,0.0,0.0,0.0
2.0,18.0,0.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,16.0,0.0,0.0,0.0
1.0,1.0,9.0,1.0,0.0,0.0
3.0,5.0,27.0,1.0,0.0,0.0
1.0,2.0,0.0,1.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0
2.0,0.0,26.0,1.0,0.0,0.0
1.0,30.0,2.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,2.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,17.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,95.0,0.0,4.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,50.0,3.0,1.0,0.0,0.0
2.0,3.0,20.0,0.0,0.0,0.0
1.0,98.0,0.0,1.0,0.0,0.0
1.0,2.0,79.0,1.0,0.0,0.0
2.0,0.0,34.0,2.0,0.0,0.0
1.0,96.0,1.0,0.0,0.0,0.0
1.0,96.0,3.0,0.0,0.0,0.0
1.0,1.0,13.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,97.0,2.0,0.0,0.0,0.0
1.0,2.0,1.0,0.0,0.0,0.0
1.0,0.0,98.0,1.0,0.0,0.0
1.0,0.0,1.0,2.0,0.0,15.0
1.0,2.0,30.0,0.0,0.0,0.0
1.0,0.0,61.0,1.0,0.0,0.0
2.0,1.0,0.0,1.0,94.0,0.0
2.0,15.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,2.0,0.0,0.0
1.0,0.0,0.0,2.0,0.0,0.0
1.0,96.0,2.0,1.0,0.0,0.0
2.0,1.0,4.0,0.0,0.0,0.0
1.0,1.0,61.0,0.0,0.0,0.0
1.0,96.0,1.0,2.0,0.0,0.0
1.0,29.0,2.0,0.0,0.0,0.0
3.0,95.0,2.0,0.0,0.0,0.0
1.0,8.0,48.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0
1.0,98.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,10.0,0.0,1.0,88.0,0.0
1.0,98.0,1.0,0.0,0.0,0.0
1.0,98.0,0.0,1.0,0.0,0.0
1.0,1.0,19.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
2.0,0.0,0.0,2.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,96.0,3.0,0.0,0.0,0.0
1.0,1.0,0.0,3.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,2.0,0.0,0.0,0.0
1.0,5.0,3.0,1.0,0.0,0.0
1.0,86.0,2.0,0.0,0.0,0.0
1.0,0.0,86.0,1.0,0.0,0.0
2.0,95.0,0.0,3.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,9.0,0.0,1.0,30.0,0.0
1.0,98.0,1.0,0.0,0.0,0.0
1.0,98.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,36.0,2.0,0.0,0.0
1.0,4.0,9.0,1.0,0.0,0.0
2.0,96.0,2.0,0.0,0.0,0.0
1.0,98.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,12.0
1.0,94.0,1.0,4.0,0.0,0.0
1.0,1.0,9.0,0.0,0.0,0.0
1.0,80.0,0.0,1.0,0.0,0.0
2.0,95.0,3.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,98.0,0.0,1.0,0.0,0.0
1.0,1.0,41.0,0.0,0.0,0.0
1.0,17.0,0.0,1.0,37.0,0.0
1.0,6.0,42.0,0.0,0.0,0.0
1.0,1.0,2.0,0.0,0.0,0.0
1.0,34.0,1.0,0.0,0.0,0.0
1.0,98.0,1.0,0.0,0.0,0.0
1.0,98.0,1.0,0.0,0.0,0.0
1.0,21.0,3.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
2.0,10.0,20.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
2.0,40.0,3.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,10.0
1.0,24.0,1.0,0.0,0.0,0.0
1.0,97.0,0.0,1.0,0.0,0.0
1.0,96.0,3.0,0.0,0.0,0.0
1.0,4.0,57.0,0.0,0.0,0.0
1.0,4.0,2.0,0.0,0.0,0.0
