"total_rewards","action_rewards","opinion_rewards"
22900,11404,11496
22684,11339,11345
22811,11317,11494
22236,10878,11358
24051,12633,11418
23532,11868,11664
22241,10620,11621
22419,10908,11511
21884,10594,11290
23107,12081,11026
22439,10953,11486
23937,12235,11702
22935,11313,11622
21904,10419,11485
24189,12752,11437
23186,11748,11438
22927,11262,11665
23739,12354,11385
21725,10378,11347
23851,12220,11631
22887,11292,11595
22495,10893,11602
23751,12024,11727
22854,11271,11583
23574,11997,11577
23013,11310,11703
23811,12169,11642
22576,11080,11496
22562,11079,11483
22651,11102,11549
21272,9975,11297
23723,12016,11707
23955,12222,11733
23140,11514,11626
22560,10964,11596
23315,11681,11634
23007,11379,11628
22685,11051,11634
22420,10881,11539
22932,11615,11317
22990,11486,11504
23890,12188,11702
21250,9966,11284
22097,10686,11411
20937,9713,11224
23449,11803,11646
22847,11228,11619
21126,9839,11287
23229,11635,11594
23998,12205,11793
22242,10805,11437
23413,11703,11710
23969,12498,11471
22581,11083,11498
22665,11025,11640
22317,10784,11533
22456,10840,11616
23011,11396,11615
23062,11514,11548
23691,12297,11394
22659,11040,11619
22600,11092,11508
21948,10720,11228
24091,12383,11708
21442,10263,11179
23469,11743,11726
22553,11001,11552
22512,11152,11360
23091,11558,11533
24135,12723,11412
22880,11341,11539
22554,11076,11478
23340,11707,11633
23405,11798,11607
23043,11398,11645
21863,10477,11386
23868,12085,11783
22153,10706,11447
21658,10607,11051
23447,11877,11570
22790,11090,11700
23094,11518,11576
21100,9881,11219
22987,11336,11651
22631,11128,11503
22637,11143,11494
23650,12154,11496
22720,11202,11518
22397,11353,11044
23584,12028,11556
23879,12197,11682
23825,12269,11556
23218,11578,11640
23807,12110,11697
23790,12103,11687
22637,11178,11459
22069,10616,11453
22920,11402,11518
22130,10790,11340
22719,11245,11474
22932,11262,11670
23039,11530,11509
23932,12225,11707
23331,11988,11343
24029,12339,11690
23419,11702,11717
23829,12183,11646
23327,11709,11618
23446,11742,11704
22962,11391,11571
23749,12335,11414
23704,12058,11646
23366,12112,11254
23690,12298,11392
23224,11503,11721
23383,11747,11636
21585,10191,11394
22264,10810,11454
23618,12060,11558
22102,10640,11462
23358,11713,11645
22134,10612,11522
23546,11881,11665
23585,11918,11667
23439,11719,11720
22349,10792,11557
21610,10344,11266
21334,9994,11340
20821,9586,11235
24044,12588,11456
20099,8963,11136
23642,11998,11644
24348,12914,11434
23823,12083,11740
22532,11038,11494
23486,11794,11692
24027,12442,11585
22176,10694,11482
21942,10418,11524
24015,12346,11669
22864,11554,11310
22769,11228,11541
24607,13147,11460
22596,10958,11638
23878,12218,11660
23411,11787,11624
23484,11784,11700
23575,11870,11705
23327,11792,11535
22077,10662,11415
23735,11989,11746
22209,10862,11347
24663,12984,11679
22411,11005,11406
21463,10170,11293
23924,12369,11555
23596,11942,11654
23583,11914,11669
22188,10717,11471
23564,11918,11646
22887,11288,11599
23108,11477,11631
23803,12135,11668
23661,11886,11775
23225,11527,11698
23399,11852,11547
22896,11337,11559
22773,11073,11700
23286,11791,11495
22367,11236,11131
22489,11073,11416
23515,12098,11417
22807,11393,11414
23604,11914,11690
22366,10942,11424
23649,12087,11562
22754,11222,11532
23513,12219,11294
23757,12024,11733
23235,11700,11535
22616,10989,11627
23767,12166,11601
22203,10557,11646
22443,10966,11477
23117,11587,11530
23122,11561,11561
23773,12053,11720
22191,10790,11401
23957,12171,11786
22893,11536,11357
24928,13076,11852
22979,11493,11486
23337,12091,11246
23447,11704,11743
23470,11795,11675
22295,10900,11395
22720,11219,11501
23460,11747,11713
23449,11733,11716
22204,10729,11475
23389,11892,11497
22447,10853,11594
23583,11890,11693
22985,11495,11490
22625,11114,11511
21445,10099,11346
21775,10232,11543
24050,12259,11791
23752,12234,11518
23281,11641,11640
22269,10728,11541
23793,12122,11671
22934,11332,11602
22201,10753,11448
21319,9981,11338
23244,11689,11555
23293,11768,11525
20579,9368,11211
22770,11223,11547
24060,12333,11727
24115,12648,11467
23088,11529,11559
22676,11263,11413
21385,10359,11026
22786,11427,11359
22325,10829,11496
23154,11447,11707
23384,11710,11674
23083,11583,11500
22219,10835,11384
21946,10648,11298
22737,11248,11489
22615,11094,11521
23288,11678,11610
21034,9716,11318
22778,11287,11491
23322,11696,11626
23737,12107,11630
23060,11477,11583
22362,10885,11477
22510,11046,11464
23788,12056,11732
24185,12792,11393
23251,11578,11673
22992,11389,11603
22765,11270,11495
23476,11810,11666
21896,10527,11369
23453,11849,11604
21427,10118,11309
21731,10378,11353
22925,11622,11303
22069,10693,11376
23986,12202,11784
22832,11288,11544
24000,12302,11698
23021,11539,11482
22291,11221,11070
22220,10746,11474
22687,11081,11606
23013,11483,11530
24063,12368,11695
24094,12338,11756
23325,11674,11651
23530,11841,11689
21731,10341,11390
23713,12288,11425
22919,11344,11575
23236,11662,11574
22304,10713,11591
21536,10102,11434
23743,12178,11565
23564,11860,11704
22916,11332,11584
22341,10884,11457
22226,10757,11469
23157,11495,11662
23200,11516,11684
21870,10847,11023
23250,11535,11715
22535,11034,11501
23897,12282,11615
23339,11603,11736
23193,11559,11634
22925,11314,11611
21914,10508,11406
23505,11804,11701
23712,11966,11746
22306,10792,11514
23756,12360,11396
23052,11732,11320
21446,9979,11467
23447,12013,11434
23112,11458,11654
22612,11036,11576
22998,11530,11468
23981,12295,11686
22620,11148,11472
22958,11402,11556
23067,11397,11670
22783,11221,11562
22933,11328,11605
23528,12128,11400
23490,11746,11744
24071,12297,11774
22857,11305,11552
21395,10358,11037
23650,12260,11390
23393,11941,11452
21941,10376,11565
22448,11046,11402
22796,11277,11519
23446,12148,11298
23947,12211,11736
24121,12626,11495
23169,11575,11594
23551,11926,11625
21740,10455,11285
22550,11012,11538
23742,12062,11680
23614,11995,11619
21297,10014,11283
24223,12814,11409
22591,11396,11195
21862,10388,11474
22237,10740,11497
23730,11986,11744
23522,11866,11656
23954,12225,11729
23525,11904,11621
23236,11649,11587
23669,11939,11730
23404,11650,11754
23120,11575,11545
22941,11345,11596
23553,11954,11599
24001,12259,11742
24581,13056,11525
23073,11469,11604
21837,10454,11383
20641,9520,11121
22383,10900,11483
22433,10875,11558
21934,10453,11481
22313,10759,11554
22082,10514,11568
22535,11109,11426
23421,11756,11665
22884,11422,11462
23871,12210,11661
23867,12118,11749
22231,10825,11406
23081,11543,11538
23151,11538,11613
23618,11955,11663
23110,11536,11574
23691,11944,11747
21759,10807,10952
22693,11140,11553
23735,12084,11651
23364,11838,11526
23387,11756,11631
22203,10728,11475
22476,10882,11594
23909,12239,11670
21482,10182,11300
22688,11233,11455
23703,12357,11346
19870,8860,11010
23005,11425,11580
23027,11428,11599
21716,10199,11517
22118,10678,11440
21709,10384,11325
23434,11710,11724
22309,10863,11446
22620,11139,11481
22420,10938,11482
24049,12441,11608
21440,10084,11356
23719,12109,11610
22507,10924,11583
23879,12287,11592
22403,10921,11482
22197,10900,11297
21678,10324,11354
21590,10361,11229
22901,11268,11633
22533,10815,11718
21228,10031,11197
23294,11638,11656
23311,11692,11619
23389,11738,11651
22943,11424,11519
22786,11222,11564
22750,11435,11315
23232,11588,11644
23175,11574,11601
22732,11180,11552
23069,11479,11590
22003,10567,11436
23587,12003,11584
21343,10151,11192
21474,10412,11062
20496,9374,11122
23245,11606,11639
23116,11460,11656
23560,12289,11271
22424,11019,11405
23736,12000,11736
23482,11796,11686
23857,12540,11317
23078,11547,11531
21179,9766,11413
21688,10195,11493
23068,11474,11594
23263,11624,11639
22891,11405,11486
22508,10887,11621
23491,11889,11602
23500,11939,11561
21202,9956,11246
22623,11030,11593
22475,11067,11408
21954,10633,11321
24247,12473,11774
23290,11738,11552
22426,10909,11517
22487,11169,11318
21966,10602,11364
24046,12430,11616
21767,10555,11212
23877,12166,11711
22816,11453,11363
22717,11193,11524
21634,10626,11008
22567,11038,11529
23648,11955,11693
23367,11811,11556
23136,11543,11593
21851,10431,11420
23723,11939,11784
23726,12037,11689
23469,11813,11656
21813,10445,11368
23110,11668,11442
21530,10360,11170
21650,10203,11447
22879,11316,11563
24144,12418,11726
23810,12127,11683
22965,11376,11589
23114,11544,11570
23327,11724,11603
22454,11139,11315
22651,11089,11562
23241,11638,11603
23822,12081,11741
21114,9791,11323
23087,11556,11531
20881,9549,11332
23500,11915,11585
22617,11171,11446
23770,12060,11710
23593,11988,11605
22937,11401,11536
22969,11712,11257
23242,11767,11475
24100,12586,11514
22261,10762,11499
20926,9581,11345
23726,12037,11689
22489,11129,11360
24364,12602,11762
22530,10924,11606
22934,11246,11688
23678,11902,11776
19188,8423,10765
23120,11539,11581
23783,12369,11414
24047,12295,11752
22055,10583,11472
24547,13020,11527
23218,11696,11522
22579,11076,11503
22464,10990,11474
20559,9249,11310
23162,11880,11282
22739,11088,11651
23715,12032,11683
22756,11413,11343
22914,11362,11552
23576,11858,11718
23580,11828,11752
22996,11445,11551
23023,11303,11720
24083,12345,11738
22772,11510,11262
23334,11741,11593
23459,12090,11369
24010,12290,11720
22434,10847,11587
21761,10309,11452
22704,11343,11361
21771,10316,11455
23239,11681,11558
20486,9302,11184
21497,10189,11308
23708,11991,11717
22481,10898,11583
22726,11105,11621
23508,11714,11794
22184,10728,11456
22989,11372,11617
22743,11115,11628
22531,10973,11558
22475,11364,11111
22163,10813,11350
22905,11295,11610
22092,10914,11178
23259,11622,11637
23314,11645,11669
24544,13115,11429
22871,11331,11540
22855,11156,11699
21889,10534,11355
22764,11185,11579
23365,11722,11643
23403,11742,11661
20556,9397,11159
22972,11458,11514
22587,11125,11462
22778,11176,11602
23308,11666,11642
22644,10978,11666
23351,12042,11309
23785,12470,11315
23642,11985,11657
23209,11583,11626
23028,11435,11593
22902,11354,11548
23157,11616,11541
22778,11071,11707
23113,11569,11544
23392,11727,11665
23621,11965,11656
23911,12230,11681
23866,12153,11713
22687,11178,11509
24003,12239,11764
21163,9921,11242
24545,12767,11778
23188,11574,11614
23609,11893,11716
23081,11415,11666
23701,12009,11692
22468,10949,11519
23830,12123,11707
22773,11232,11541
23255,11652,11603
21778,10406,11372
22162,10644,11518
23916,12217,11699
24260,12603,11657
22157,10802,11355
24287,12465,11822
23558,11909,11649
23315,11672,11643
22044,10604,11440
22845,11183,11662
22569,11108,11461
23476,11855,11621
21736,10247,11489
21163,9859,11304
23408,11821,11587
23184,11616,11568
23093,11546,11547
22504,10988,11516
22524,11141,11383
23553,11956,11597
23530,11895,11635
21282,10285,10997
21619,10221,11398
23504,11762,11742
23509,11875,11634
23548,11789,11759
23583,11973,11610
23652,12353,11299
22749,11299,11450
23097,11495,11602
22513,11107,11406
23120,11579,11541
22219,11251,10968
21383,10175,11208
23900,12248,11652
22892,11334,11558
23827,12410,11417
21851,10364,11487
22029,10593,11436
23000,11326,11674
20925,9766,11159
21649,10300,11349
22888,11280,11608
22479,10934,11545
23006,11402,11604
23097,11609,11488
21929,10773,11156
21503,10116,11387
23647,11971,11676
21617,10371,11246
23344,11767,11577
23773,12087,11686
23019,11430,11589
22353,10869,11484
24002,12219,11783
23450,11945,11505
23448,11875,11573
23302,11691,11611
23451,11826,11625
24186,12776,11410
23344,11717,11627
21641,10179,11462
21264,10425,10839
24337,12683,11654
23765,12070,11695
23045,11580,11465
23384,11790,11594
22543,11058,11485
22056,10591,11465
24711,12997,11714
22804,11257,11547
23568,11930,11638
22016,10782,11234
23253,11568,11685
22125,10714,11411
21480,10183,11297
23098,11586,11512
21405,9994,11411
24090,12396,11694
22966,11469,11497
22524,11408,11116
23500,11754,11746
23171,11540,11631
22879,11639,11240
23175,11596,11579
22679,11281,11398
23421,11884,11537
22494,11001,11493
23940,12149,11791
22659,11181,11478
23647,11992,11655
23725,12055,11670
24583,13087,11496
22976,11490,11486
23095,11479,11616
23237,11582,11655
21683,10379,11304
23350,11831,11519
23290,11947,11343
23183,11648,11535
21639,10280,11359
22592,11109,11483
22973,11344,11629
22286,10873,11413
23239,11660,11579
24432,12731,11701
22142,10683,11459
21230,9889,11341
22565,10952,11613
23109,11876,11233
22511,11141,11370
22993,11681,11312
23554,11877,11677
23425,12147,11278
24557,12858,11699
23939,12565,11374
22569,11036,11533
22174,10667,11507
23832,12139,11693
22831,11230,11601
23328,11741,11587
23354,11757,11597
22276,10815,11461
23984,12463,11521
21709,10461,11248
22920,11656,11264
22040,10589,11451
23812,12102,11710
22613,11049,11564
22877,11372,11505
24626,13000,11626
23348,11800,11548
21532,10047,11485
22846,11281,11565
23163,11613,11550
21732,10354,11378
23022,11541,11481
22206,10788,11418
21740,10467,11273
21377,10058,11319
22650,11140,11510
20263,9143,11120
22380,11005,11375
21702,10379,11323
21757,10280,11477
22356,11052,11304
22857,11336,11521
23168,11622,11546
22866,11555,11311
23618,11936,11682
23211,11635,11576
22832,11302,11530
23591,11885,11706
23740,12222,11518
23492,11835,11657
21102,9972,11130
23960,12497,11463
24323,12859,11464
22747,11159,11588
22474,11069,11405
22670,11144,11526
23146,11442,11704
22839,11573,11266
22845,11347,11498
23665,11948,11717
22716,11186,11530
22966,11319,11647
23865,12129,11736
21233,10349,10884
22969,11368,11601
23711,12066,11645
23958,12210,11748
22395,10902,11493
22598,11008,11590
23648,12023,11625
22859,11272,11587
23470,11855,11615
20603,9335,11268
21850,10363,11487
24093,12396,11697
22836,11290,11546
24422,12680,11742
20502,9327,11175
22140,10961,11179
22974,11425,11549
23375,11723,11652
23156,11516,11640
23379,11753,11626
23081,11497,11584
22951,11858,11093
23758,12446,11312
21382,10069,11313
21801,10464,11337
20985,9751,11234
23553,11822,11731
23448,11810,11638
23330,11784,11546
22789,11213,11576
22254,10792,11462
23288,11594,11694
22045,10678,11367
23342,11672,11670
23642,11879,11763
23830,12122,11708
22039,10781,11258
22608,11026,11582
22990,11342,11648
24155,12552,11603
23339,11698,11641
22878,11323,11555
22966,11392,11574
22851,11234,11617
22948,11383,11565
22819,11269,11550
21880,10510,11370
22912,11435,11477
23224,11602,11622
21835,10395,11440
23049,11386,11663
21942,10439,11503
20216,9230,10986
24226,12802,11424
23801,12181,11620
22292,10722,11570
22508,11086,11422
22814,11287,11527
22016,10466,11550
21608,10520,11088
22488,11110,11378
23320,11663,11657
21452,10149,11303
23022,11472,11550
24048,12301,11747
23819,12095,11724
23655,12404,11251
23619,11924,11695
23803,12155,11648
21261,9927,11334
21580,10277,11303
22278,10704,11574
22473,10929,11544
21064,9730,11334
24193,12459,11734
20908,9601,11307
23421,11786,11635
23380,11912,11468
21969,10486,11483
20986,9661,11325
22469,11244,11225
22899,11256,11643
23801,12255,11546
22783,11197,11586
22227,10658,11569
23617,12212,11405
21756,10385,11371
22145,10676,11469
22138,10770,11368
23430,11790,11640
22095,10619,11476
22851,11673,11178
23828,12160,11668
22946,11309,11637
23671,12022,11649
23814,12326,11488
24157,12493,11664
22959,11440,11519
22720,11249,11471
22367,10984,11383
22988,11512,11476
22196,10732,11464
21224,10156,11068
22713,11238,11475
22840,11316,11524
22885,11279,11606
23304,11655,11649
23863,12189,11674
23821,12152,11669
23223,11597,11626
22373,10897,11476
22573,11067,11506
22558,11125,11433
22990,11366,11624
22172,10827,11345
23277,11561,11716
23129,11461,11668
23068,11515,11553
23115,11659,11456
23149,11523,11626
23248,11875,11373
23314,11655,11659
23497,11849,11648
22428,11412,11016
23586,12194,11392
22370,10828,11542
22824,11370,11454
22714,11108,11606
22498,11008,11490
23466,12082,11384
23081,11862,11219
23033,11460,11573
23777,12520,11257
22915,11595,11320
22416,10908,11508
22445,11288,11157
21379,10229,11150
22625,10985,11640
23349,11733,11616
23024,11435,11589
22880,11647,11233
22742,11540,11202
22650,11055,11595
22762,11229,11533
22382,10961,11421
23622,11956,11666
22928,11354,11574
23795,12041,11754
23525,12053,11472
19904,8828,11076
23683,11903,11780
23507,12073,11434
23349,11716,11633
22715,11178,11537
22395,10927,11468
22630,11083,11547
21260,9915,11345
22664,11102,11562
22057,10628,11429
22030,10559,11471
23487,11774,11713
22139,10768,11371
22117,10581,11536
23821,12070,11751
23235,11706,11529
24097,12745,11352
22130,10671,11459
22351,10740,11611
23440,11793,11647
23261,11893,11368
23941,12272,11669
23439,11870,11569
22956,11305,11651
22462,10973,11489
23604,11956,11648
22997,11366,11631
23070,11777,11293
23551,11873,11678
23090,11489,11601
23186,11539,11647
22941,11625,11316
22429,11033,11396
23248,11505,11743
23495,11865,11630
22275,10765,11510
21911,10614,11297
22518,11035,11483
23646,12101,11545
22198,10895,11303
23444,11897,11547
23626,11960,11666
23305,11766,11539
23675,11964,11711
22094,10781,11313
23357,11666,11691
23199,11655,11544
22975,11390,11585
23590,12001,11589
22923,11257,11666
23547,11815,11732
23097,11511,11586
23701,12037,11664
23258,11858,11400
23205,11710,11495
23369,11771,11598
22849,11247,11602
23735,12108,11627
24083,12259,11824
22589,11025,11564
21807,10412,11395
22587,11134,11453
23236,11738,11498
22867,11356,11511
22799,11241,11558
23835,12152,11683
23082,11340,11742
22897,11336,11561
23321,11789,11532
24298,12834,11464
24042,12344,11698
23682,11939,11743
23054,11443,11611
24060,12592,11468
23120,11534,11586
21576,10286,11290
21559,10187,11372
22931,11373,11558
22531,11094,11437
23524,12182,11342
23719,12145,11574
23194,11537,11657
23813,12369,11444
22363,10775,11588
20289,9074,11215
23843,12063,11780
23156,11466,11690
22360,10832,11528
23779,12398,11381
23478,12088,11390
23111,11561,11550
22935,11568,11367
23635,12204,11431
22380,10886,11494
23372,11806,11566
22862,11578,11284
22604,11179,11425
22798,11204,11594
22408,11004,11404
22265,10774,11491
22203,10734,11469
22980,11407,11573
22447,10860,11587
20683,9436,11247
23755,12051,11704
23053,11376,11677
22352,10799,11553
23315,11711,11604
23967,12440,11527
21778,10397,11381
22962,11582,11380
22294,10673,11621
23572,11832,11740
22010,10669,11341
21797,10399,11398
22940,11386,11554
20760,9649,11111
22963,11351,11612
21542,10074,11468
22096,10977,11119
23509,11864,11645
22604,11105,11499
22711,11167,11544
20788,9540,11248
23281,11674,11607
23301,11616,11685
23427,11794,11633
23830,12118,11712
22142,10673,11469
20529,9442,11087
20888,9669,11219
22872,11347,11525
23398,11745,11653
23596,12002,11594
23619,11912,11707
24251,12517,11734
22273,10827,11446
23895,12433,11462
22423,10787,11636
22502,11132,11370
23311,11666,11645
23882,12233,11649
23777,12113,11664
22742,11328,11414
22263,10757,11506
22413,11187,11226
21384,10491,10893
23241,11688,11553
23124,11553,11571
22650,11055,11595
22825,11348,11477
22246,10757,11489
22232,10801,11431
21622,10420,11202
23306,11710,11596
23408,11774,11634
21967,10536,11431
23394,11855,11539
23445,11798,11647
20598,9284,11314
23452,11868,11584
23160,11538,11622
23056,11433,11623
23579,12234,11345
22168,10885,11283
23669,12043,11626
23251,11610,11641
22306,10703,11603
22139,10780,11359
23784,12139,11645
23745,12356,11389
21798,10352,11446
24106,12661,11445
21660,10446,11214
22419,10908,11511
21828,10504,11324
22315,10838,11477
24326,12926,11400
22780,11256,11524
22834,11321,11513
22741,11110,11631
22551,11089,11462
22545,11040,11505
23800,12425,11375
22921,11560,11361
22230,10774,11456
24056,12714,11342
23197,11563,11634
22703,11249,11454
22432,11014,11418
23110,11368,11742
22823,11426,11397
23298,11722,11576
22045,10584,11461
23370,12009,11361
21680,10399,11281
24676,13031,11645
21861,10497,11364
22151,10629,11522
21857,10450,11407
23925,12238,11687
23618,11918,11700
23363,11758,11605
22510,10902,11608
23353,11658,11695
23844,12131,11713
23727,12051,11676
23547,12000,11547
22632,11073,11559
22986,11462,11524
23530,11920,11610
21497,10150,11347
24071,12408,11663
23645,12046,11599
23716,12020,11696
22003,10636,11367
23300,11617,11683
24280,12607,11673
23714,12040,11674
21706,10487,11219
23955,12204,11751
23218,11665,11553
23771,12318,11453
22797,11286,11511
22735,11221,11514
22037,10695,11342
22883,11283,11600
23194,11568,11626
23624,11936,11688
21012,9583,11429
23526,11815,11711
22885,11323,11562
22445,10805,11640
24042,12248,11794
24004,12376,11628
23058,11301,11757
23185,11567,11618
23942,12530,11412
23306,11887,11419
23422,11770,11652
22825,11277,11548
23399,11893,11506
23205,11670,11535
23630,11901,11729
23060,11368,11692
23145,11667,11478
21289,9991,11298
23071,11686,11385
23532,11816,11716
23320,11678,11642
22776,11282,11494
21586,10204,11382
20175,8943,11232
23697,12003,11694
22657,11225,11432
23573,11931,11642
23284,11897,11387
21787,10789,10998
23636,12045,11591
23579,11899,11680
23297,11705,11592
23964,12306,11658
22652,11101,11551
23518,11840,11678
23055,11347,11708
22568,11092,11476
22955,11506,11449
22824,11290,11534
23608,12336,11272
23817,12186,11631
23563,11833,11730
22328,11178,11150
23529,11877,11652
23324,11668,11656
23060,11464,11596
21702,10251,11451
23424,12194,11230
22423,10832,11591
22986,11421,11565
23907,12245,11662
23238,11644,11594
22965,11398,11567
22603,11192,11411
21763,10345,11418
22284,10797,11487
24050,12332,11718
22089,10587,11502
23898,12224,11674
24060,12300,11760
21694,10389,11305
22299,10745,11554
23244,11592,11652
21978,10569,11409
23505,11991,11514
23058,11467,11591
24316,12894,11422
23558,11883,11675
22405,10743,11662
20883,9657,11226
21875,10506,11369
21700,10494,11206
22243,10765,11478
23467,12011,11456
23029,11502,11527
21524,10180,11344
21839,10527,11312
22868,11525,11343
24328,12459,11869
22649,11108,11541
21375,9998,11377
22944,11387,11557
23085,11452,11633
23690,12038,11652
21503,10167,11336
23586,11951,11635
24333,12868,11465
23526,11903,11623
21373,9990,11383
24548,13027,11521
23064,11737,11327
23949,12204,11745
21449,10019,11430
22150,10872,11278
22084,10529,11555
21269,9939,11330
23101,11565,11536
23621,11849,11772
24030,12684,11346
23741,12031,11710
23102,11476,11626
20714,9455,11259
23243,11667,11576
22815,11234,11581
23933,12207,11726
22987,11318,11669
23057,11434,11623
23779,12088,11691
22875,11350,11525
23109,11560,11549
23621,12336,11285
22879,11433,11446
23619,11823,11796
22689,11175,11514
23903,12541,11362
22459,11150,11309
23116,11572,11544
23472,11787,11685
21679,10376,11303
22267,10847,11420
22861,11416,11445
22569,10978,11591
22610,11159,11451
23491,11794,11697
21909,10460,11449
21888,10508,11380
23784,12089,11695
22981,11381,11600
22980,11258,11722
19956,8921,11035
22375,10977,11398
23684,12060,11624
22754,11217,11537
23503,11830,11673
22835,11322,11513
22813,11656,11157
22949,11333,11616
22082,10559,11523
21583,10221,11362
23041,11392,11649
22633,11209,11424
23095,11471,11624
23551,11857,11694
24020,12395,11625
23353,11800,11553
22193,10785,11408
23107,11534,11573
19758,8692,11066
21314,10106,11208
23067,11512,11555
23442,11783,11659
23856,12206,11650
24273,12589,11684
23252,11612,11640
23686,12038,11648
22633,11120,11513
22878,11388,11490
23332,11775,11557
22438,11006,11432
21574,10234,11340
22671,11154,11517
23287,11613,11674
24149,12397,11752
23399,11712,11687
22754,11128,11626
23262,11724,11538
22619,11111,11508
23171,11536,11635
22258,11148,11110
23174,11635,11539
24297,12853,11444
23735,12075,11660
23240,11496,11744
23024,11517,11507
22889,11265,11624
23192,11880,11312
22189,10717,11472
21523,10195,11328
23902,12230,11672
23278,11609,11669
22887,11443,11444
23107,11436,11671
23175,11579,11596
23285,11621,11664
23242,11621,11621
22736,11177,11559
23421,11741,11680
23703,11924,11779
23737,12107,11630
23336,11677,11659
23615,11867,11748
24396,12663,11733
24365,12850,11515
23418,11865,11553
23775,12466,11309
23406,11814,11592
23618,12056,11562
23963,12281,11682
23071,11755,11316
23686,12194,11492
23227,11879,11348
21665,10284,11381
23353,11722,11631
23545,11916,11629
23186,11420,11766
22241,10780,11461
23121,11569,11552
21450,10106,11344
23868,12164,11704
22965,11403,11562
22980,11343,11637
22726,11163,11563
23742,12379,11363
23773,12092,11681
22950,11318,11632
22917,11290,11627
24407,12925,11482
22673,11494,11179
22611,11115,11496
24484,12743,11741
21918,10411,11507
23100,11411,11689
23599,11969,11630
22919,11248,11671
22640,11208,11432
22233,10801,11432
23016,11337,11679
23338,11687,11651
23053,11445,11608
23793,12119,11674
23773,12267,11506
22235,11130,11105
24010,12325,11685
23040,11605,11435
22190,10678,11512
22116,10848,11268
23717,12064,11653
21044,9813,11231
22111,10771,11340
22648,11096,11552
23688,11994,11694
23278,11618,11660
22854,11321,11533
23921,12245,11676
23960,12182,11778
23603,11985,11618
23431,11786,11645
23385,12124,11261
23485,11773,11712
23796,12074,11722
22970,11431,11539
23048,11343,11705
23615,11939,11676
22787,11182,11605
22993,11331,11662
23963,12205,11758
23406,11744,11662
22470,11077,11393
22378,10852,11526
21670,10428,11242
23746,12068,11678
23279,11592,11687
23395,11867,11528
23175,11490,11685
20206,9152,11054
23652,11959,11693
23153,11478,11675
23603,11960,11643
22579,11093,11486
20729,9557,11172
22408,11020,11388
23240,11608,11632
23917,12211,11706
22827,11423,11404
23615,11976,11639
22706,11154,11552
23052,11459,11593
22045,10687,11358
22300,10881,11419
23320,11892,11428
21754,10404,11350
23060,11462,11598
23902,12145,11757
21685,10492,11193
23263,11582,11681
23450,12140,11310
23985,12558,11427
22845,11147,11698
22829,11180,11649
23630,11945,11685
22856,11287,11569
23444,11927,11517
23929,12217,11712
23135,11527,11608
21386,9959,11427
24169,12454,11715
23173,11566,11607
22005,10653,11352
23095,11520,11575
22247,10728,11519
22582,11303,11279
24236,12606,11630
22862,11238,11624
23677,12341,11336
23110,11407,11703
23264,11664,11600
23649,12295,11354
23621,11972,11649
22816,11274,11542
22822,11438,11384
22625,11016,11609
22973,11451,11522
22986,11469,11517
22907,11406,11501
22210,10805,11405
23166,11575,11591
21920,10575,11345
23110,11534,11576
21779,10360,11419
23412,11850,11562
22788,11166,11622
23730,12419,11311
23278,11615,11663
21924,10493,11431
22144,10922,11222
22962,11373,11589
24367,12859,11508
23070,11379,11691
21560,10133,11427
23418,11681,11737
24034,12694,11340
23592,11952,11640
21584,10173,11411
22886,11335,11551
24064,12343,11721
23030,11393,11637
22839,11356,11483
23079,11840,11239
23893,12578,11315
21890,10510,11380
23315,11731,11584
23898,12515,11383
23005,11406,11599
22887,11726,11161
22873,11334,11539
23770,12045,11725
24330,12795,11535
24030,12370,11660
23858,12108,11750
21656,10249,11407
22818,11316,11502
21370,10260,11110
22920,11295,11625
23644,12010,11634
22188,10769,11419
22778,11285,11493
21612,10246,11366
23054,11481,11573
21557,10196,11361
22324,10731,11593
23258,11672,11586
22585,11011,11574
22207,10766,11441
22808,11193,11615
23578,11878,11700
23085,11525,11560
23277,11820,11457
22699,11133,11566
23782,12186,11596
21651,10327,11324
22187,10771,11416
22944,11367,11577
22566,11106,11460
23718,12010,11708
22306,10769,11537
23485,11881,11604
24042,12353,11689
22390,10861,11529
21572,10181,11391
23096,11501,11595
23037,11493,11544
23142,11594,11548
23516,11854,11662
23842,12090,11752
22641,11170,11471
22343,10797,11546
23768,12160,11608
22909,11650,11259
23245,11916,11329
23576,11865,11711
22973,11398,11575
24199,12888,11311
21223,9918,11305
22154,10793,11361
23281,11685,11596
23703,12036,11667
21801,10495,11306
22158,10778,11380
23455,11832,11623
22683,11235,11448
23955,12280,11675
22832,11255,11577
24409,12700,11709
22050,10554,11496
21543,10323,11220
23769,12117,11652
22427,10991,11436
22727,11230,11497
24127,12435,11692
23812,12092,11720
23597,11918,11679
22965,11585,11380
22780,11300,11480
22234,10775,11459
21540,10209,11331
23703,11970,11733
22230,10751,11479
23884,12463,11421
24624,13219,11405
23444,11840,11604
24665,13123,11542
23531,11940,11591
22732,11127,11605
21776,10339,11437
21591,10142,11449
24035,12278,11757
23550,12240,11310
23547,11861,11686
22676,11113,11563
22387,10822,11565
23336,11676,11660
21366,10117,11249
22224,10792,11432
23187,11549,11638
22037,10547,11490
22307,10801,11506
22623,11112,11511
21242,9871,11371
22846,11475,11371
23204,11516,11688
23552,11853,11699
21697,10310,11387
23082,11594,11488
23113,11528,11585
22814,11287,11527
23437,11803,11634
23599,11941,11658
