total_rewards,recon_rewards,cyber_attack_rewards,disinfo_rewards, term_rewards,loss1_history,loss2_history,loss3_history
332.0,10.0,282.0,80.0,-10.0,6.872902870178223,6.872902870178223,6.872902870178223
0.0,10.0,0.0,0.0,-10.0,-2.134974718093872,-2.134974718093872,-2.134974718093872
119.0,10.0,109.0,20.0,-10.0,0.8625044822692871,0.8625044822692871,0.8625044822692871
10.0,10.0,0.0,20.0,-10.0,-1.883720874786377,-1.883720874786377,-1.883720874786377
0.0,10.0,0.0,0.0,-10.0,-2.1468794345855713,-2.1468794345855713,-2.1468794345855713
0.0,10.0,0.0,0.0,-10.0,-2.1511025428771973,-2.1511025428771973,-2.1511025428771973
689.0,10.0,669.0,40.0,-10.0,18.072444915771484,18.072444915771484,18.072444915771484
0.0,10.0,0.0,0.0,-10.0,-2.158982276916504,-2.158982276916504,-2.158982276916504
20.0,20.0,0.0,30.0,-10.0,-1.6221911907196045,-1.6221911907196045,-1.6221911907196045
241.0,10.0,221.0,30.0,-10.0,4.401749610900879,4.401749610900879,4.401749610900879
357.0,10.0,347.0,20.0,-10.0,7.899933815002441,7.899933815002441,7.899933815002441
122.0,10.0,112.0,20.0,-10.0,0.8965997695922852,0.8965997695922852,0.8965997695922852
335.0,10.0,315.0,30.0,-10.0,7.008391380310059,7.008391380310059,7.008391380310059
0.0,10.0,0.0,0.0,-10.0,-2.1820313930511475,-2.1820313930511475,-2.1820313930511475
229.0,10.0,209.0,40.0,-10.0,4.125518798828125,4.125518798828125,4.125518798828125
230.0,20.0,190.0,60.0,-10.0,4.650774002075195,4.650774002075195,4.650774002075195
363.0,10.0,353.0,20.0,-10.0,8.683767318725586,8.683767318725586,8.683767318725586
121.0,10.0,121.0,0.0,-10.0,1.0821442604064941,1.0821442604064941,1.0821442604064941
121.0,10.0,111.0,20.0,-10.0,0.8376893997192383,0.8376893997192383,0.8376893997192383
0.0,10.0,0.0,0.0,-10.0,-2.20639705657959,-2.20639705657959,-2.20639705657959
257.0,10.0,207.0,80.0,-10.0,4.84329891204834,4.84329891204834,4.84329891204834
20.0,10.0,0.0,30.0,-10.0,-1.6737715005874634,-1.6737715005874634,-1.6737715005874634
20.0,30.0,0.0,0.0,-10.0,-1.6924023628234863,-1.6924023628234863,-1.6924023628234863
251.0,10.0,201.0,80.0,-10.0,4.7588653564453125,4.7588653564453125,4.7588653564453125
129.0,10.0,99.0,50.0,-10.0,1.0393803119659424,1.0393803119659424,1.0393803119659424
176.0,10.0,86.0,180.0,-10.0,2.4538497924804688,2.4538497924804688,2.4538497924804688
288.0,30.0,218.0,90.0,-10.0,6.0026726722717285,6.0026726722717285,6.0026726722717285
10.0,20.0,0.0,0.0,-10.0,-1.9952161312103271,-1.9952161312103271,-1.9952161312103271
140.0,20.0,110.0,30.0,-10.0,1.5095858573913574,1.5095858573913574,1.5095858573913574
20.0,10.0,0.0,30.0,-10.0,-1.7129114866256714,-1.7129114866256714,-1.7129114866256714
89.0,10.0,69.0,40.0,-10.0,0.179548978805542,0.179548978805542,0.179548978805542
10.0,20.0,0.0,0.0,-10.0,-2.0182502269744873,-2.0182502269744873,-2.0182502269744873
338.0,20.0,298.0,50.0,-10.0,7.472415924072266,7.472415924072266,7.472415924072266
118.0,10.0,98.0,40.0,-10.0,0.6578948497772217,0.6578948497772217,0.6578948497772217
139.0,10.0,79.0,120.0,-10.0,1.3061606884002686,1.3061606884002686,1.3061606884002686
104.0,20.0,94.0,0.0,-10.0,0.6730682849884033,0.6730682849884033,0.6730682849884033
104.0,10.0,104.0,0.0,-10.0,0.5017578601837158,0.5017578601837158,0.5017578601837158
133.0,10.0,83.0,90.0,-10.0,1.1294348239898682,1.1294348239898682,1.1294348239898682
0.0,10.0,0.0,0.0,-10.0,-2.3147923946380615,-2.3147923946380615,-2.3147923946380615
123.0,30.0,83.0,40.0,-10.0,1.2930843830108643,1.2930843830108643,1.2930843830108643
266.0,10.0,256.0,20.0,-10.0,5.172789573669434,5.172789573669434,5.172789573669434
313.0,30.0,273.0,30.0,-10.0,6.57924747467041,6.57924747467041,6.57924747467041
251.0,20.0,211.0,40.0,-10.0,4.54619026184082,4.54619026184082,4.54619026184082
89.0,10.0,69.0,30.0,-10.0,-0.15550673007965088,-0.15550673007965088,-0.15550673007965088
139.0,10.0,119.0,30.0,-10.0,1.0852692127227783,1.0852692127227783,1.0852692127227783
138.0,10.0,108.0,70.0,-10.0,1.4309849739074707,1.4309849739074707,1.4309849739074707
327.0,10.0,297.0,60.0,-10.0,6.581764221191406,6.581764221191406,6.581764221191406
269.0,10.0,269.0,10.0,-10.0,5.125193119049072,5.125193119049072,5.125193119049072
235.0,10.0,195.0,70.0,-10.0,3.9026451110839844,3.9026451110839844,3.9026451110839844
10.0,20.0,0.0,0.0,-10.0,-2.205157995223999,-2.205157995223999,-2.205157995223999
135.0,10.0,95.0,90.0,-10.0,1.235600471496582,1.235600471496582,1.235600471496582
195.0,10.0,195.0,10.0,-10.0,3.0344154834747314,3.0344154834747314,3.0344154834747314
10.0,10.0,0.0,30.0,-10.0,-2.260861396789551,-2.260861396789551,-2.260861396789551
146.0,20.0,96.0,100.0,-10.0,1.6177985668182373,1.6177985668182373,1.6177985668182373
115.0,20.0,105.0,0.0,-10.0,0.6619758605957031,0.6619758605957031,0.6619758605957031
119.0,10.0,119.0,0.0,-10.0,0.5386455059051514,0.5386455059051514,0.5386455059051514
0.0,10.0,0.0,0.0,-10.0,-2.6388161182403564,-2.6388161182403564,-2.6388161182403564
88.0,10.0,88.0,0.0,-10.0,-0.30325114727020264,-0.30325114727020264,-0.30325114727020264
145.0,10.0,115.0,60.0,-10.0,0.828270673751831,0.828270673751831,0.828270673751831
78.0,10.0,68.0,30.0,-10.0,-0.7123274803161621,-0.7123274803161621,-0.7123274803161621
178.0,10.0,118.0,110.0,-10.0,1.708390235900879,1.708390235900879,1.708390235900879
496.0,20.0,476.0,20.0,-10.0,11.714335441589355,11.714335441589355,11.714335441589355
