recon,cyber,disinfo,comb,cyber2,disinfo2
0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,2.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0
2.0,1.0,5.0,1.0,0.0,0.0
1.0,0.0,1.0,2.0,0.0,1.0
1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
3.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,6.0,1.0,0.0,0.0
1.0,1.0,0.0,1.0,3.0,0.0
1.0,2.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,1.0
2.0,1.0,2.0,0.0,0.0,0.0
1.0,1.0,4.0,0.0,0.0,0.0
1.0,0.0,2.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
2.0,0.0,2.0,1.0,0.0,0.0
1.0,1.0,1.0,1.0,0.0,0.0
1.0,1.0,2.0,0.0,0.0,0.0
1.0,2.0,1.0,0.0,0.0,0.0
1.0,0.0,2.0,1.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,4.0
1.0,2.0,2.0,1.0,0.0,0.0
1.0,0.0,1.0,2.0,0.0,0.0
2.0,0.0,0.0,2.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,5.0,1.0,0.0,2.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,3.0,0.0,1.0,1.0,0.0
1.0,0.0,1.0,1.0,0.0,2.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,2.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0,0.0
1.0,5.0,2.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
3.0,3.0,1.0,0.0,0.0,0.0
1.0,0.0,5.0,1.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,1.0
1.0,4.0,0.0,1.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0
2.0,1.0,2.0,1.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,3.0
1.0,4.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,1.0,0.0
1.0,2.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,2.0,3.0,2.0,0.0,0.0
1.0,2.0,2.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0
2.0,0.0,0.0,1.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,5.0,1.0,0.0,0.0
1.0,1.0,2.0,1.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,2.0,0.0,0.0,0.0
1.0,1.0,3.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
2.0,5.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,2.0,1.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0
1.0,1.0,1.0,1.0,0.0,0.0
3.0,3.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,2.0,0.0
1.0,1.0,0.0,1.0,2.0,0.0
2.0,1.0,0.0,1.0,1.0,0.0
1.0,0.0,1.0,2.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0,0.0
3.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
1.0,2.0,3.0,1.0,0.0,0.0
1.0,0.0,1.0,2.0,0.0,1.0
1.0,1.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,0.0,1.0,0.0,0.0
1.0,2.0,1.0,0.0,0.0,0.0
1.0,2.0,1.0,0.0,0.0,0.0
1.0,3.0,2.0,0.0,0.0,0.0
1.0,2.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,2.0,2.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,6.0,3.0,2.0,0.0,0.0
1.0,1.0,4.0,1.0,0.0,0.0
1.0,4.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,4.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,0.0,1.0,5.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,1.0,0.0,0.0
2.0,2.0,11.0,0.0,0.0,0.0
1.0,0.0,4.0,1.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,10.0,0.0
1.0,7.0,0.0,1.0,0.0,0.0
1.0,2.0,0.0,1.0,0.0,0.0
1.0,0.0,3.0,2.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,2.0,0.0,0.0,0.0
1.0,1.0,18.0,2.0,0.0,0.0
1.0,2.0,0.0,1.0,8.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0
2.0,0.0,3.0,1.0,0.0,0.0
2.0,10.0,1.0,1.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0,0.0
1.0,1.0,11.0,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,3.0,1.0,0.0,0.0
1.0,0.0,5.0,1.0,0.0,0.0
1.0,1.0,3.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,0.0,0.0,0.0
1.0,2.0,1.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0
1.0,2.0,0.0,2.0,17.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,0.0,2.0,0.0,0.0
1.0,2.0,1.0,0.0,0.0,0.0
1.0,2.0,6.0,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,1.0,2.0,0.0,0.0,0.0
1.0,2.0,6.0,1.0,0.0,0.0
1.0,1.0,2.0,0.0,0.0,0.0
1.0,2.0,0.0,1.0,5.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0
3.0,9.0,0.0,1.0,0.0,0.0
1.0,2.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,2.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,0.0,1.0,3.0,0.0
2.0,1.0,12.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,2.0,0.0
1.0,1.0,2.0,0.0,0.0,0.0
1.0,1.0,28.0,1.0,0.0,0.0
2.0,6.0,1.0,1.0,0.0,0.0
1.0,8.0,0.0,1.0,0.0,0.0
1.0,0.0,2.0,2.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
3.0,3.0,0.0,2.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,1.0,0.0,3.0,11.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,13.0
1.0,2.0,4.0,0.0,0.0,0.0
1.0,3.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
1.0,34.0,2.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,16.0
1.0,0.0,1.0,1.0,0.0,4.0
2.0,1.0,0.0,0.0,0.0,0.0
1.0,4.0,3.0,1.0,0.0,0.0
1.0,0.0,5.0,1.0,0.0,0.0
1.0,11.0,1.0,0.0,0.0,0.0
2.0,0.0,1.0,2.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
2.0,1.0,2.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,10.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,5.0,13.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,2.0,2.0,0.0,0.0
1.0,13.0,0.0,1.0,0.0,0.0
1.0,1.0,5.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
2.0,5.0,2.0,0.0,0.0,0.0
2.0,0.0,3.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,16.0,0.0,2.0,0.0,0.0
1.0,1.0,15.0,0.0,0.0,0.0
1.0,0.0,8.0,1.0,0.0,0.0
2.0,1.0,1.0,0.0,0.0,0.0
1.0,1.0,10.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,2.0
1.0,2.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,1.0,0.0,0.0,0.0
1.0,33.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0
3.0,7.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,0.0,0.0,0.0
2.0,2.0,1.0,0.0,0.0,0.0
1.0,1.0,4.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,15.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0
1.0,29.0,0.0,1.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,2.0,0.0,0.0
3.0,1.0,6.0,0.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0,0.0
1.0,13.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,3.0,0.0,18.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,5.0,1.0,0.0,0.0
1.0,5.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,2.0,0.0,7.0
1.0,22.0,0.0,1.0,0.0,0.0
1.0,2.0,0.0,1.0,16.0,0.0
1.0,60.0,0.0,4.0,0.0,0.0
2.0,24.0,3.0,0.0,0.0,0.0
2.0,1.0,28.0,0.0,0.0,0.0
1.0,1.0,2.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,0.0,2.0,0.0,0.0
1.0,22.0,3.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,10.0,1.0,0.0,0.0
2.0,3.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,16.0,2.0,0.0,0.0
2.0,41.0,1.0,0.0,0.0,0.0
2.0,1.0,23.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0
2.0,8.0,0.0,1.0,0.0,0.0
1.0,4.0,0.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,9.0,0.0,0.0,0.0
1.0,0.0,5.0,1.0,0.0,0.0
2.0,0.0,4.0,2.0,0.0,0.0
1.0,1.0,6.0,1.0,0.0,0.0
1.0,1.0,0.0,2.0,5.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,47.0,1.0,1.0,0.0,0.0
1.0,2.0,0.0,1.0,50.0,0.0
1.0,1.0,3.0,0.0,0.0,0.0
2.0,0.0,2.0,1.0,0.0,10.0
1.0,2.0,11.0,0.0,0.0,0.0
2.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
2.0,58.0,0.0,2.0,0.0,0.0
1.0,0.0,8.0,1.0,0.0,0.0
2.0,34.0,3.0,2.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,28.0,1.0,0.0,0.0
1.0,0.0,8.0,1.0,0.0,0.0
1.0,2.0,2.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,15.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0,0.0
1.0,3.0,0.0,1.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,2.0,4.0,1.0,0.0,0.0
1.0,2.0,1.0,0.0,0.0,0.0
1.0,4.0,0.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,13.0,0.0,1.0,0.0,0.0
1.0,0.0,4.0,1.0,0.0,0.0
1.0,15.0,0.0,2.0,0.0,0.0
2.0,0.0,2.0,1.0,0.0,0.0
1.0,1.0,0.0,2.0,2.0,0.0
1.0,1.0,7.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,20.0
2.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,3.0,1.0,0.0,0.0
1.0,0.0,2.0,4.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,6.0,3.0,0.0,0.0
1.0,64.0,0.0,2.0,0.0,0.0
1.0,32.0,1.0,1.0,0.0,0.0
1.0,0.0,1.0,4.0,0.0,11.0
1.0,26.0,1.0,0.0,0.0,0.0
1.0,0.0,10.0,2.0,0.0,0.0
1.0,5.0,0.0,2.0,0.0,0.0
1.0,58.0,1.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,32.0,0.0,1.0,0.0,0.0
3.0,23.0,0.0,1.0,0.0,0.0
4.0,30.0,2.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,0.0,2.0,10.0,0.0
1.0,1.0,0.0,2.0,17.0,0.0
2.0,2.0,0.0,1.0,10.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,26.0,3.0,0.0,0.0,0.0
1.0,0.0,1.0,2.0,0.0,22.0
1.0,3.0,2.0,0.0,0.0,0.0
1.0,35.0,1.0,1.0,0.0,0.0
1.0,1.0,7.0,1.0,0.0,0.0
1.0,1.0,11.0,0.0,0.0,0.0
2.0,2.0,2.0,0.0,0.0,0.0
1.0,97.0,0.0,2.0,0.0,0.0
1.0,9.0,0.0,1.0,0.0,0.0
1.0,28.0,1.0,0.0,0.0,0.0
1.0,1.0,10.0,1.0,0.0,0.0
2.0,1.0,6.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,1.0,0.0
1.0,4.0,0.0,1.0,0.0,0.0
1.0,7.0,0.0,1.0,0.0,0.0
1.0,1.0,6.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,0.0,0.0,0.0
1.0,98.0,1.0,0.0,0.0,0.0
1.0,12.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
1.0,46.0,1.0,1.0,0.0,0.0
2.0,27.0,0.0,2.0,0.0,0.0
1.0,49.0,0.0,3.0,0.0,0.0
1.0,19.0,1.0,0.0,0.0,0.0
3.0,6.0,0.0,1.0,17.0,0.0
1.0,0.0,5.0,1.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,36.0,0.0
1.0,1.0,31.0,1.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0
2.0,5.0,0.0,1.0,0.0,0.0
1.0,7.0,1.0,0.0,0.0,0.0
1.0,1.0,4.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,23.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0
3.0,38.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
2.0,0.0,14.0,1.0,0.0,0.0
1.0,26.0,1.0,0.0,0.0,0.0
1.0,3.0,5.0,1.0,0.0,0.0
1.0,1.0,0.0,1.0,10.0,0.0
2.0,32.0,0.0,2.0,0.0,0.0
1.0,4.0,0.0,1.0,0.0,0.0
1.0,60.0,1.0,0.0,0.0,0.0
1.0,33.0,1.0,1.0,0.0,0.0
1.0,0.0,9.0,1.0,0.0,0.0
3.0,18.0,0.0,1.0,0.0,0.0
1.0,0.0,10.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,0.0,1.0,7.0,0.0
1.0,0.0,2.0,1.0,0.0,0.0
2.0,0.0,10.0,2.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,13.0,0.0,0.0,0.0
1.0,0.0,5.0,1.0,0.0,0.0
1.0,0.0,2.0,1.0,0.0,4.0
1.0,96.0,2.0,1.0,0.0,0.0
1.0,3.0,7.0,0.0,0.0,0.0
1.0,1.0,6.0,0.0,0.0,0.0
1.0,45.0,0.0,1.0,0.0,0.0
3.0,0.0,1.0,1.0,0.0,4.0
1.0,1.0,2.0,0.0,0.0,0.0
4.0,35.0,0.0,2.0,0.0,0.0
1.0,30.0,0.0,1.0,0.0,0.0
1.0,2.0,28.0,0.0,0.0,0.0
1.0,0.0,13.0,2.0,0.0,0.0
1.0,1.0,21.0,0.0,0.0,0.0
1.0,80.0,2.0,1.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0,0.0
3.0,46.0,1.0,1.0,0.0,0.0
1.0,29.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,8.0,1.0,0.0,0.0,0.0
2.0,2.0,29.0,0.0,0.0,0.0
1.0,19.0,1.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0
1.0,6.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,2.0,5.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,11.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,92.0,0.0
1.0,1.0,54.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0
1.0,11.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,26.0,1.0,1.0,0.0,0.0
1.0,41.0,0.0,1.0,0.0,0.0
2.0,2.0,6.0,2.0,0.0,0.0
1.0,1.0,10.0,0.0,0.0,0.0
1.0,1.0,27.0,2.0,0.0,0.0
1.0,1.0,53.0,1.0,0.0,0.0
3.0,1.0,22.0,0.0,0.0,0.0
1.0,2.0,0.0,1.0,92.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,27.0,0.0
1.0,14.0,0.0,3.0,0.0,0.0
3.0,0.0,7.0,2.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,8.0,0.0,0.0,0.0
1.0,87.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,25.0,0.0,0.0,0.0
2.0,0.0,2.0,1.0,0.0,0.0
1.0,1.0,2.0,0.0,0.0,0.0
1.0,96.0,2.0,1.0,0.0,0.0
1.0,1.0,11.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0
2.0,0.0,3.0,1.0,0.0,0.0
1.0,41.0,1.0,0.0,0.0,0.0
1.0,1.0,14.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29.0,2.0,0.0,0.0
2.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
4.0,39.0,1.0,0.0,0.0,0.0
1.0,0.0,9.0,1.0,0.0,0.0
1.0,1.0,0.0,1.0,20.0,0.0
1.0,37.0,1.0,0.0,0.0,0.0
1.0,97.0,1.0,1.0,0.0,0.0
1.0,2.0,2.0,0.0,0.0,0.0
1.0,12.0,1.0,0.0,0.0,0.0
1.0,58.0,1.0,1.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0
1.0,2.0,19.0,0.0,0.0,0.0
4.0,1.0,0.0,1.0,68.0,0.0
2.0,0.0,17.0,1.0,0.0,0.0
2.0,0.0,1.0,1.0,0.0,22.0
2.0,2.0,0.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
2.0,1.0,6.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,20.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,97.0,1.0,1.0,0.0,0.0
1.0,0.0,4.0,1.0,0.0,0.0
4.0,3.0,3.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,60.0,1.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,98.0,0.0,1.0,0.0,0.0
1.0,13.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,15.0,2.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,4.0,1.0,0.0,0.0
5.0,41.0,1.0,1.0,0.0,0.0
1.0,0.0,14.0,1.0,0.0,0.0
2.0,1.0,3.0,1.0,0.0,0.0
1.0,1.0,0.0,1.0,97.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,11.0,1.0,0.0,0.0
3.0,96.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,28.0,0.0,0.0,0.0
1.0,9.0,0.0,1.0,0.0,0.0
1.0,0.0,22.0,1.0,0.0,0.0
1.0,1.0,0.0,2.0,96.0,0.0
3.0,96.0,1.0,0.0,0.0,0.0
1.0,1.0,48.0,0.0,0.0,0.0
1.0,3.0,2.0,1.0,0.0,0.0
2.0,97.0,1.0,0.0,0.0,0.0
1.0,3.0,0.0,1.0,49.0,0.0
1.0,0.0,27.0,2.0,0.0,0.0
2.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,13.0,3.0,0.0,0.0
1.0,97.0,2.0,0.0,0.0,0.0
1.0,2.0,31.0,0.0,0.0,0.0
2.0,0.0,7.0,1.0,0.0,0.0
1.0,1.0,14.0,0.0,0.0,0.0
1.0,31.0,2.0,0.0,0.0,0.0
1.0,0.0,3.0,1.0,0.0,0.0
3.0,36.0,0.0,1.0,0.0,0.0
1.0,16.0,1.0,0.0,0.0,0.0
1.0,1.0,16.0,0.0,0.0,0.0
1.0,66.0,2.0,0.0,0.0,0.0
1.0,66.0,0.0,2.0,0.0,0.0
1.0,41.0,3.0,0.0,0.0,0.0
1.0,2.0,0.0,2.0,1.0,0.0
2.0,0.0,4.0,1.0,0.0,0.0
3.0,2.0,4.0,1.0,0.0,0.0
1.0,1.0,31.0,1.0,0.0,0.0
1.0,2.0,12.0,0.0,0.0,0.0
1.0,1.0,58.0,0.0,0.0,0.0
