total_rewards_sp0,total_rewards_sp1,total_rewards_sp2,filter_rewards_sp0,filter_rewards_sp1,filter_rewards_sp2,answer_rewards_sp0,answer_rewards_sp1,answer_rewards_sp2,loss4_sp0,loss4_sp1,loss4_sp2,loss5_sp0,loss5_sp1,loss5_sp2
-49.0,-39.0,7.0,2.0,-52.0,34.0,-51.0,13.0,-27.0,50.0882682800293,84.6274185180664,84.26702880859375,59.71799850463867,87.89153289794922,70.66560363769531
-3.0,-53.0,50.0,81.0,-3.0,-11.0,-84.0,-50.0,61.0,50.52218246459961,84.77144622802734,83.96646881103516,59.84025573730469,87.6104965209961,70.85467529296875
62.0,-22.0,-45.0,53.0,-30.0,39.0,9.0,8.0,-84.0,50.369564056396484,84.64464569091797,84.2131576538086,60.00927734375,87.67752838134766,70.36469268798828
-22.0,71.0,-18.0,39.0,72.0,-40.0,-61.0,-1.0,22.0,50.28607177734375,85.11196899414062,83.68926239013672,59.72323226928711,87.86707305908203,70.64108276367188
-20.0,-8.0,144.0,88.0,-14.0,30.0,-108.0,6.0,114.0,50.524044036865234,84.72978973388672,84.01620483398438,59.17212677001953,87.85552215576172,71.3967514038086
267.0,-20.0,-126.0,250.0,-14.0,-28.0,17.0,-6.0,-98.0,51.30549240112305,84.73267364501953,83.75810241699219,60.53238296508789,87.79733276367188,69.8852310180664
-164.0,53.0,122.0,-184.0,28.0,29.0,20.0,25.0,93.0,48.896331787109375,84.854248046875,84.00868225097656,59.581363677978516,87.96392822265625,70.86984252929688
-13.0,-16.0,-168.0,74.0,1.0,25.0,-87.0,-17.0,-193.0,50.26075744628906,84.76429748535156,83.95758819580078,59.4769401550293,87.75187683105469,69.79646301269531
185.0,17.0,56.0,212.0,49.0,25.0,-27.0,-32.0,31.0,50.967105865478516,84.97051239013672,83.94844055175781,59.826416015625,87.63142395019531,70.7934799194336
196.0,7.0,-77.0,77.0,24.0,11.0,119.0,-17.0,-88.0,50.19253158569336,84.83140563964844,83.83488464355469,59.99205017089844,87.76069641113281,70.20247650146484
197.0,8.0,157.0,85.0,0.0,44.0,112.0,8.0,113.0,50.27373123168945,84.54071044921875,84.0129165649414,60.18110656738281,87.76667022705078,70.99088287353516
84.0,16.0,60.0,113.0,36.0,49.0,-29.0,-20.0,11.0,50.3843879699707,84.761962890625,83.98770141601562,59.972923278808594,87.59796142578125,70.49461364746094
281.0,-9.0,-28.0,205.0,10.0,61.0,76.0,-19.0,-89.0,50.904048919677734,84.59016418457031,84.01294708251953,60.641883850097656,87.47837829589844,69.98029327392578
52.0,-7.0,-83.0,88.0,16.0,16.0,-36.0,-23.0,-99.0,50.117820739746094,84.62844848632812,83.82144927978516,59.54899978637695,87.59953308105469,70.00553131103516
17.0,71.0,151.0,9.0,21.0,72.0,8.0,50.0,79.0,49.626922607421875,84.57012939453125,84.03478240966797,59.85187911987305,87.81532287597656,70.674072265625
139.0,176.0,-31.0,183.0,134.0,-40.0,-44.0,42.0,9.0,50.63214111328125,85.19145202636719,83.37291717529297,59.956886291503906,88.00965881347656,69.96403503417969
249.0,62.0,58.0,319.0,48.0,104.0,-70.0,14.0,-46.0,51.330013275146484,84.73577880859375,84.1631851196289,59.984886169433594,87.69277954101562,70.0960693359375
154.0,57.0,162.0,75.0,66.0,112.0,79.0,-9.0,50.0,49.87569046020508,84.80722045898438,84.18318176269531,59.86756134033203,87.68453979492188,70.57054901123047
212.0,-11.0,201.0,100.0,-6.0,46.0,112.0,-5.0,155.0,49.97585678100586,84.32867431640625,83.8004150390625,60.06194305419922,87.59618377685547,70.80500793457031
363.0,-26.0,21.0,265.0,-8.0,35.0,98.0,-18.0,-14.0,50.85816955566406,84.3388671875,83.70915985107422,60.27988052368164,87.4692153930664,70.12494659423828
378.0,37.0,103.0,223.0,21.0,84.0,155.0,16.0,19.0,50.61247253417969,84.43744659423828,83.98442077636719,60.52888488769531,87.72041320800781,70.22409057617188
231.0,114.0,55.0,109.0,97.0,78.0,122.0,17.0,-23.0,49.80011749267578,84.71012878417969,84.00421905517578,60.04122543334961,87.66132354736328,70.18673706054688
436.0,-18.0,178.0,214.0,-35.0,41.0,222.0,17.0,137.0,50.46708679199219,84.08342742919922,83.66436004638672,60.877174377441406,87.63375091552734,70.27095031738281
45.0,14.0,2.0,138.0,31.0,61.0,-93.0,-17.0,-59.0,49.94670867919922,84.45356750488281,83.76129150390625,59.20718765258789,87.4897232055664,69.90597534179688
431.0,-9.0,38.0,321.0,-12.0,-35.0,110.0,3.0,73.0,51.0162353515625,84.02222442626953,83.11732482910156,60.50479507446289,87.44759368896484,70.03904724121094
389.0,44.0,-16.0,217.0,32.0,24.0,172.0,12.0,-40.0,50.221839904785156,84.33594512939453,83.56656646728516,60.4177360534668,87.5739974975586,69.7578353881836
148.0,24.0,136.0,136.0,36.0,14.0,12.0,-12.0,122.0,49.842323303222656,84.35245513916016,83.39605712890625,59.49724197387695,87.53614807128906,70.52783966064453
309.0,73.0,-87.0,327.0,57.0,-3.0,-18.0,16.0,-84.0,50.84890365600586,84.29707336425781,83.33116149902344,59.912044525146484,87.59087371826172,69.5323257446289
387.0,173.0,73.0,427.0,152.0,25.0,-40.0,21.0,48.0,51.4067497253418,84.87785339355469,83.41464233398438,59.90098571777344,87.70293426513672,70.0216064453125
132.0,5.0,93.0,269.0,-3.0,88.0,-137.0,8.0,5.0,50.41276931762695,84.07123565673828,83.732177734375,59.34414291381836,87.44004821777344,69.93928527832031
385.0,101.0,-10.0,394.0,84.0,36.0,-9.0,17.0,-46.0,51.07845687866211,84.47907257080078,83.45526885986328,60.046470642089844,87.57801818847656,69.48593139648438
329.0,38.0,130.0,284.0,5.0,53.0,45.0,33.0,77.0,50.309452056884766,84.04833221435547,83.55885314941406,59.80710983276367,87.49568939208984,70.17733001708984
