"total_rewards","action_rewards","opinion_rewards"
23369,10513,12856
24380,11589,12791
22991,10339,12652
23960,11107,12853
24656,11898,12758
23336,10709,12627
25220,12304,12916
24825,12052,12773
24653,11752,12901
23051,10420,12631
22624,10027,12597
24019,11429,12590
24562,11801,12761
24739,11885,12854
24164,11412,12752
23447,10951,12496
24405,11533,12872
22016,9464,12552
24759,12018,12741
20712,8552,12160
23600,10944,12656
24670,11871,12799
24791,11759,13032
23910,11258,12652
24050,11416,12634
23530,10634,12896
23933,11219,12714
24532,11784,12748
24280,11613,12667
24564,11834,12730
23855,11080,12775
21944,9517,12427
22910,10299,12611
23692,10948,12744
23548,10948,12600
23854,11287,12567
24521,11981,12540
23159,10472,12687
23656,11064,12592
24779,12139,12640
23962,11297,12665
22613,10274,12339
24906,12205,12701
22376,10126,12250
24980,12352,12628
23490,11066,12424
22949,10399,12550
23465,11119,12346
22631,10047,12584
24129,11838,12291
24867,12126,12741
23296,10663,12633
22251,10369,11882
23877,11588,12289
22703,10144,12559
21572,9272,12300
23600,11393,12207
23194,10634,12560
22835,10464,12371
25060,12286,12774
23983,11392,12591
25091,12570,12521
23313,10754,12559
23456,10818,12638
24078,11575,12503
24584,11856,12728
23182,10585,12597
25201,12397,12804
24368,11619,12749
23326,10807,12519
23179,10637,12542
24297,12055,12242
23703,11059,12644
23745,11555,12190
19857,8234,11623
23803,11257,12546
23715,11120,12595
23637,10957,12680
24125,11506,12619
23700,11095,12605
23999,11880,12119
23864,11293,12571
24452,11838,12614
23888,11260,12628
24669,11955,12714
23747,11087,12660
23778,11333,12445
24413,12110,12303
23119,10670,12449
24076,11726,12350
24180,11495,12685
23971,11241,12730
25362,12610,12752
22796,10310,12486
24790,12250,12540
23360,11311,12049
22896,10487,12409
23121,10618,12503
21681,9727,11954
23384,10927,12457
23204,10647,12557
24386,11916,12470
24189,11930,12259
24579,11916,12663
23499,10926,12573
24747,12120,12627
22070,10126,11944
23350,10910,12440
24657,11973,12684
23212,11038,12174
23236,10841,12395
22053,9840,12213
23532,11041,12491
22208,9838,12370
22852,10469,12383
21613,9496,12117
23502,10990,12512
24571,12004,12567
23601,11159,12442
24935,12344,12591
24214,11625,12589
24073,11917,12156
23180,10867,12313
24102,11598,12504
24595,11993,12602
23887,11361,12526
23013,10577,12436
23378,10944,12434
23931,11256,12675
22687,10751,11936
21772,9602,12170
24048,11675,12373
23909,11784,12125
23849,11697,12152
24292,11684,12608
24581,12053,12528
23624,11187,12437
23294,10882,12412
24463,12043,12420
25498,12791,12707
24191,11524,12667
22026,9780,12246
23144,10753,12391
23664,11199,12465
23163,10817,12346
24604,12485,12119
23821,11623,12198
22677,10399,12278
24403,12278,12125
24375,11816,12559
22589,10470,12119
24685,11988,12697
24538,12064,12474
23872,11436,12436
22265,10017,12248
24117,11930,12187
22273,10051,12222
23141,10838,12303
22979,10609,12370
24081,12070,12011
23263,11236,12027
22041,9786,12255
23292,11225,12067
21396,9142,12254
24422,12069,12353
23569,11114,12455
22378,10601,11777
22835,10916,11919
23296,11213,12083
22217,9899,12318
23481,11013,12468
23556,11278,12278
24606,12160,12446
22639,10362,12277
24865,12389,12476
22338,10128,12210
22519,10293,12226
24247,11716,12531
22707,10374,12333
25244,12910,12334
23881,11785,12096
23073,10899,12174
23519,11064,12455
24297,11863,12434
24147,11663,12484
23632,11235,12397
23327,10933,12394
23678,11312,12366
24056,11595,12461
24348,12241,12107
24373,11950,12423
23592,11257,12335
23528,11438,12090
24714,12446,12268
23568,11284,12284
23991,11904,12087
23248,11345,11903
23126,10794,12332
23933,11508,12425
24518,11876,12642
24402,12151,12251
24232,11813,12419
23599,11465,12134
23826,11499,12327
23426,11016,12410
24681,12597,12084
22918,10680,12238
23875,11495,12380
23502,11620,11882
24274,11712,12562
23971,11587,12384
24352,12329,12023
23154,10903,12251
22550,10224,12326
23267,10965,12302
24570,12114,12456
23697,11322,12375
24945,12412,12533
24087,11743,12344
24481,12455,12026
22975,10640,12335
24689,12756,11933
24231,12076,12155
24996,12481,12515
24588,12201,12387
23180,10860,12320
22076,10034,12042
22756,10531,12225
24589,12242,12347
23969,11560,12409
22933,11240,11693
23346,11047,12299
22431,10204,12227
24760,12381,12379
24765,12642,12123
24662,12258,12404
24007,11687,12320
23693,11419,12274
24132,11995,12137
24107,11794,12313
24841,12803,12038
23232,10903,12329
20846,9034,11812
23443,11106,12337
22374,10229,12145
23104,11155,11949
22564,10438,12126
22287,10537,11750
23723,11230,12493
22794,10868,11926
21607,9851,11756
24737,12357,12380
23945,11642,12303
23041,11002,12039
23775,11406,12369
23993,11883,12110
23570,11316,12254
23151,11272,11879
24272,12213,12059
24809,12412,12397
22446,10394,12052
23274,11079,12195
23896,11554,12342
22175,10455,11720
24964,12524,12440
23055,10843,12212
23908,11599,12309
24747,12355,12392
23954,11655,12299
22622,10436,12186
24342,11976,12366
24460,12095,12365
24779,12481,12298
24666,12667,11999
24279,11956,12323
23939,11597,12342
22647,10586,12061
23560,11211,12349
23603,11623,11980
22846,10722,12124
23262,11035,12227
23598,11279,12319
22618,10451,12167
22955,10782,12173
20955,9102,11853
25132,12737,12395
22989,10776,12213
23233,11171,12062
23829,11531,12298
22673,10580,12093
24622,12747,11875
23984,12099,11885
24412,12154,12258
22455,10292,12163
23241,11076,12165
24982,12797,12185
23847,11721,12126
23168,10919,12249
24022,11706,12316
24398,12034,12364
24037,12289,11748
23534,11549,11985
24096,11681,12415
24691,12458,12233
22541,10512,12029
23252,11185,12067
21370,9486,11884
23351,11165,12186
24151,11843,12308
23124,11239,11885
23655,11602,12053
22589,10630,11959
23354,11296,12058
22871,10794,12077
24133,11890,12243
24420,12101,12319
23812,11810,12002
22750,11108,11642
23750,11566,12184
24387,12074,12313
24003,11752,12251
23513,11316,12197
22186,10208,11978
23735,11646,12089
23927,11687,12240
23356,11235,12121
24198,12348,11850
24548,12263,12285
23432,11731,11701
24282,12102,12180
22378,10461,11917
24106,11945,12161
22556,10443,12113
24610,12307,12303
23257,11061,12196
22750,11104,11646
23258,11472,11786
23408,11274,12134
23485,11245,12240
23069,11343,11726
24365,12146,12219
22615,10532,12083
22983,10855,12128
23594,11447,12147
23516,11588,11928
24547,12369,12178
23259,11098,12161
23391,11418,11973
23703,11506,12197
23597,11439,12158
21957,10031,11926
24617,12786,11831
22221,10444,11777
24301,11968,12333
21650,9665,11985
23117,10966,12151
22944,10928,12016
23644,11456,12188
22388,10412,11976
24182,11858,12324
23939,11763,12176
23691,11911,11780
23160,11182,11978
24463,12219,12244
24129,11855,12274
24105,11862,12243
22892,10905,11987
23015,10984,12031
24413,12086,12327
21738,9939,11799
23960,11803,12157
23799,11563,12236
24618,12734,11884
24273,12046,12227
24255,11985,12270
24395,12294,12101
22815,10710,12105
23491,11795,11696
23496,11458,12038
23434,11233,12201
22291,10787,11504
23903,11918,11985
22994,11216,11778
22204,10253,11951
24346,12039,12307
23703,11547,12156
24069,11961,12108
23215,11439,11776
24107,11864,12243
24634,12791,11843
23165,11467,11698
24798,12646,12152
22403,10382,12021
24393,12193,12200
22992,10872,12120
23958,12157,11801
23619,11503,12116
24115,11891,12224
24028,12241,11787
24039,11884,12155
23959,11819,12140
24599,12571,12028
23520,11491,12029
23495,11388,12107
23859,12044,11815
24571,12848,11723
23739,11579,12160
23458,11386,12072
23768,11604,12164
21718,10307,11411
22914,10994,11920
23583,11507,12076
23063,11115,11948
23449,11314,12135
23970,11703,12267
23488,11778,11710
23552,11509,12043
24953,12757,12196
23986,12004,11982
23117,11427,11690
22795,11244,11551
24210,12200,12010
22716,11183,11533
22136,10762,11374
24176,11939,12237
23401,11682,11719
22562,10845,11717
23915,12015,11900
24556,12427,12129
23855,11655,12200
24206,12432,11774
21756,10211,11545
22985,11442,11543
23203,11139,12064
23469,11402,12067
20882,9719,11163
24491,12407,12084
23794,11786,12008
23682,11717,11965
23992,12128,11864
23925,11771,12154
22998,10920,12078
23877,11995,11882
23648,11702,11946
23508,11416,12092
22670,10717,11953
21851,10062,11789
23990,11844,12146
24172,12031,12141
24116,11860,12256
23087,11001,12086
23003,11349,11654
24102,11952,12150
22788,10943,11845
23368,11226,12142
24503,12504,11999
24282,12315,11967
23902,11843,12059
23776,11686,12090
24492,12260,12232
23540,11527,12013
23106,11552,11554
24700,12585,12115
22199,10255,11944
24023,12290,11733
23718,12041,11677
23093,11551,11542
24324,12635,11689
21142,9577,11565
24683,12492,12191
24082,11903,12179
23747,11697,12050
21491,9707,11784
22530,10689,11841
24978,12819,12159
23888,11819,12069
24167,11996,12171
22980,10900,12080
24369,12145,12224
24225,12004,12221
21118,9459,11659
23472,11734,11738
23129,11496,11633
23629,11526,12103
24308,12184,12124
23278,11127,12151
23793,12274,11519
23150,11032,12118
23911,12341,11570
23102,11594,11508
23132,11603,11529
23408,11318,12090
23361,11768,11593
24030,11934,12096
23192,11600,11592
24507,12803,11704
24963,12788,12175
23958,11818,12140
22420,10607,11813
23067,11406,11661
22357,10351,12006
23037,11578,11459
22395,10804,11591
22311,10493,11818
19294,8469,10825
22978,11272,11706
21809,10062,11747
24093,12026,12067
24519,12644,11875
23208,11192,12016
24096,12386,11710
23480,11567,11913
24639,12881,11758
24120,12044,12076
22535,10718,11817
22920,10975,11945
23858,12208,11650
23317,11336,11981
24619,12578,12041
24414,12265,12149
21423,9662,11761
24713,12634,12079
24078,11970,12108
21812,10128,11684
24088,12050,12038
21708,10381,11327
23780,11682,12098
23499,11441,12058
24706,12624,12082
23213,11580,11633
24720,12672,12048
24138,12492,11646
22227,10686,11541
24820,12766,12054
24906,12961,11945
23011,11124,11887
24812,12970,11842
23806,11725,12081
24468,12743,11725
24800,12976,11824
21664,9927,11737
22383,10733,11650
23780,11746,12034
23471,11475,11996
23415,11525,11890
23798,11811,11987
23505,11589,11916
23893,11913,11980
24346,12481,11865
21961,10189,11772
22911,11166,11745
23237,11624,11613
23471,12010,11461
24301,12658,11643
22589,10671,11918
23096,11193,11903
24701,12876,11825
23257,11609,11648
22531,10729,11802
23783,11743,12040
22904,11182,11722
23939,11904,12035
23885,11865,12020
23592,12111,11481
23852,12169,11683
23495,11496,11999
22863,11008,11855
23992,11882,12110
22878,11385,11493
23671,11749,11922
24308,12245,12063
22997,11498,11499
23097,11226,11871
24165,12245,11920
23784,11809,11975
24158,12493,11665
24193,12316,11877
22629,10816,11813
24011,12364,11647
24200,12159,12041
23850,11750,12100
24467,12286,12181
24269,12137,12132
19916,8875,11041
24054,12217,11837
23523,11604,11919
24866,12712,12154
24505,12864,11641
23362,11879,11483
23595,11584,12011
24400,12678,11722
21948,10189,11759
23515,11524,11991
23123,11272,11851
23505,11569,11936
24304,12270,12034
24229,12137,12092
22590,10737,11853
23440,11449,11991
23922,11925,11997
23161,11882,11279
24491,12401,12090
22827,11264,11563
23660,11609,12051
22364,10972,11392
21417,10241,11176
21844,10184,11660
23074,11606,11468
24896,12850,12046
23178,11288,11890
23820,11830,11990
22564,10734,11830
24091,12154,11937
23308,11451,11857
23832,11894,11938
23057,11406,11651
24050,12321,11729
23053,11197,11856
23723,11766,11957
23128,11168,11960
23371,11863,11508
21479,10327,11152
23236,11343,11893
23352,11934,11418
24186,12251,11935
24431,12333,12098
23325,11367,11958
24124,12662,11462
23072,11622,11450
23612,12135,11477
23580,12059,11521
23182,11331,11851
23707,11780,11927
22832,11440,11392
24095,12155,11940
22137,10482,11655
24405,12399,12006
21790,10100,11690
22886,11482,11404
24809,12775,12034
23437,11616,11821
24179,12486,11693
24033,12018,12015
22064,10293,11771
24234,12304,11930
24102,12326,11776
21846,10389,11457
24094,12134,11960
22803,11337,11466
23071,11301,11770
23453,11922,11531
23666,12011,11655
21796,10076,11720
24017,12021,11996
22207,10532,11675
22211,10403,11808
23294,11518,11776
22266,10998,11268
22426,10650,11776
23651,11686,11965
23356,11408,11948
24111,12329,11782
21171,10228,10943
22666,10979,11687
24219,12180,12039
21196,9663,11533
24580,12666,11914
23316,11514,11802
22755,11179,11576
23600,12086,11514
23845,11811,12034
23822,11865,11957
22350,10611,11739
23929,12054,11875
24221,12231,11990
22951,11099,11852
23781,11861,11920
22849,10995,11854
23350,11931,11419
24064,12461,11603
22992,11154,11838
23403,11885,11518
23442,11993,11449
22671,11355,11316
23300,11777,11523
24096,12158,11938
24418,12918,11500
23694,11739,11955
23394,11746,11648
24239,12235,12004
23757,11795,11962
24422,12411,12011
23854,11956,11898
23924,11956,11968
24621,12669,11952
22584,10813,11771
23614,11966,11648
23008,11100,11908
24139,12216,11923
22149,10533,11616
21364,9828,11536
22272,10673,11599
23188,11413,11775
22553,10924,11629
23768,12387,11381
22789,10923,11866
23573,11698,11875
23941,12054,11887
23124,11289,11835
22925,11123,11802
22409,10624,11785
22253,11056,11197
24701,12652,12049
22037,10772,11265
23410,11451,11959
22750,10991,11759
22237,10626,11611
23313,11858,11455
23929,11957,11972
24133,12541,11592
22984,11555,11429
23876,12376,11500
23267,11549,11718
21767,10108,11659
23294,11402,11892
23350,11559,11791
24326,12814,11512
23686,11712,11974
23341,11694,11647
23675,12230,11445
23544,12004,11540
22194,10577,11617
23596,12107,11489
23829,11959,11870
23897,11990,11907
21742,10359,11383
21968,10395,11573
24116,12711,11405
23461,11609,11852
22711,10998,11713
23650,12168,11482
22424,11033,11391
21774,10159,11615
23132,11723,11409
23427,11697,11730
23852,12000,11852
22479,10682,11797
23442,11555,11887
23225,11437,11788
23807,12381,11426
23793,11890,11903
23025,11183,11842
24393,12454,11939
23820,11884,11936
22910,11509,11401
21727,10617,11110
22942,11202,11740
23274,11596,11678
24105,12129,11976
23047,11220,11827
23149,11659,11490
22321,10675,11646
21469,9865,11604
