total_rewards_sp0,total_rewards_sp1,total_rewards_sp2,filter_rewards_sp0,filter_rewards_sp1,filter_rewards_sp2,answer_rewards_sp0,answer_rewards_sp1,answer_rewards_sp2,loss4_sp0,loss4_sp1,loss4_sp2,loss5_sp0,loss5_sp1,loss5_sp2
-86.0,-23.0,80.0,-51.0,-22.0,42.0,-35.0,-1.0,38.0,49.468994140625,84.60664367675781,84.4715576171875,60.28849792480469,87.81289672851562,70.7046890258789
-236.0,102.0,-31.0,-131.0,96.0,-16.0,-105.0,6.0,-15.0,48.86427688598633,85.20977020263672,84.17839050292969,59.986087799072266,87.99076843261719,70.32793426513672
-12.0,34.0,-169.0,34.0,54.0,-28.0,-46.0,-20.0,-141.0,49.85673904418945,84.95609283447266,84.07508850097656,60.65559387207031,87.76873016357422,69.57439422607422
251.0,-18.0,-110.0,220.0,-22.0,42.0,31.0,4.0,-152.0,50.88911056518555,84.49821472167969,84.44939422607422,61.335689544677734,87.78948974609375,69.63263702392578
91.0,23.0,-233.0,100.0,17.0,-9.0,-9.0,6.0,-224.0,50.205848693847656,84.73274993896484,84.05591583251953,60.70269012451172,87.9936752319336,69.26158142089844
27.0,77.0,31.0,-29.0,73.0,96.0,56.0,4.0,-65.0,49.377685546875,84.9075698852539,84.66753387451172,60.79420852661133,87.89308166503906,70.02082824707031
79.0,57.0,-45.0,14.0,16.0,20.0,65.0,41.0,-65.0,49.494625091552734,84.64891815185547,84.28231811523438,60.64590835571289,88.00154876708984,69.97264099121094
-33.0,-13.0,-68.0,-66.0,0.0,-52.0,33.0,-13.0,-16.0,49.10681915283203,84.46198272705078,83.77528381347656,60.7176513671875,87.64073944091797,69.91973876953125
224.0,34.0,41.0,204.0,27.0,-1.0,20.0,7.0,42.0,50.579490661621094,84.6575927734375,84.04849243164062,60.87885284423828,87.6875991821289,70.41317749023438
277.0,101.0,-121.0,163.0,55.0,-66.0,114.0,46.0,-55.0,50.407752990722656,84.80270385742188,83.55326843261719,61.25211715698242,88.09410858154297,69.62712860107422
-32.0,105.0,-48.0,119.0,59.0,-26.0,-151.0,46.0,-22.0,49.947330474853516,84.81143951416016,83.88703918457031,60.010337829589844,88.0662841796875,69.89354705810547
39.0,-27.0,-55.0,-20.0,-41.0,-62.0,59.0,14.0,7.0,49.072479248046875,84.17562103271484,83.6817855834961,60.35573959350586,87.71534729003906,70.10711669921875
