"total_rewards","action_rewards","opinion_rewards"
22893,9189,13704
23847,10043,13804
21867,8317,13550
22775,8943,13832
23054,9287,13767
23655,9817,13838
24031,10092,13939
21714,8248,13466
23201,9363,13838
22646,8909,13737
22810,9035,13775
20559,7034,13525
22244,8656,13588
22143,8610,13533
22521,8858,13663
23396,9780,13616
23060,9167,13893
22999,9357,13642
21939,8466,13473
22944,9461,13483
22495,8962,13533
23783,10119,13664
22884,9100,13784
22535,8768,13767
24445,10574,13871
22662,8933,13729
20148,6998,13150
22953,9230,13723
21648,8168,13480
22667,8963,13704
23403,9741,13662
21940,8504,13436
23013,9509,13504
22493,8904,13589
24045,10413,13632
23513,9903,13610
23184,9557,13627
21535,8265,13270
22993,9369,13624
21784,8220,13564
21108,7949,13159
19654,6732,12922
23267,9723,13544
21351,7861,13490
22509,9173,13336
22642,9087,13555
22973,9336,13637
23777,10107,13670
21761,8692,13069
23498,9882,13616
23310,9629,13681
21926,8753,13173
22914,9332,13582
24333,10697,13636
22968,9387,13581
22275,8814,13461
21377,8110,13267
21873,8555,13318
23452,9852,13600
22391,9068,13323
22960,9457,13503
24252,10713,13539
21006,7956,13050
20447,7419,13028
23551,9947,13604
24259,10540,13719
23004,9500,13504
22189,8790,13399
22492,9199,13293
24588,10838,13750
23078,9514,13564
24189,10464,13725
24155,10544,13611
23044,9648,13396
21981,8724,13257
21768,8720,13048
21060,8143,12917
22686,9273,13413
23692,10206,13486
23846,10347,13499
22575,9134,13441
24088,10436,13652
23231,9785,13446
22554,9156,13398
23902,10346,13556
23155,9541,13614
24127,10661,13466
21386,8390,12996
22646,9309,13337
23238,9652,13586
23238,9787,13451
24049,10451,13598
24175,10746,13429
22355,9046,13309
23026,9623,13403
21640,8426,13214
23509,10381,13128
22743,9465,13278
22016,8869,13147
22703,9490,13213
23528,10277,13251
22734,9599,13135
23030,9646,13384
22380,9145,13235
22776,9459,13317
23808,10392,13416
24342,10753,13589
23665,10178,13487
22051,8844,13207
23283,9908,13375
23990,10549,13441
21985,8941,13044
24044,10599,13445
21511,8627,12884
22738,9491,13247
23922,10571,13351
23667,10343,13324
24474,10993,13481
21984,8965,13019
22472,9485,12987
22723,9556,13167
23806,10376,13430
23857,10382,13475
24004,10643,13361
23021,9830,13191
24304,11017,13287
24481,11014,13467
24642,11114,13528
23857,10569,13288
22549,9523,13026
23236,10014,13222
21398,8228,13170
22535,9354,13181
23247,9994,13253
22917,9594,13323
22534,9380,13154
24134,10776,13358
24371,11013,13358
23790,10486,13304
21318,8346,12972
23135,9916,13219
22500,9631,12869
24355,10959,13396
22571,9359,13212
23325,10227,13098
23082,9871,13211
23941,10957,12984
22445,9346,13099
23423,10266,13157
24487,11184,13303
23541,10272,13269
22546,9433,13113
23571,10267,13304
21959,8836,13123
23232,9872,13360
23320,10265,13055
23042,9682,13360
24877,11498,13379
24359,11038,13321
24687,11283,13404
23582,10387,13195
22831,9746,13085
24208,11034,13174
23149,9948,13201
23286,10205,13081
23919,10580,13339
22806,9656,13150
21938,9071,12867
23658,10550,13108
24337,10975,13362
23413,10142,13271
23392,10328,13064
23142,9988,13154
23782,10554,13228
23509,10196,13313
22272,9300,12972
24019,10811,13208
24257,11027,13230
24321,11055,13266
23854,10779,13075
23342,10326,13016
22699,9684,13015
23989,10779,13210
23478,10262,13216
23144,9990,13154
24188,10945,13243
23037,10329,12708
23205,9975,13230
23710,10517,13193
23016,9831,13185
23505,10280,13225
23871,10545,13326
24815,11568,13247
23508,10316,13192
23856,10775,13081
24769,11500,13269
24359,11170,13189
21719,8861,12858
23361,10306,13055
23781,10693,13088
22676,9594,13082
22610,9890,12720
22759,9757,13002
23911,10767,13144
24682,11519,13163
24230,10953,13277
21666,8838,12828
24196,11118,13078
24626,11396,13230
24428,11273,13155
23444,10384,13060
24774,11549,13225
22574,9713,12861
24314,11269,13045
23791,10610,13181
24572,11753,12819
23583,10441,13142
22947,9989,12958
24412,11154,13258
22483,9411,13072
24007,11032,12975
23224,10268,12956
22897,9869,13028
24369,11199,13170
23445,10592,12853
22846,9962,12884
23393,10413,12980
23777,10772,13005
23286,10334,12952
24640,11584,13056
24294,11126,13168
24385,11272,13113
24676,11565,13111
24495,11327,13168
23443,10462,12981
24388,11424,12964
23833,10764,13069
22268,9536,12732
22903,9988,12915
23523,10686,12837
23342,10508,12834
23338,10591,12747
23343,10896,12447
23715,10874,12841
22372,9378,12994
23220,10297,12923
23206,10327,12879
23336,10355,12981
21863,9627,12236
24609,11517,13092
23738,10962,12776
23901,11087,12814
23625,10588,13037
23767,10722,13045
23436,10367,13069
24048,11346,12702
23447,10434,13013
23474,10602,12872
22124,9433,12691
22865,10467,12398
24150,11394,12756
24671,11582,13089
24497,11475,13022
21998,9244,12754
23960,10969,12991
24940,11959,12981
24458,11299,13159
22578,9831,12747
23273,10358,12915
23663,10947,12716
23433,10488,12945
24194,11355,12839
23996,11245,12751
22722,9899,12823
23408,10670,12738
22942,10058,12884
21289,8797,12492
22451,9637,12814
23691,11001,12690
23084,10297,12787
22321,9723,12598
23379,10756,12623
23472,10525,12947
23400,10617,12783
24146,11150,12996
24812,11954,12858
24294,11466,12828
23749,10828,12921
23292,10568,12724
23774,11119,12655
22243,9664,12579
24703,11595,13108
23664,10878,12786
23737,10734,13003
23835,11038,12797
24191,11452,12739
22729,10309,12420
23331,10531,12800
21651,9154,12497
23731,11028,12703
24351,11693,12658
23853,10987,12866
24467,11539,12928
24256,11372,12884
22893,10168,12725
23898,10901,12997
23663,10749,12914
23300,10689,12611
21942,9586,12356
23976,11357,12619
24908,11986,12922
23931,11193,12738
24153,11642,12511
24022,11088,12934
23928,11564,12364
22933,10242,12691
23190,10347,12843
23287,10379,12908
22741,10069,12672
24071,11635,12436
24684,11734,12950
24190,11362,12828
24881,11984,12897
23716,11069,12647
22622,9912,12710
24860,12022,12838
24122,11438,12684
24601,11792,12809
23231,10619,12612
23844,11367,12477
21802,9248,12554
23655,11298,12357
23309,10501,12808
23250,10668,12582
24568,11776,12792
24458,11633,12825
23681,11456,12225
23757,10904,12853
23960,11101,12859
23981,11037,12944
24404,11534,12870
22132,10052,12080
23667,10879,12788
24456,12094,12362
23933,11101,12832
24388,11838,12550
21811,9326,12485
23419,10850,12569
24162,11611,12551
23734,11206,12528
24466,11752,12714
24212,11370,12842
24128,11383,12745
23323,10751,12572
23526,10776,12750
24003,11376,12627
21271,8935,12336
24260,11998,12262
22861,10302,12559
24281,11581,12700
25049,12282,12767
22271,9885,12386
19303,7447,11856
24836,11976,12860
23773,11176,12597
23010,10411,12599
23180,10512,12668
21750,9820,11930
24371,11695,12676
23527,10846,12681
24916,12106,12810
23679,11372,12307
23013,10329,12684
21805,9502,12303
22654,10127,12527
24352,12072,12280
24719,12002,12717
23636,10915,12721
22283,10280,12003
24892,12184,12708
24056,11316,12740
24388,11775,12613
24131,11571,12560
21476,9292,12184
25027,12233,12794
23999,11234,12765
22673,10272,12401
23538,11033,12505
23861,11612,12249
24460,11977,12483
22854,10337,12517
23948,11336,12612
23845,11644,12201
24118,11598,12520
24058,11365,12693
23223,11225,11998
24360,11919,12441
24438,12085,12353
24343,11736,12607
22715,10219,12496
24543,12196,12347
22404,10028,12376
23521,10929,12592
23935,11341,12594
21347,9053,12294
24861,12237,12624
25052,12184,12868
21922,9542,12380
23985,11337,12648
24515,12004,12511
23974,11835,12139
23451,10865,12586
24841,12100,12741
23486,10920,12566
23559,11151,12408
23727,11112,12615
24100,11648,12452
25137,12453,12684
23758,11226,12532
23896,11302,12594
23261,10682,12579
24143,11539,12604
24356,11763,12593
23009,10542,12467
22606,10189,12417
22322,9859,12463
24892,12211,12681
24310,11638,12672
22872,10325,12547
22979,10795,12184
22960,10424,12536
24111,11543,12568
23633,11027,12606
23882,11288,12594
22323,9974,12349
24716,12065,12651
23630,11156,12474
24642,12177,12465
24098,11810,12288
22600,10191,12409
23348,11058,12290
23024,10744,12280
23658,11057,12601
23586,11124,12462
22990,10829,12161
23790,11341,12449
24037,11446,12591
21759,9495,12264
20344,8787,11557
24501,11994,12507
23394,11252,12142
24548,12002,12546
23520,10967,12553
25100,12465,12635
24616,12100,12516
23295,11046,12249
24011,11471,12540
22522,10405,12117
24446,11837,12609
23335,10852,12483
24895,12272,12623
23905,11872,12033
23165,10584,12581
24287,12132,12155
24921,12699,12222
24514,11959,12555
23546,11267,12279
22229,9910,12319
22391,9973,12418
24244,11647,12597
24053,11479,12574
25223,12519,12704
24128,11660,12468
24440,11853,12587
22512,10126,12386
23677,11328,12349
24075,11572,12503
23279,11339,11940
22016,10347,11669
24506,12384,12122
22862,10478,12384
23829,11341,12488
23349,11094,12255
22923,10776,12147
22480,10825,11655
23752,11402,12350
24193,12072,12121
23785,11257,12528
23654,11144,12510
24097,11774,12323
23364,10915,12449
24096,11926,12170
22355,10024,12331
21988,9798,12190
22698,10622,12076
23354,10968,12386
22926,11054,11872
23061,11073,11988
21469,9349,12120
24937,12360,12577
21831,9875,11956
23707,11639,12068
23526,11098,12428
23482,11049,12433
24233,11744,12489
23672,11204,12468
24801,12267,12534
23431,11255,12176
23580,11508,12072
22867,10568,12299
25255,12635,12620
23890,11403,12487
23953,11526,12427
23135,10826,12309
23261,10950,12311
24337,12399,11938
23420,10979,12441
24171,12204,11967
22893,10566,12327
22641,10520,12121
23464,11234,12230
23612,11168,12444
23899,11917,11982
25002,12481,12521
23747,11323,12424
23376,11421,11955
24085,11597,12488
22613,10562,12051
24197,12097,12100
20753,8938,11815
23975,11624,12351
24144,11652,12492
23987,11543,12444
22953,10571,12382
23299,10933,12366
24043,12043,12000
24405,12039,12366
24922,12378,12544
22684,10495,12189
23482,11049,12433
23255,10926,12329
23960,11534,12426
24498,12065,12433
22805,10629,12176
23531,11190,12341
24211,11906,12305
22580,10298,12282
23155,10921,12234
21179,9760,11419
25007,12488,12519
23834,11561,12273
22502,10278,12224
22636,10430,12206
24817,12406,12411
23976,11489,12487
24396,12489,11907
23873,11443,12430
22747,10569,12178
23521,11104,12417
23636,11232,12404
23738,11545,12193
24006,11589,12417
24997,12522,12475
24487,12064,12423
23854,11431,12423
23776,11319,12457
23992,11626,12366
22133,9929,12204
22896,10815,12081
23222,10835,12387
24289,12057,12232
23299,11101,12198
23704,11681,12023
21985,10453,11532
23009,10712,12297
24484,12034,12450
22919,10905,12014
23919,11626,12293
22787,11093,11694
24074,11731,12343
24575,12164,12411
23913,11620,12293
23286,11040,12246
23963,11889,12074
23253,10940,12313
23144,10909,12235
22634,10453,12181
21972,9865,12107
21466,9586,11880
24465,12059,12406
24273,12105,12168
24811,12481,12330
24793,12348,12445
23798,12075,11723
23440,11267,12173
23653,11436,12217
22713,10965,11748
23463,11131,12332
24704,12800,11904
23896,11723,12173
22240,10561,11679
23729,11606,12123
21964,10390,11574
24411,11904,12507
21732,9645,12087
23929,11554,12375
23876,11501,12375
23329,11071,12258
23839,11897,11942
24598,12673,11925
24040,11677,12363
22628,10869,11759
22722,10568,12154
22274,10134,12140
24322,12513,11809
25121,12795,12326
23112,11081,12031
24734,12853,11881
23603,11845,11758
24290,12364,11926
22927,11187,11740
23660,11443,12217
23822,11514,12308
23554,11335,12219
22321,10291,12030
23969,11691,12278
23623,11369,12254
24267,11881,12386
25061,12613,12448
21862,9883,11979
23903,11835,12068
23566,11331,12235
22818,11089,11729
25089,12711,12378
21960,9994,11966
23411,11629,11782
24594,12255,12339
22667,10567,12100
24369,12088,12281
24142,11834,12308
21469,10091,11378
22977,10800,12177
22918,10872,12046
22247,10302,11945
24037,12181,11856
24557,12315,12242
23725,11437,12288
23157,10930,12227
24223,11923,12300
23295,11109,12186
24684,12348,12336
22690,10584,12106
22673,10648,12025
22728,10727,12001
24633,12337,12296
23714,11561,12153
23739,11426,12313
24309,12449,11860
23636,11388,12248
23261,11649,11612
22731,10759,11972
23307,11557,11750
22712,10553,12159
23573,11833,11740
24280,12430,11850
23574,11407,12167
23876,11764,12112
22669,10545,12124
22688,11050,11638
23092,11010,12082
23500,11331,12169
24083,12434,11649
23393,11751,11642
23465,11770,11695
23594,11908,11686
23542,11756,11786
22993,10991,12002
23430,11808,11622
23131,11055,12076
24426,12239,12187
22925,11279,11646
23660,11576,12084
22555,11137,11418
23022,10883,12139
23962,11777,12185
23209,11080,12129
23284,11462,11822
24746,12641,12105
23588,11456,12132
24007,11829,12178
22561,10562,11999
22550,10553,11997
24213,11899,12314
22035,10165,11870
22050,10072,11978
23330,11322,12008
22562,10376,12186
23678,12019,11659
23605,11894,11711
24197,11995,12202
24296,12560,11736
22285,10731,11554
23749,12026,11723
23030,11400,11630
23538,11412,12126
24805,12556,12249
22539,10604,11935
24243,12022,12221
24187,12117,12070
22454,10793,11661
23758,11664,12094
24228,12063,12165
23317,11109,12208
24505,12312,12193
24225,11964,12261
24651,12430,12221
23768,11695,12073
24162,12409,11753
24241,12296,11945
23175,11030,12145
22641,11109,11532
24406,12181,12225
23201,11511,11690
22854,10882,11972
23729,11693,12036
22421,10458,11963
23550,11822,11728
24494,12605,11889
22583,10476,12107
23463,11245,12218
21664,10440,11224
23064,10932,12132
23018,11219,11799
21880,10000,11880
23452,11315,12137
23805,11630,12175
23611,11460,12151
24446,12677,11769
24638,12548,12090
23853,11781,12072
23962,11790,12172
23573,11843,11730
23982,11756,12226
24931,12688,12243
24155,11978,12177
24579,12297,12282
22501,10487,12014
20828,9164,11664
24028,11782,12246
24165,12392,11773
24193,11918,12275
21623,9705,11918
21562,9824,11738
23041,10955,12086
23300,11739,11561
24033,11885,12148
23145,11250,11895
21697,10162,11535
23149,11554,11595
22327,10351,11976
24395,12240,12155
22396,10551,11845
23326,11713,11613
23354,11359,11995
23484,11349,12135
23422,11348,12074
23456,11972,11484
23722,11587,12135
24166,12008,12158
24396,12262,12134
22322,10792,11530
24227,12038,12189
22204,10357,11847
24107,11871,12236
23668,12015,11653
20445,8690,11755
24728,12575,12153
24375,12231,12144
23819,12187,11632
22092,10322,11770
23071,11009,12062
23366,11955,11411
23835,11676,12159
24101,11851,12250
22497,10544,11953
21434,9572,11862
23489,11392,12097
24368,12538,11830
22385,10893,11492
23883,12143,11740
22656,10847,11809
24515,12523,11992
22642,10723,11919
23697,11643,12054
23789,11995,11794
22300,10439,11861
23063,11143,11920
21955,10187,11768
23565,11821,11744
23428,11497,11931
24478,12357,12121
23150,11578,11572
23916,12331,11585
22266,10356,11910
24340,12203,12137
24387,12778,11609
23417,11444,11973
23161,11219,11942
23965,11787,12178
21614,9896,11718
22430,10509,11921
22345,10462,11883
23365,11455,11910
24583,12496,12087
24358,12234,12124
24033,11934,12099
24830,12684,12146
23416,11423,11993
21501,9691,11810
23414,11396,12018
23955,11837,12118
24445,12723,11722
23462,11488,11974
23660,11584,12076
23156,11157,11999
23768,12104,11664
24194,12643,11551
23073,11077,11996
23477,11502,11975
24333,12309,12024
24077,11969,12108
23795,12254,11541
23081,11016,12065
23431,11367,12064
23784,11606,12178
21244,9621,11623
23934,12049,11885
22698,10781,11917
22876,10913,11963
22467,10971,11496
23604,11677,11927
23609,11636,11973
22884,10912,11972
22943,11352,11591
23087,11184,11903
22625,10679,11946
24163,12131,12032
20857,9352,11505
24023,11929,12094
23290,11232,12058
25125,13008,12117
22075,10260,11815
23392,11366,12026
23808,11747,12061
22770,10740,12030
23278,11814,11464
23274,11917,11357
23230,11269,11961
23682,12084,11598
23464,11529,11935
21753,10335,11418
22095,10456,11639
23469,11420,12049
23203,11208,11995
22754,10838,11916
23936,11965,11971
24409,12721,11688
23300,11404,11896
22753,10751,12002
22385,10568,11817
24058,12415,11643
23059,11117,11942
21795,10493,11302
24609,12718,11891
22990,11041,11949
23666,12215,11451
22464,10559,11905
23788,12264,11524
24919,12797,12122
23100,11161,11939
23750,11695,12055
22987,11486,11501
24147,12174,11973
22451,10544,11907
23683,11708,11975
23540,11445,12095
24788,12748,12040
21582,9914,11668
23611,11947,11664
23516,11625,11891
21644,9940,11704
23362,11849,11513
23806,11873,11933
23207,11384,11823
22741,11358,11383
23879,11908,11971
22230,10806,11424
24269,12353,11916
22907,10988,11919
22570,10702,11868
23485,12007,11478
23128,11149,11979
23633,11700,11933
22932,11523,11409
22977,11484,11493
22085,10287,11798
23973,12006,11967
23744,11801,11943
24083,12487,11596
23681,11704,11977
22074,10732,11342
24297,12622,11675
23923,11899,12024
23991,12380,11611
23304,11757,11547
23164,11557,11607
24284,12279,12005
23322,11335,11987
21649,9968,11681
22461,11206,11255
23198,11282,11916
22992,11062,11930
23436,11487,11949
22798,10988,11810
24607,12427,12180
24024,12391,11633
22629,11222,11407
23693,11668,12025
23412,11478,11934
23363,11425,11938
24165,12080,12085
23629,12110,11519
23978,12417,11561
22937,11593,11344
23427,12064,11363
23947,12439,11508
23820,11925,11895
23758,11718,12040
23119,11297,11822
23935,12039,11896
22117,10387,11730
23237,11873,11364
22372,10543,11829
24020,12330,11690
23647,12076,11571
22690,10854,11836
23844,12335,11509
22739,10837,11902
22539,10678,11861
23285,11837,11448
20990,9512,11478
22983,11635,11348
23383,11561,11822
24441,12459,11982
23179,11241,11938
23282,11442,11840
23822,11786,12036
22763,10896,11867
22590,10843,11747
23476,11522,11954
23654,11648,12006
21879,10193,11686
22987,11083,11904
22829,11448,11381
22246,10517,11729
22855,10994,11861
23347,11693,11654
22084,10832,11252
22809,11025,11784
23314,11601,11713
19537,8215,11322
24099,12449,11650
23180,11278,11902
21894,10395,11499
24041,12082,11959
21723,10087,11636
21539,9893,11646
23000,11158,11842
23516,11627,11889
21996,10230,11766
23053,11142,11911
23566,12089,11477
23919,11951,11968
23088,11398,11690
22510,10720,11790
22476,10570,11906
22705,11398,11307
23604,12232,11372
21388,10388,11000
21879,10724,11155
22620,10807,11813
22265,10487,11778
23517,11480,12037
23212,11813,11399
23435,11477,11958
24204,12263,11941
23372,11582,11790
23913,12436,11477
24010,11997,12013
22951,11518,11433
23935,12427,11508
21236,9606,11630
23817,11891,11926
23518,11635,11883
24500,12499,12001
22160,10767,11393
23291,11914,11377
24785,12819,11966
22751,11477,11274
23893,11912,11981
23878,11917,11961
24615,13082,11533
23822,12160,11662
23280,11797,11483
23717,11707,12010
23194,11471,11723
23544,11635,11909
23895,12431,11464
22718,11401,11317
22296,11107,11189
23255,11450,11805
23421,11536,11885
23902,12148,11754
23847,12452,11395
24295,12308,11987
22741,10985,11756
24081,12562,11519
22383,10622,11761
23049,11065,11984
22812,11049,11763
24023,12069,11954
22915,11012,11903
22713,11375,11338
22705,11394,11311
23796,11775,12021
23661,12027,11634
24305,12676,11629
23731,12276,11455
21613,10018,11595
21671,9993,11678
22831,11255,11576
23312,11922,11390
23634,11738,11896
23768,11906,11862
24218,12274,11944
21715,10421,11294
23139,11732,11407
24159,12064,12095
23956,12491,11465
23639,12045,11594
23897,11966,11931
23584,11722,11862
22398,10741,11657
23269,11829,11440
23390,11486,11904
23153,11316,11837
23197,11784,11413
24311,12732,11579
21348,9877,11471
23931,12023,11908
23847,12006,11841
23200,11363,11837
23441,12109,11332
21988,10485,11503
23510,11643,11867
22156,10613,11543
24292,12836,11456
22963,11255,11708
23085,11238,11847
23266,11576,11690
22981,11589,11392
23461,11685,11776
23747,11745,12002
