total_rewards,recon_rewards,cyber_attack_rewards,disinfo_rewards,term_rewards,loss1_history,loss2_history,loss3_history
0,10,0,0,-10,-2.0236542224884033,-2.0236542224884033,-2.0236542224884033
232,30,152,60,-10,3.1276721954345703,3.1276721954345703,3.1276721954345703
153,10,143,10,-10,2.148144245147705,2.148144245147705,2.148144245147705
69,20,59,0,-10,-0.35825228691101074,-0.35825228691101074,-0.35825228691101074
73,10,73,0,-10,-0.5326764583587646,-0.5326764583587646,-0.5326764583587646
128,10,58,70,-10,-0.4599803686141968,-0.4599803686141968,-0.4599803686141968
0,10,0,0,-10,-2.055978298187256,-2.055978298187256,-2.055978298187256
69,10,69,0,-10,-0.2300795316696167,-0.2300795316696167,-0.2300795316696167
86,10,56,30,-10,-0.2062758207321167,-0.2062758207321167,-0.2062758207321167
0,10,0,0,-10,-2.07174015045166,-2.07174015045166,-2.07174015045166
10,20,0,0,-10,-1.8180136680603027,-1.8180136680603027,-1.8180136680603027
10,10,0,10,-10,-2.1011312007904053,-2.1011312007904053,-2.1011312007904053
10,20,0,0,-10,-1.8293192386627195,-1.8293192386627195,-1.8293192386627195
51,10,51,0,-10,-0.7461323738098145,-0.7461323738098145,-0.7461323738098145
60,10,0,60,-10,-2.3943798542022705,-2.3943798542022705,-2.3943798542022705
10,20,0,0,-10,-1.847811222076416,-1.847811222076416,-1.847811222076416
213,10,163,50,-10,3.390456438064575,3.390456438064575,3.390456438064575
100,10,90,10,-10,0.4135589599609375,0.4135589599609375,0.4135589599609375
299,20,209,80,-10,5.257688522338867,5.257688522338867,5.257688522338867
10,10,0,10,-10,-2.1507105827331543,-2.1507105827331543,-2.1507105827331543
248,10,228,20,-10,4.745073318481445,4.745073318481445,4.745073318481445
162,10,62,100,-10,0.8129141330718994,0.8129141330718994,0.8129141330718994
295,10,155,140,-10,4.515369892120361,4.515369892120361,4.515369892120361
226,10,226,0,-10,4.566230297088623,4.566230297088623,4.566230297088623
20,10,0,20,-10,-2.1861486434936523,-2.1861486434936523,-2.1861486434936523
230,10,220,10,-10,4.279092788696289,4.279092788696289,4.279092788696289
428,10,408,20,-10,10.302936553955078,10.302936553955078,10.302936553955078
74,10,74,0,-10,-0.511233925819397,-0.511233925819397,-0.511233925819397
0,10,0,0,-10,-2.195401668548584,-2.195401668548584,-2.195401668548584
0,10,0,0,-10,-2.2035207748413086,-2.2035207748413086,-2.2035207748413086
30,40,0,0,-10,-1.351215124130249,-1.351215124130249,-1.351215124130249
267,20,237,20,-10,5.4964141845703125,5.4964141845703125,5.4964141845703125
255,10,225,30,-10,5.084573745727539,5.084573745727539,5.084573745727539
0,10,0,0,-10,-2.2389049530029297,-2.2389049530029297,-2.2389049530029297
81,10,51,30,-10,-0.5398021936416626,-0.5398021936416626,-0.5398021936416626
80,10,50,30,-10,-0.2902536392211914,-0.2902536392211914,-0.2902536392211914
419,10,329,90,-10,9.019145011901855,9.019145011901855,9.019145011901855
244,10,214,30,-10,4.430312633514404,4.430312633514404,4.430312633514404
116,20,86,20,-10,0.860776424407959,0.860776424407959,0.860776424407959
243,10,203,40,-10,4.254366874694824,4.254366874694824,4.254366874694824
74,20,34,30,-10,-0.7414143085479736,-0.7414143085479736,-0.7414143085479736
444,10,364,80,-10,9.67678165435791,9.67678165435791,9.67678165435791
105,10,85,20,-10,0.35534167289733887,0.35534167289733887,0.35534167289733887
75,10,75,0,-10,-0.3794482946395874,-0.3794482946395874,-0.3794482946395874
109,20,79,20,-10,0.42603039741516113,0.42603039741516113,0.42603039741516113
84,10,84,0,-10,-0.18258821964263916,-0.18258821964263916,-0.18258821964263916
214,10,144,70,-10,3.092249631881714,3.092249631881714,3.092249631881714
0,10,0,0,-10,-2.4671313762664795,-2.4671313762664795,-2.4671313762664795
149,30,99,30,-10,1.6425132751464844,1.6425132751464844,1.6425132751464844
232,10,202,30,-10,3.9178576469421382,3.9178576469421382,3.9178576469421382
0,10,0,0,-10,-2.564938545227051,-2.564938545227051,-2.564938545227051
10,20,0,0,-10,-2.344801187515259,-2.344801187515259,-2.344801187515259
0,10,0,0,-10,-2.640888214111328,-2.640888214111328,-2.640888214111328
0,10,0,0,-10,-2.687750816345215,-2.687750816345215,-2.687750816345215
277,10,197,80,-10,4.647381782531738,4.647381782531738,4.647381782531738
60,10,0,60,-10,-1.7065376043319702,-1.7065376043319702,-1.7065376043319702
99,10,99,0,-10,-0.2274407148361206,-0.2274407148361206,-0.2274407148361206
30,10,0,30,-10,-2.381273031234741,-2.381273031234741,-2.381273031234741
83,10,33,50,-10,-1.2258309125900269,-1.2258309125900269,-1.2258309125900269
46,10,46,0,-10,-1.8649370670318604,-1.8649370670318604,-1.8649370670318604
218,20,188,20,-10,3.0203304290771484,3.0203304290771484,3.0203304290771484
103,30,73,10,-10,-0.550666093826294,-0.550666093826294,-0.550666093826294
194,20,154,30,-10,1.7603111267089844,1.7603111267089844,1.7603111267089844
40,20,0,30,-10,-2.5916683673858643,-2.5916683673858643,-2.5916683673858643
231,10,181,50,-10,2.598865509033203,2.598865509033203,2.598865509033203
164,10,54,110,-10,-0.1873606443405151,-0.1873606443405151,-0.1873606443405151
60,10,0,60,-10,-2.9822943210601807,-2.9822943210601807,-2.9822943210601807
0,10,0,0,-10,-3.9107954502105713,-3.9107954502105713,-3.9107954502105713
191,10,161,30,-10,1.1389358043670654,1.1389358043670654,1.1389358043670654
65,30,35,10,-10,-2.6279520988464355,-2.6279520988464355,-2.6279520988464355
40,10,0,40,-10,-3.7732887268066406,-3.7732887268066406,-3.7732887268066406
250,10,210,40,-10,2.6680996417999268,2.6680996417999268,2.6680996417999268
