"total_rewards","action_rewards","opinion_rewards"
24119,10503,13616
23709,10122,13587
22658,9275,13383
22623,9314,13309
23338,9964,13374
23690,10147,13543
23361,9894,13467
24718,11135,13583
23795,10360,13435
23869,10393,13476
24387,10725,13662
23023,9677,13346
23486,10033,13453
24053,10526,13527
22453,9143,13310
22228,8950,13278
22778,9471,13307
22753,9344,13409
23686,10150,13536
23626,10212,13414
24913,11302,13611
22772,9548,13224
21847,8709,13138
25079,11514,13565
24778,11244,13534
24726,11196,13530
24799,11181,13618
23683,10383,13300
24294,10866,13428
22856,9683,13173
23307,9929,13378
23848,10502,13346
24834,11176,13658
24772,11232,13540
23290,9980,13310
23083,9750,13333
22524,9313,13211
22922,9769,13153
24167,10702,13465
22604,9491,13113
24515,11061,13454
22637,9695,12942
23157,9942,13215
24816,11427,13389
21846,8912,12934
24113,10832,13281
23360,10025,13335
23711,10316,13395
23762,10581,13181
23260,10010,13250
24226,10725,13501
25078,11533,13545
24126,10707,13419
20921,8201,12720
23970,10579,13391
24767,11429,13338
23808,10567,13241
24420,10980,13440
24110,10893,13217
25086,11681,13405
23604,10216,13388
23903,10718,13185
24054,10611,13443
23608,10323,13285
23166,9947,13219
24093,10660,13433
22820,9691,13129
23558,10221,13337
23430,10136,13294
23958,10620,13338
24808,11543,13265
21086,8143,12943
22775,9656,13119
24604,11179,13425
23214,9963,13251
22196,9259,12937
22763,9666,13097
25200,11698,13502
24397,11130,13267
24262,10969,13293
23660,10400,13260
22336,9394,12942
23840,10624,13216
23733,10497,13236
24785,11503,13282
23895,10670,13225
24291,10888,13403
21541,8670,12871
23810,10528,13282
21779,8888,12891
21767,8838,12929
23671,10550,13121
24351,11179,13172
23856,10644,13212
22966,9804,13162
23324,10207,13117
23858,10627,13231
24391,11124,13267
22926,9773,13153
23930,10732,13198
23798,10573,13225
23318,10207,13111
24347,10986,13361
22474,9392,13082
22631,9692,12939
23811,10574,13237
22751,9805,12946
24185,10915,13270
22820,9767,13053
23842,10802,13040
23455,10211,13244
22091,9123,12968
24187,11020,13167
22406,9353,13053
24116,10739,13377
22866,9858,13008
23633,10620,13013
23468,10246,13222
24153,11080,13073
24072,10954,13118
23664,10503,13161
23722,10639,13083
23833,10613,13220
22474,9508,12966
24882,11655,13227
22624,9689,12935
20183,7819,12364
22180,9358,12822
23253,10318,12935
23260,10305,12955
23899,10840,13059
23910,10807,13103
23441,10304,13137
24077,10962,13115
22704,9795,12909
23803,10744,13059
22929,9937,12992
24370,11123,13247
21972,9203,12769
24535,11403,13132
24361,11300,13061
23799,10696,13103
24666,11500,13166
23918,10755,13163
23226,10282,12944
24594,11544,13050
23350,10306,13044
24213,11141,13072
23177,10251,12926
23210,10183,13027
24295,11205,13090
25032,11719,13313
24140,11028,13112
24179,11117,13062
23573,10690,12883
23282,10290,12992
24796,11636,13160
23897,10760,13137
24210,11178,13032
24901,11747,13154
23542,10426,13116
24743,11672,13071
24264,11261,13003
23628,10729,12899
23752,10671,13081
24095,11171,12924
22988,10053,12935
24863,11737,13126
22477,9754,12723
22712,9859,12853
23134,10539,12595
22503,9659,12844
21576,8882,12694
23684,10660,13024
24960,11808,13152
24178,11078,13100
23077,10151,12926
22102,9441,12661
22073,9235,12838
23765,10956,12809
23636,10649,12987
23123,10344,12779
24168,11093,13075
23623,10807,12816
21644,9009,12635
23452,10779,12673
23728,10903,12825
24048,11120,12928
23790,10874,12916
24059,11110,12949
22473,9683,12790
22965,10334,12631
23894,11043,12851
24356,11357,12999
23172,10337,12835
24196,11285,12911
22631,9841,12790
23797,10942,12855
23184,10382,12802
24231,11398,12833
23788,10985,12803
24194,11174,13020
22827,9938,12889
23407,10613,12794
22605,9974,12631
23726,10922,12804
23752,10742,13010
24825,11908,12917
22905,10008,12897
22654,9841,12813
24238,11346,12892
23772,10958,12814
23830,10909,12921
22588,9836,12752
24553,11628,12925
23146,10370,12776
24861,11842,13019
23029,10353,12676
23626,10800,12826
24625,11702,12923
23968,11031,12937
24518,11734,12784
21666,9194,12472
24938,11947,12991
23977,11157,12820
24976,11955,13021
22687,9885,12802
23904,11026,12878
25000,12049,12951
22269,9638,12631
21705,9255,12450
25048,12122,12926
24191,11396,12795
23536,10748,12788
24476,11705,12771
22719,10192,12527
25002,12072,12930
24166,11268,12898
22368,9746,12622
22724,10045,12679
24923,12017,12906
24863,11911,12952
23998,11029,12969
23275,10559,12716
23368,10680,12688
23754,10920,12834
23767,10912,12855
24189,11329,12860
24533,11627,12906
23107,10497,12610
24312,11454,12858
24639,11799,12840
24489,11653,12836
21684,9270,12414
24871,12000,12871
23156,10516,12640
22981,10103,12878
23392,10753,12639
23887,11010,12877
22938,10151,12787
24887,12013,12874
23753,10951,12802
24787,11970,12817
24554,11762,12792
23370,11039,12331
24146,11396,12750
22520,10019,12501
24455,11675,12780
23895,11045,12850
24441,11655,12786
24266,11496,12770
24560,11811,12749
22903,10217,12686
23683,10923,12760
22219,9719,12500
22901,10250,12651
24239,11412,12827
24424,11585,12839
23276,10558,12718
24140,11379,12761
22898,10353,12545
24675,11907,12768
23767,11154,12613
23381,10695,12686
24479,11928,12551
24953,12205,12748
24778,11977,12801
23720,10943,12777
23604,10984,12620
23767,11088,12679
24308,11612,12696
23253,10546,12707
22397,9990,12407
23998,11207,12791
23159,10668,12491
24936,12015,12921
23228,10599,12629
23903,11221,12682
24365,11607,12758
24684,11897,12787
23855,11149,12706
21334,9027,12307
23410,10915,12495
24791,12023,12768
23841,11206,12635
23972,11446,12526
23747,11080,12667
23347,10697,12650
24148,11453,12695
24420,11699,12721
22621,10144,12477
24731,12093,12638
23251,10582,12669
23296,10736,12560
22156,9787,12369
23212,10716,12496
22491,10012,12479
23730,11097,12633
22194,9796,12398
21225,9016,12209
23865,11334,12531
23807,11255,12552
23879,11163,12716
24188,11498,12690
21592,9276,12316
23117,10670,12447
23739,11116,12623
23165,10672,12493
23896,11184,12712
24203,11487,12716
23522,11050,12472
24356,11814,12542
23776,11162,12614
23195,10659,12536
24578,11883,12695
24453,11649,12804
23539,10951,12588
23849,11187,12662
23201,10704,12497
21608,9411,12197
23475,10961,12514
23056,10520,12536
23961,11462,12499
23970,11337,12633
21924,9541,12383
24083,11387,12696
23841,11296,12545
25141,12515,12626
24779,12101,12678
23650,11075,12575
22383,9914,12469
24138,11540,12598
23291,10740,12551
22325,9961,12364
23602,10990,12612
25215,12459,12756
23744,11063,12681
24167,11539,12628
24591,11895,12696
21797,9621,12176
23447,10876,12571
22073,9880,12193
24129,11561,12568
24091,11538,12553
25115,12504,12611
22698,10407,12291
24453,11878,12575
23504,10919,12585
24083,11526,12557
23172,10636,12536
22971,10525,12446
22781,10474,12307
21545,9293,12252
23775,11179,12596
24523,12038,12485
22484,10124,12360
23227,10896,12331
24728,12072,12656
22269,9865,12404
24089,11465,12624
23466,10959,12507
23641,11054,12587
20867,8798,12069
21875,9714,12161
24021,11564,12457
25341,12704,12637
22410,10193,12217
23596,11058,12538
23428,10951,12477
20942,8790,12152
24610,11983,12627
24023,11436,12587
24446,11823,12623
23697,11342,12355
22833,10569,12264
24289,11893,12396
24467,11923,12544
23117,10641,12476
23511,11117,12394
24607,12067,12540
23467,11131,12336
23033,10808,12225
24640,11945,12695
23962,11508,12454
23929,11370,12559
23420,10917,12503
22467,10147,12320
23160,10860,12300
23265,10946,12319
22502,10110,12392
24587,12064,12523
23991,11562,12429
22645,10283,12362
23295,10983,12312
23259,11011,12248
21720,9596,12124
23011,10616,12395
23069,10662,12407
22749,10492,12257
22776,10403,12373
23724,11324,12400
23949,11449,12500
24220,11724,12496
24162,11791,12371
23972,11591,12381
23837,11219,12618
24953,12349,12604
23136,10678,12458
23826,11316,12510
23284,10992,12292
24074,11513,12561
23826,11460,12366
23955,11538,12417
23010,10763,12247
24320,11985,12335
22889,10578,12311
25373,12799,12574
23359,10987,12372
24086,11557,12529
23958,11459,12499
23547,11085,12462
23222,11018,12204
23015,10735,12280
22897,10555,12342
24929,12304,12625
23294,11052,12242
24881,12313,12568
23108,10959,12149
24810,12343,12467
22464,10171,12293
24326,11713,12613
23361,10981,12380
22575,10354,12221
21643,9609,12034
24102,11695,12407
21953,9758,12195
25091,12530,12561
23336,11082,12254
22382,10216,12166
23900,11458,12442
24022,11457,12565
22636,10422,12214
21909,9795,12114
23495,11222,12273
22304,10177,12127
23837,11378,12459
23737,11296,12441
23389,11119,12270
23610,11199,12411
23859,11459,12400
24158,11744,12414
20710,8952,11758
23655,11317,12338
23477,11256,12221
23822,11427,12395
23466,11128,12338
23402,11147,12255
23921,11432,12489
23506,11169,12337
23775,11332,12443
21928,9837,12091
23359,10946,12413
25011,12505,12506
24040,11696,12344
23483,11056,12427
24306,11912,12394
24767,12462,12305
22642,10381,12261
22657,10389,12268
23895,11385,12510
23035,10906,12129
24953,12477,12476
24049,11797,12252
23170,10947,12223
23340,11038,12302
22771,10509,12262
23856,11409,12447
22376,10254,12122
23732,11348,12384
24331,11987,12344
23011,10807,12204
22700,10426,12274
25228,12744,12484
22579,10335,12244
23267,10830,12437
24961,12465,12496
22082,10009,12073
20798,9033,11765
24257,11982,12275
23311,11154,12157
23142,10803,12339
23504,11235,12269
24839,12481,12358
23183,10934,12249
24983,12597,12386
23188,10784,12404
23745,11522,12223
23114,10881,12233
23070,10945,12125
23970,11881,12089
24690,12455,12235
23136,10974,12162
25042,12720,12322
22873,10651,12222
24677,12323,12354
25193,12777,12416
23168,10871,12297
23535,11265,12270
23580,11165,12415
22884,10611,12273
23186,11172,12014
22180,10140,12040
22977,10738,12239
23878,11617,12261
24166,11786,12380
24804,12437,12367
23068,10979,12089
23555,11292,12263
24018,11772,12246
23623,11450,12173
23022,10839,12183
24351,12014,12337
23628,11344,12284
24096,11691,12405
24107,11806,12301
23388,11194,12194
23118,10878,12240
24463,12171,12292
23905,11534,12371
24120,11880,12240
24131,11755,12376
23297,11086,12211
23762,11535,12227
23524,11157,12367
24194,11840,12354
23150,10994,12156
24054,11763,12291
22259,10352,11907
23803,11471,12332
23875,11614,12261
22462,10348,12114
22395,10430,11965
24345,12023,12322
24621,12319,12302
22922,10816,12106
21931,10132,11799
24376,12109,12267
22645,10495,12150
24437,12138,12299
22512,10419,12093
23390,11077,12313
23225,11113,12112
21842,9860,11982
20840,9084,11756
24168,11785,12383
25074,12732,12342
23140,10956,12184
22773,10734,12039
24555,12215,12340
24911,12540,12371
21880,9968,11912
23822,11629,12193
22690,10540,12150
24475,12220,12255
23139,10933,12206
24167,12021,12146
24655,12343,12312
24311,11987,12324
22365,10320,12045
23919,11825,12094
23907,11576,12331
24138,12010,12128
22405,10322,12083
23771,11479,12292
23700,11503,12197
22212,10290,11922
24378,12233,12145
22071,10168,11903
23773,11523,12250
23644,11447,12197
24121,11911,12210
23567,11347,12220
23456,11316,12140
23756,11630,12126
23661,11537,12124
21662,9753,11909
23021,11110,11911
23667,11490,12177
23540,11409,12131
25211,12880,12331
24616,12349,12267
23726,11486,12240
22658,10696,11962
24984,12765,12219
22599,10602,11997
23138,11023,12115
22971,10971,12000
23856,11567,12289
22226,10140,12086
22464,10721,11743
23521,11289,12232
22987,10756,12231
24613,12368,12245
22394,10292,12102
23597,11527,12070
22583,10467,12116
23584,11265,12319
24099,11869,12230
23481,11271,12210
23348,11219,12129
23490,11376,12114
23600,11430,12170
23967,11786,12181
22989,10903,12086
23734,11391,12343
24322,12127,12195
23857,11707,12150
23774,11803,11971
23301,11140,12161
23900,11696,12204
23246,11227,12019
23763,11601,12162
23194,11196,11998
23788,11731,12057
23803,11646,12157
23240,11173,12067
22229,10286,11943
22961,10866,12095
24594,12424,12170
24843,12623,12220
24772,12614,12158
24916,12537,12379
23642,11385,12257
23708,11629,12079
23468,11323,12145
23470,11378,12092
19368,8058,11310
24624,12479,12145
23435,11273,12162
22340,10444,11896
22390,10456,11934
24598,12440,12158
23304,11291,12013
23783,11583,12200
23017,11078,11939
24520,12309,12211
22694,10886,11808
24450,12170,12280
23664,11549,12115
23934,11683,12251
23554,11348,12206
24726,12437,12289
23086,11015,12071
24136,11988,12148
22273,10530,11743
24436,12376,12060
23128,11078,12050
23252,11057,12195
23965,11800,12165
22828,10789,12039
24238,12110,12128
22372,10630,11742
23705,11419,12286
24324,12082,12242
23305,11282,12023
24638,12409,12229
23535,11588,11947
23072,11050,12022
22915,10908,12007
22903,10973,11930
23764,11749,12015
22539,10689,11850
24672,12559,12113
21881,10054,11827
23215,11194,12021
23305,11190,12115
22746,10756,11990
23133,11126,12007
23225,11084,12141
23409,11332,12077
23564,11556,12008
24665,12479,12186
22035,10210,11825
22868,11071,11797
22457,10467,11990
24632,12296,12336
23513,11578,11935
23619,11544,12075
23334,11317,12017
21615,9916,11699
23250,11167,12083
23710,11551,12159
23508,11428,12080
23225,11193,12032
23278,11349,11929
21913,10045,11868
23172,11135,12037
23440,11426,12014
23174,10988,12186
22829,10940,11889
23003,11051,11952
24038,11839,12199
23550,11645,11905
22934,10840,12094
24152,12101,12051
23066,11111,11955
21454,9650,11804
20409,8775,11634
23187,11107,12080
22932,10950,11982
21942,10090,11852
22807,10944,11863
23420,11435,11985
23944,11729,12215
23392,11464,11928
22444,10581,11863
24867,12660,12207
21186,9442,11744
23590,11543,12047
23682,11597,12085
24464,12346,12118
22524,10644,11880
22359,10546,11813
24613,12432,12181
23420,11359,12061
22984,10962,12022
24027,11908,12119
23216,11332,11884
22657,10890,11767
22826,10872,11954
22242,10346,11896
21848,10017,11831
23002,11003,11999
24441,12324,12117
22739,10883,11856
24668,12620,12048
23858,11652,12206
21501,9701,11800
23766,11663,12103
24013,11823,12190
23891,11955,11936
23864,11749,12115
24161,12025,12136
22324,10385,11939
24872,12737,12135
23292,11404,11888
23468,11435,12033
21989,10223,11766
21502,9761,11741
22267,10549,11718
24142,12008,12134
24201,12000,12201
23066,11171,11895
24256,12124,12132
23855,11730,12125
22792,10912,11880
24724,12581,12143
22212,10403,11809
22321,10436,11885
23216,11167,12049
23078,11106,11972
21135,9665,11470
21566,9869,11697
22278,10371,11907
24468,12274,12194
22928,10961,11967
23549,11427,12122
22599,10657,11942
22561,10579,11982
23258,11305,11953
23531,11500,12031
23824,11659,12165
23546,11703,11843
22416,10595,11821
23337,11411,11926
24387,12184,12203
21988,10197,11791
22589,10691,11898
23378,11416,11962
23972,11952,12020
23675,11573,12102
24991,12932,12059
24221,12090,12131
21683,9937,11746
24410,12458,11952
24047,12001,12046
23470,11538,11932
23498,11444,12054
23230,11286,11944
23250,11190,12060
24108,12009,12099
22841,10862,11979
22761,10949,11812
24392,12368,12024
24537,12505,12032
23892,11766,12126
22794,10897,11897
23338,11362,11976
21887,9987,11900
23120,11102,12018
22194,10358,11836
23129,11234,11895
24587,12486,12101
23834,11791,12043
23910,11872,12038
21555,9766,11789
22656,10733,11923
24340,12286,12054
23736,11664,12072
23940,11851,12089
22880,10916,11964
23950,11902,12048
22938,10888,12050
23378,11314,12064
23710,11807,11903
23407,11431,11976
23201,11234,11967
23336,11505,11831
23461,11542,11919
22769,10754,12015
24456,12271,12185
22443,10604,11839
24355,12328,12027
23225,11373,11852
21663,10013,11650
23333,11448,11885
22102,10320,11782
21158,9425,11733
21096,9678,11418
23005,11123,11882
23636,11697,11939
22330,10522,11808
24226,12060,12166
22949,11024,11925
22606,10791,11815
23385,11367,12018
21485,9757,11728
21991,10224,11767
23032,11129,11903
23955,11860,12095
22920,11092,11828
24960,12871,12089
24445,12377,12068
23262,11287,11975
23242,11398,11844
22184,10411,11773
21574,9828,11746
22881,10992,11889
22185,10346,11839
23918,11867,12051
23477,11551,11926
23811,11901,11910
22423,10555,11868
22399,10499,11900
23402,11550,11852
23991,11856,12135
23496,11506,11990
21937,10160,11777
23116,11188,11928
22700,10845,11855
23071,11071,12000
23884,11874,12010
22638,10784,11854
21671,9982,11689
22770,10885,11885
23047,11097,11950
24485,12404,12081
22634,10701,11933
23063,11103,11960
22020,10313,11707
23637,11601,12036
23197,11365,11832
23670,11710,11960
22594,10773,11821
21513,10020,11493
24085,12060,12025
23261,11299,11962
23609,11641,11968
22686,10847,11839
24429,12358,12071
22283,10388,11895
23551,11538,12013
24147,12154,11993
24558,12557,12001
23417,11456,11961
22930,11160,11770
24224,12220,12004
21711,9980,11731
22982,11126,11856
22198,10329,11869
24073,12040,12033
22696,10869,11827
23416,11445,11971
24496,12415,12081
23329,11413,11916
23466,11549,11917
21476,9945,11531
23083,11186,11897
24308,12215,12093
23092,11219,11873
21960,10343,11617
23257,11333,11924
22699,10833,11866
23991,11988,12003
23782,11835,11947
23915,11830,12085
23736,11651,12085
23230,11334,11896
23528,11571,11957
21673,10085,11588
22851,11096,11755
23734,11847,11887
24482,12512,11970
23198,11228,11970
23769,11779,11990
23932,11907,12025
22287,10572,11715
23035,11406,11629
21838,10114,11724
23362,11541,11821
22442,10580,11862
22838,10930,11908
23763,11774,11989
23268,11363,11905
24387,12305,12082
23631,11654,11977
24839,12863,11976
22364,10509,11855
23025,11143,11882
23670,11775,11895
21912,10186,11726
23816,11835,11981
22944,11067,11877
21587,9891,11696
23746,11861,11885
23687,11791,11896
23091,11186,11905
24257,12280,11977
23503,11693,11810
22398,10748,11650
23073,11180,11893
23266,11373,11893
23495,11654,11841
22361,10598,11763
22389,10635,11754
23159,11224,11935
22321,10522,11799
22988,11103,11885
23289,11453,11836
24690,12653,12037
23381,11392,11989
22882,11091,11791
23517,11698,11819
23792,11943,11849
24207,12343,11864
23965,11945,12020
22775,10945,11830
22388,10714,11674
23518,11505,12013
23816,11840,11976
22525,10679,11846
21964,10156,11808
23034,11209,11825
20637,9143,11494
23807,11824,11983
23912,11841,12071
22845,11000,11845
