total_rewards_sp0,total_rewards_sp1,total_rewards_sp2,filter_rewards_sp0,filter_rewards_sp1,filter_rewards_sp2,answer_rewards_sp0,answer_rewards_sp1,answer_rewards_sp2,loss4_sp0,loss4_sp1,loss4_sp2,loss5_sp0,loss5_sp1,loss5_sp2
-74.0,-95.0,130.0,64.0,-85.0,121.0,-138.0,-10.0,9.0,71.60808563232422,78.58186340332031,68.60791015625,70.5121078491211,79.49889373779297,68.32225799560547
-8.0,-48.0,-152.0,89.0,-47.0,-136.0,-97.0,-1.0,-16.0,71.70870971679688,78.857177734375,67.03482818603516,70.95305633544922,79.64733123779297,67.40412139892578
-185.0,-68.0,95.0,-75.0,33.0,-28.0,-110.0,-101.0,123.0,70.75729370117188,79.09150695800781,67.62755584716797,70.3213882446289,79.12586212158203,68.40947723388672
-70.0,-30.0,76.0,-30.0,-26.0,-2.0,-40.0,-4.0,78.0,71.00484466552734,78.80809020996094,67.77462768554688,70.44994354248047,79.71907043457031,68.09152221679688
62.0,-63.0,59.0,44.0,-76.0,18.0,18.0,13.0,41.0,71.3364028930664,78.48966217041016,67.86725616455078,71.0064468383789,79.58832550048828,67.96068572998047
-87.0,-80.0,100.0,-54.0,-56.0,22.0,-33.0,-24.0,78.0,70.75479125976562,78.52295684814453,67.8892593383789,70.45504760742188,79.3864974975586,68.22659301757812
-29.0,11.0,68.0,38.0,4.0,26.0,-67.0,7.0,42.0,71.28180694580078,78.86972045898438,67.79714965820312,70.76922607421875,79.5772476196289,68.02494812011719
-254.0,-19.0,182.0,-132.0,-17.0,34.0,-122.0,-2.0,148.0,70.27056884765625,78.5413818359375,67.82335662841797,70.17255401611328,79.43026733398438,68.41976928710938
-56.0,-86.0,83.0,93.0,2.0,31.0,-149.0,-88.0,52.0,71.36408996582031,78.86592102050781,67.81914520263672,70.43077087402344,79.2663345336914,67.82331848144531
-53.0,31.0,93.0,23.0,7.0,-24.0,-76.0,24.0,117.0,70.93302154541016,78.75299835205078,67.48085021972656,70.680908203125,79.6128158569336,68.15208435058594
-21.0,14.0,21.0,76.0,-37.0,1.0,-97.0,51.0,20.0,71.40934753417969,78.4338607788086,67.48470306396484,70.78949737548828,79.58457946777344,67.7546615600586
-55.0,44.0,20.0,51.0,51.0,-25.0,-106.0,-7.0,45.0,71.061279296875,78.90860748291016,67.41490936279297,70.43880462646484,79.56246185302734,67.8198471069336
-81.0,83.0,152.0,-28.0,73.0,41.0,-53.0,10.0,111.0,70.61979675292969,78.94192504882812,67.787353515625,70.55284118652344,79.53170776367188,68.13172912597656
-97.0,-61.0,166.0,-41.0,-62.0,102.0,-56.0,1.0,64.0,70.61447143554688,78.05146789550781,67.9732666015625,70.30062866210938,79.348388671875,68.16595458984375
-79.0,28.0,-151.0,-15.0,-6.0,-129.0,-64.0,34.0,-22.0,70.71405792236328,78.47769165039062,66.56591796875,70.60485076904297,79.49728393554688,67.32921600341797
20.0,-69.0,95.0,72.0,-6.0,85.0,-52.0,-63.0,10.0,71.09635162353516,78.50659942626953,67.72703552246094,70.51563262939453,79.21639251708984,67.54737091064453
42.0,-14.0,68.0,60.0,-25.0,-24.0,-18.0,11.0,92.0,71.14787292480469,78.29137420654297,67.00789642333984,71.05671691894531,79.33213806152344,67.69319915771484
-49.0,-49.0,142.0,-40.0,-1.0,33.0,-9.0,-48.0,109.0,70.25260162353516,78.45865631103516,67.47984313964844,70.4253158569336,79.04759216308594,68.10324096679688
0.0,-26.0,8.0,53.0,34.0,-54.0,-53.0,-60.0,62.0,70.98397064208984,78.45012664794922,66.82987213134766,70.508056640625,78.9972915649414,67.7340087890625
4.0,120.0,108.0,98.0,63.0,21.0,-94.0,57.0,87.0,71.15523529052734,78.6922607421875,67.2746810913086,70.53425598144531,79.65856170654297,67.72476196289062
-88.0,88.0,48.0,54.0,109.0,22.0,-142.0,-21.0,26.0,70.75006103515625,78.89310455322266,67.31320190429688,69.9053955078125,79.53781127929688,67.6502685546875
-164.0,53.0,281.0,-76.0,-28.0,219.0,-88.0,81.0,62.0,69.9910888671875,78.2311782836914,68.21296691894531,69.9611587524414,79.52964782714844,68.08514404296875
-32.0,-19.0,283.0,4.0,-1.0,125.0,-36.0,-18.0,158.0,70.50804138183594,78.2630615234375,67.6732406616211,70.48785400390625,79.14002990722656,68.19953918457031
143.0,-68.0,216.0,141.0,55.0,90.0,2.0,-123.0,126.0,71.16739654541016,78.48265838623047,67.49320983886719,70.94733428955078,78.86109161376953,67.99283599853516
