"total_rewards","action_rewards","opinion_rewards"
23018,9373,13645
22932,9282,13650
23751,9928,13823
21768,8301,13467
22483,8864,13619
23888,9990,13898
23049,9493,13556
24439,10612,13827
23745,9991,13754
23252,9655,13597
23214,9615,13599
23768,10104,13664
23617,9896,13721
22308,8820,13488
22070,8620,13450
23682,9985,13697
22447,9059,13388
23746,9949,13797
22797,9282,13515
23653,9916,13737
22826,9120,13706
23931,10197,13734
21747,8452,13295
23312,9695,13617
21634,8341,13293
22445,9059,13386
23560,9882,13678
23343,9739,13604
21562,8349,13213
24229,10505,13724
23929,10325,13604
23627,9892,13735
22329,8937,13392
23880,10227,13653
22783,9147,13636
22774,9161,13613
22518,8938,13580
22733,9278,13455
23953,10221,13732
22994,9466,13528
23785,10275,13510
23531,9927,13604
23046,9504,13542
24195,10535,13660
23565,9835,13730
22401,9164,13237
22985,9410,13575
23925,10304,13621
23831,10149,13682
23024,9515,13509
22714,9282,13432
24427,10663,13764
23632,10058,13574
23247,9732,13515
24390,10685,13705
23429,9946,13483
22579,9135,13444
24341,10805,13536
22014,8927,13087
23729,10097,13632
23437,10010,13427
22184,8925,13259
22923,9566,13357
22927,9562,13365
22575,9336,13239
23651,10166,13485
23251,9833,13418
22945,9573,13372
21560,8494,13066
22679,9223,13456
24096,10498,13598
23100,9698,13402
23285,9843,13442
24186,10671,13515
23494,9953,13541
23441,9924,13517
24180,10541,13639
24403,10950,13453
22668,9380,13288
23787,10210,13577
21008,7942,13066
24096,10604,13492
23978,10517,13461
24055,10522,13533
24037,10710,13327
22837,9519,13318
24143,10568,13575
24499,11015,13484
24134,10500,13634
23809,10303,13506
24638,11118,13520
23893,10414,13479
22973,9696,13277
23889,10440,13449
24426,10866,13560
23667,10258,13409
22090,9094,12996
24166,10655,13511
24601,11047,13554
22904,9601,13303
23036,9715,13321
24363,10896,13467
23963,10564,13399
20542,7673,12869
22836,9696,13140
23975,10527,13448
22932,9653,13279
22231,9236,12995
24486,11045,13441
24920,11334,13586
23040,9803,13237
22627,9432,13195
23781,10349,13432
23727,10391,13336
24182,10775,13407
23638,10369,13269
23272,10041,13231
23299,10092,13207
23804,10500,13304
23310,10044,13266
23645,10406,13239
23852,10441,13411
22685,9339,13346
23378,10064,13314
23606,10299,13307
24356,11045,13311
24279,10734,13545
22686,9572,13114
23545,10188,13357
23896,10573,13323
22745,9728,13017
23635,10240,13395
24864,11418,13446
23688,10403,13285
22771,9910,12861
24363,11007,13356
23615,10402,13213
25100,11673,13427
23665,10509,13156
23880,10752,13128
24695,11289,13406
22989,9782,13207
23849,10674,13175
23531,10162,13369
23974,10695,13279
23268,10094,13174
22763,9791,12972
24534,11162,13372
23671,10470,13201
24458,11056,13402
23722,10611,13111
23586,10432,13154
22673,9501,13172
23811,10539,13272
22595,9730,12865
24038,10732,13306
22755,9624,13131
23222,10046,13176
24548,11216,13332
24436,11183,13253
20145,7488,12657
23164,10055,13109
24466,11164,13302
23319,10153,13166
23983,10750,13233
24493,11221,13272
24089,10889,13200
23604,10467,13137
23534,10483,13051
23700,10366,13334
22928,9809,13119
22115,9203,12912
24476,11169,13307
23833,10822,13011
23511,10422,13089
23578,10590,12988
24370,11104,13266
24349,11241,13108
24793,11460,13333
22607,9789,12818
22867,9873,12994
23741,10531,13210
24939,11698,13241
22607,9495,13112
22917,9728,13189
23941,10872,13069
24239,11060,13179
22989,9786,13203
21797,9002,12795
24084,11075,13009
23139,10161,12978
22728,9746,12982
22088,9221,12867
23943,10954,12989
23035,10107,12928
24367,11101,13266
24198,10945,13253
23408,10361,13047
24001,10879,13122
24127,11004,13123
23454,10346,13108
24473,11329,13144
23364,10359,13005
24148,11111,13037
24017,10998,13019
24182,11064,13118
24762,11553,13209
23645,10625,13020
24315,11098,13217
24682,11593,13089
23709,10668,13041
24127,10955,13172
22895,9985,12910
24226,11105,13121
23289,10503,12786
23967,10892,13075
24585,11458,13127
22918,10223,12695
22062,9438,12624
24056,11223,12833
22945,10082,12863
24090,11074,13016
23164,10179,12985
24904,11782,13122
23877,10892,12985
24131,11030,13101
24074,11001,13073
23546,10535,13011
23781,10885,12896
22099,9305,12794
24007,11092,12915
24098,10998,13100
23364,10471,12893
24940,11779,13161
23425,10579,12846
22986,10305,12681
23111,10262,12849
24265,11250,13015
24211,11245,12966
24652,11607,13045
23542,10610,12932
24086,11178,12908
23909,10900,13009
23578,10646,12932
24499,11455,13044
24883,11773,13110
22457,9697,12760
22665,9898,12767
21763,9230,12533
25053,11942,13111
24512,11414,13098
24806,11827,12979
23773,10874,12899
23161,10478,12683
25001,11928,13073
23522,10526,12996
24295,11183,13112
23451,10499,12952
24390,11289,13101
24163,11124,13039
24102,11092,13010
23311,10469,12842
23630,10766,12864
24106,11189,12917
23947,11058,12889
23766,10814,12952
23067,10215,12852
24653,11707,12946
23183,10303,12880
23457,10708,12749
23864,10793,13071
24286,11328,12958
23726,10837,12889
24104,11221,12883
23755,10871,12884
24652,11759,12893
22680,9863,12817
24111,11215,12896
24056,11035,13021
23860,11112,12748
21869,9446,12423
24221,11290,12931
23978,11195,12783
23827,10976,12851
24619,11654,12965
21146,8898,12248
24234,11506,12728
23682,10689,12993
24697,11721,12976
24708,11745,12963
23284,10432,12852
24098,11391,12707
23566,10898,12668
23909,11017,12892
21859,9213,12646
24137,11401,12736
22879,10205,12674
24376,11509,12867
25031,12090,12941
23572,10735,12837
23358,10676,12682
22566,9913,12653
25262,12289,12973
25014,12089,12925
20859,8564,12295
24397,11547,12850
23832,11011,12821
23003,10325,12678
23459,10860,12599
20555,8313,12242
24693,11898,12795
24042,11292,12750
22691,10001,12690
24324,11441,12883
22429,9768,12661
24621,11655,12966
23429,10823,12606
25039,12242,12797
23725,10969,12756
24873,11906,12967
24161,11327,12834
24250,11462,12788
24702,11866,12836
22838,10197,12641
23438,10601,12837
23798,11101,12697
23672,10993,12679
23691,11077,12614
23683,10951,12732
21475,8968,12507
23924,11140,12784
24014,11356,12658
22503,9910,12593
24071,11301,12770
23559,10899,12660
23521,10959,12562
22297,9743,12554
22223,9656,12567
23205,10606,12599
24145,11330,12815
23752,11108,12644
24753,11920,12833
24252,11530,12722
23312,10700,12612
25024,12107,12917
23628,11002,12626
23469,10865,12604
23682,11000,12682
21852,9356,12496
23937,11151,12786
24371,11658,12713
22510,9984,12526
22627,10040,12587
22273,9959,12314
21908,9650,12258
23577,10806,12771
22300,9759,12541
23871,11121,12750
23403,10716,12687
22080,9612,12468
22038,9724,12314
23270,10750,12520
23994,11321,12673
22620,10031,12589
24134,11335,12799
24850,12211,12639
23839,11293,12546
23530,10993,12537
23848,11264,12584
24506,11793,12713
23269,10632,12637
23100,10585,12515
23929,11266,12663
23676,11190,12486
24270,11615,12655
23484,10825,12659
23493,10996,12497
23380,10878,12502
23312,10677,12635
24282,11664,12618
23554,11073,12481
23665,11072,12593
24779,12053,12726
23773,11044,12729
24404,11715,12689
22845,10312,12533
22562,10286,12276
24138,11461,12677
23889,11230,12659
22867,10379,12488
25171,12530,12641
24822,12153,12669
24277,11639,12638
23485,10903,12582
23315,10888,12427
23758,11300,12458
23643,10940,12703
23624,10916,12708
23500,10969,12531
24340,11759,12581
22342,10033,12309
23597,11029,12568
24689,11984,12705
24614,11946,12668
24365,11798,12567
24459,11874,12585
23483,10928,12555
22701,10294,12407
24208,11618,12590
24401,11875,12526
22977,10611,12366
24261,11630,12631
21916,9535,12381
24401,11708,12693
23967,11296,12671
23965,11423,12542
23098,10512,12586
24625,12075,12550
22686,10337,12349
23490,10955,12535
24799,12103,12696
23072,10532,12540
23092,10798,12294
24047,11577,12470
24807,12151,12656
24811,12267,12544
23503,10916,12587
22079,9812,12267
23846,11254,12592
24304,11629,12675
24113,11445,12668
22185,9877,12308
23559,11110,12449
23396,10995,12401
20463,8492,11971
22315,10029,12286
23653,11082,12571
24102,11511,12591
23273,10931,12342
23657,11009,12648
23045,10583,12462
23920,11351,12569
24325,11777,12548
25261,12609,12652
24856,12206,12650
23303,10791,12512
23208,10871,12337
24602,12064,12538
24826,12147,12679
23288,10954,12334
23757,11164,12593
24024,11467,12557
22156,9953,12203
23471,10989,12482
23120,10748,12372
21790,9598,12192
23937,11371,12566
24195,11750,12445
24073,11618,12455
22263,10026,12237
23985,11445,12540
24130,11547,12583
24376,11771,12605
24740,12083,12657
24998,12351,12647
22868,10456,12412
23097,10739,12358
23344,10878,12466
23305,10962,12343
22559,10313,12246
23843,11469,12374
24677,12176,12501
24948,12386,12562
23362,10994,12368
23211,10856,12355
24267,11842,12425
22144,9897,12247
21822,9581,12241
23384,11074,12310
23826,11552,12274
22569,10439,12130
22766,10515,12251
24467,12045,12422
22932,10614,12318
23694,11432,12262
21969,9812,12157
23009,10611,12398
23127,10669,12458
24713,12197,12516
23850,11459,12391
23614,11062,12552
22469,10337,12132
23745,11343,12402
23732,11259,12473
23507,11022,12485
22574,10270,12304
24627,12121,12506
23739,11271,12468
22765,10519,12246
22391,10304,12087
23999,11555,12444
22803,10735,12068
22751,10719,12032
24903,12476,12427
24662,12243,12419
24107,11707,12400
22012,9836,12176
23668,11321,12347
23486,11153,12333
24580,12213,12367
23850,11518,12332
22614,10320,12294
23060,10760,12300
22854,10623,12231
21608,9555,12053
22291,10142,12149
24546,11992,12554
25077,12606,12471
24622,12200,12422
23195,10959,12236
24419,11997,12422
24911,12392,12519
24035,11626,12409
24146,11742,12404
23390,11129,12261
22154,10080,12074
23522,11140,12382
23242,11049,12193
24361,11874,12487
23218,10937,12281
23391,11264,12127
24748,12212,12536
23950,11569,12381
23613,11382,12231
24125,11759,12366
23926,11593,12333
24217,11767,12450
22986,10690,12296
23110,10776,12334
23679,11374,12305
24279,11884,12395
24947,12511,12436
22642,10530,12112
24610,12171,12439
24765,12285,12480
22880,10678,12202
22705,10505,12200
23709,11279,12430
24603,12192,12411
22484,10367,12117
24149,11882,12267
24204,11844,12360
22246,10179,12067
22496,10398,12098
23755,11462,12293
22619,10394,12225
24374,11992,12382
23328,11058,12270
23095,10923,12172
24356,11894,12462
24332,11909,12423
23705,11343,12362
22720,10692,12028
24225,11855,12370
23220,10953,12267
23303,11081,12222
23477,11229,12248
22875,10495,12380
24153,11822,12331
23770,11246,12524
23782,11485,12297
22784,10714,12070
21555,9626,11929
23476,11174,12302
23839,11681,12158
22977,10938,12039
24363,11947,12416
24462,12101,12361
24298,11907,12391
24206,11779,12427
22332,10124,12208
23373,11127,12246
24030,11650,12380
24268,11858,12410
24105,11879,12226
23682,11427,12255
20956,9057,11899
24014,11652,12362
23636,11434,12202
23578,11241,12337
24950,12534,12416
24116,11789,12327
22837,10703,12134
24467,12180,12287
24612,12300,12312
23060,10829,12231
23916,11534,12382
24199,11921,12278
23213,10975,12238
22581,10413,12168
24684,12398,12286
24115,11742,12373
25124,12725,12399
24406,12088,12318
22658,10441,12217
22641,10500,12141
23498,11262,12236
22485,10411,12074
22915,10801,12114
23508,11282,12226
24310,11959,12351
23127,11063,12064
24080,11830,12250
24106,11742,12364
23484,11165,12319
23160,11032,12128
24253,11964,12289
25078,12736,12342
23836,11647,12189
23673,11310,12363
22825,10679,12146
23853,11741,12112
21905,9956,11949
23121,10981,12140
23338,11122,12216
23308,11166,12142
23974,11657,12317
25122,12700,12422
23014,10933,12081
23077,10990,12087
23328,11204,12124
24851,12503,12348
22402,10405,11997
23592,11419,12173
23462,11235,12227
23671,11472,12199
23016,10892,12124
23635,11426,12209
22838,10747,12091
23904,11715,12189
25037,12659,12378
22255,10158,12097
24099,11845,12254
23588,11369,12219
24441,12132,12309
23787,11550,12237
24074,11696,12378
24353,12120,12233
22396,10360,12036
23890,11499,12391
23048,11028,12020
23696,11492,12204
22990,10950,12040
24302,11990,12312
23360,11261,12099
23324,11198,12126
24353,12032,12321
23798,11629,12169
24836,12578,12258
22716,10637,12079
24050,11790,12260
22575,10655,11920
22992,10884,12108
22883,10668,12215
24043,11794,12249
24597,12395,12202
24599,12385,12214
23429,11470,11959
23403,11178,12225
24231,11944,12287
24009,11883,12126
24816,12572,12244
23372,11227,12145
23869,11706,12163
24362,12193,12169
24473,12342,12131
24094,11912,12182
23683,11626,12057
23780,11597,12183
24662,12513,12149
23297,11176,12121
23121,10997,12124
23455,11391,12064
22607,10561,12046
24076,11910,12166
23550,11368,12182
23659,11501,12158
22568,10568,12000
24408,12205,12203
23236,11168,12068
23342,11188,12154
23761,11596,12165
23986,11903,12083
21740,9961,11779
22265,10278,11987
24365,12124,12241
24901,12737,12164
23671,11500,12171
24602,12405,12197
24308,12145,12163
24398,12212,12186
24209,12037,12172
20288,8764,11524
23354,11252,12102
23751,11527,12224
24162,12072,12090
23077,10973,12104
23923,11850,12073
22170,10234,11936
24114,11838,12276
21872,9984,11888
22428,10574,11854
24150,11932,12218
23662,11626,12036
24653,12380,12273
24438,12318,12120
22252,10470,11782
24829,12605,12224
23822,11738,12084
23792,11783,12009
25162,12834,12328
22505,10502,12003
23644,11547,12097
24097,12038,12059
23134,10982,12152
22657,10557,12100
22784,10865,11919
23010,11145,11865
24112,11988,12124
23689,11512,12177
24542,12398,12144
23620,11566,12054
22736,10765,11971
23400,11205,12195
23929,11774,12155
23735,11531,12204
24344,12202,12142
23506,11446,12060
24565,12399,12166
23161,11127,12034
22546,10608,11938
23079,11042,12037
22937,11009,11928
21828,10010,11818
24060,12017,12043
23488,11321,12167
23247,11176,12071
23957,11803,12154
23788,11660,12128
24962,12879,12083
24790,12565,12225
23166,11160,12006
23249,11245,12004
23887,11779,12108
22332,10413,11919
24247,12123,12124
23202,11174,12028
23379,11382,11997
23165,11140,12025
24472,12390,12082
23351,11289,12062
23206,11186,12020
23601,11523,12078
23165,11139,12026
24092,11961,12131
22599,10695,11904
22817,10768,12049
24183,12149,12034
22371,10527,11844
23207,11262,11945
25032,12867,12165
23161,11153,12008
22347,10303,12044
22823,10905,11918
22442,10450,11992
24895,12719,12176
23845,11841,12004
23223,11428,11795
23612,11442,12170
23906,11936,11970
23572,11539,12033
22229,10322,11907
22129,10277,11852
24344,12389,11955
23572,11530,12042
24940,12845,12095
23805,11662,12143
22567,10631,11936
22690,10735,11955
23043,11180,11863
22880,10910,11970
22678,10664,12014
23483,11486,11997
22454,10646,11808
22902,10955,11947
22284,10451,11833
23675,11624,12051
24466,12346,12120
24462,12292,12170
23528,11454,12074
22281,10463,11818
23072,11094,11978
22213,10365,11848
23311,11357,11954
24205,12209,11996
23594,11672,11922
23589,11518,12071
22889,10990,11899
23158,11178,11980
22319,10186,12133
22850,10842,12008
23855,11752,12103
24417,12327,12090
23461,11415,12046
21330,9867,11463
24715,12477,12238
23176,11305,11871
21870,10127,11743
23777,11650,12127
22683,10775,11908
23448,11415,12033
23873,11862,12011
23226,11295,11931
23457,11457,12000
20841,9234,11607
24760,12563,12197
22710,10824,11886
23098,11231,11867
25057,12894,12163
23522,11505,12017
23722,11616,12106
23617,11583,12034
23830,11768,12062
22914,10941,11973
21161,9599,11562
24200,12066,12134
24266,12185,12081
23986,11888,12098
22771,10931,11840
24013,11881,12132
24087,11958,12129
23837,11763,12074
20915,9226,11689
23485,11362,12123
22795,11078,11717
23771,11728,12043
21624,9938,11686
23942,11810,12132
22991,10984,12007
23411,11549,11862
23760,11777,11983
22770,10946,11824
23706,11782,11924
25222,13089,12133
23262,11323,11939
22154,10389,11765
23527,11439,12088
23355,11310,12045
23028,10996,12032
23169,11236,11933
23744,11639,12105
24203,12201,12002
23825,11989,11836
23605,11584,12021
24373,12331,12042
22998,11093,11905
24011,11927,12084
23387,11295,12092
23823,11881,11942
22433,10744,11689
23311,11422,11889
23871,11757,12114
23676,11691,11985
23093,11255,11838
24408,12295,12113
23235,11271,11964
24193,12114,12079
23526,11520,12006
23329,11341,11988
22082,10504,11578
22697,10828,11869
22768,10988,11780
23433,11446,11987
23291,11315,11976
23849,11815,12034
22515,10752,11763
23698,11581,12117
24163,12133,12030
24563,12413,12150
23882,11911,11971
23869,11900,11969
23274,11304,11970
24769,12824,11945
23374,11493,11881
22984,11138,11846
23205,11297,11908
23175,11285,11890
24454,12402,12052
23724,11693,12031
23859,11835,12024
23791,11689,12102
22496,10770,11726
24477,12558,11919
23693,11561,12132
22845,10947,11898
21862,10174,11688
23865,12034,11831
23812,11843,11969
23811,11738,12073
23397,11430,11967
23936,12017,11919
24150,12027,12123
23048,11206,11842
24246,12167,12079
21665,9991,11674
23314,11281,12033
24413,12405,12008
22355,10687,11668
24311,12310,12001
23123,11274,11849
22989,11133,11856
23526,11601,11925
24657,12608,12049
23806,11750,12056
24761,12689,12072
24975,12928,12047
24114,12172,11942
23203,11404,11799
23509,11600,11909
23476,11559,11917
23264,11348,11916
24036,12003,12033
23908,11988,11920
25032,12994,12038
22723,10935,11788
24295,12244,12051
24054,12049,12005
23050,11182,11868
22716,10944,11772
23033,11129,11904
23683,11647,12036
22127,10206,11921
24186,12173,12013
22131,10374,11757
23892,11913,11979
22152,10413,11739
22450,10654,11796
23509,11484,12025
23638,11680,11958
20432,9062,11370
21660,9945,11715
22557,10786,11771
22459,10663,11796
22232,10372,11860
23389,11486,11903
24718,12660,12058
22934,11058,11876
23511,11733,11778
24308,12243,12065
24289,12220,12069
23439,11584,11855
23695,11683,12012
24146,12166,11980
22508,10735,11773
24116,12116,12000
22700,10963,11737
23287,11196,12091
24354,12281,12073
22945,11041,11904
20957,9400,11557
24505,12476,12029
24102,12022,12080
23949,11997,11952
22884,11034,11850
23922,11956,11966
24528,12523,12005
23644,11829,11815
22493,10686,11807
23340,11410,11930
23732,11781,11951
23383,11499,11884
22989,11213,11776
23482,11567,11915
22257,10487,11770
24394,12457,11937
24244,12320,11924
23793,11817,11976
22519,10683,11836
23143,11288,11855
21239,9732,11507
23646,11683,11963
23862,11814,12048
22528,10793,11735
23919,11917,12002
24265,12236,12029
24248,12209,12039
22923,11130,11793
23257,11417,11840
22636,10828,11808
23661,11696,11965
22649,10825,11824
21719,10030,11689
24412,12421,11991
24532,12491,12041
24209,12187,12022
23732,11792,11940
24063,12347,11716
24098,12197,11901
22388,10761,11627
23469,11554,11915
24332,12545,11787
23989,12132,11857
23743,11860,11883
24032,12176,11856
23558,11647,11911
23600,11762,11838
22081,10490,11591
23909,11986,11923
22803,11010,11793
23085,11290,11795
23248,11405,11843
25109,13124,11985
23758,11794,11964
22537,10734,11803
22200,10560,11640
24522,12462,12060
23020,11355,11665
23694,11829,11865
22988,11158,11830
22507,10698,11809
23255,11476,11779
23859,11864,11995
23130,11153,11977
23597,11628,11969
22704,11014,11690
24202,12171,12031
23623,11728,11895
25178,13155,12023
23344,11481,11863
22561,10788,11773
23967,12188,11779
23974,12048,11926
23165,11370,11795
24508,12655,11853
22399,10442,11957
23651,11854,11797
24141,12235,11906
23073,11336,11737
24659,12796,11863
24282,12317,11965
20567,9020,11547
23523,11642,11881
24024,12129,11895
23962,12027,11935
23733,11912,11821
23591,11642,11949
21849,10246,11603
24629,12755,11874
23329,11429,11900
23489,11517,11972
23283,11517,11766
23965,11971,11994
23258,11419,11839
23237,11399,11838
23345,11675,11670
24043,12123,11920
23676,11684,11992
22598,10941,11657
22648,10940,11708
23029,11207,11822
24327,12446,11881
22570,10854,11716
23935,11934,12001
24169,12328,11841
24361,12325,12036
22982,11228,11754
23628,11787,11841
22517,10777,11740
24025,12172,11853
22935,11104,11831
23514,11568,11946
24273,12382,11891
22890,11116,11774
23097,11393,11704
23265,11373,11892
20830,9394,11436
22516,10836,11680
23484,11701,11783
