"total_rewards","action_rewards","opinion_rewards","mean_loss1","mean_loss2"
138858,70310,68548,-0.15528781139014,3.13530346888795
138895,70305,68590,-0.155749030158437,3.12945958587595
138919,70311,68608,-0.155875510400801,3.11408869285475
138974,70319,68655,-0.155335296761768,3.10621283526786
139010,70331,68679,-0.154146473354062,3.09838695270433
139067,70347,68720,-0.152540771844956,3.0903276364573
139095,70348,68747,-0.153092062824263,3.08223693623123
139164,70359,68805,-0.152045226548745,3.07933249082416
139188,70355,68833,-0.15273869481369,3.06415603618053
139207,70350,68857,-0.154349113116173,3.05328176429665
139188,70340,68848,-0.156377647800334,3.04321239248595
139227,70344,68883,-0.156060719107204,3.03669722315601
139268,70355,68913,-0.155031795656594,3.02989522967149
139262,70346,68916,-0.155850431432985,3.01354187034409
139304,70365,68939,-0.153088355500553,3.0125709712336
139313,70362,68951,-0.154920538787899,3.00675817500715
139311,70353,68958,-0.155915599154303,2.99331792863933
139347,70356,68991,-0.157363477084436,2.99215596226806
139368,70361,69007,-0.155972214447948,2.98172106348317
139399,70361,69038,-0.155968396522142,2.97549732500179
139478,70382,69096,-0.150085717898831,2.97074471698566
139541,70405,69136,-0.148334529832011,2.96704943086952
139571,70406,69165,-0.148222507457831,2.95969476677816
139589,70400,69189,-0.150164697873036,2.95080769658089
139615,70412,69203,-0.14831360781523,2.9438009975478
139634,70411,69223,-0.146990674759251,2.93701623368331
139625,70408,69217,-0.148368633693529,2.92453471107239
139683,70413,69270,-0.148431802419178,2.92168015740304
139689,70412,69277,-0.148736743891178,2.91292829132554
139732,70425,69307,-0.146687870650203,2.90364311523736
139791,70434,69357,-0.146385976203204,2.90141401325607
139801,70432,69369,-0.148833079969468,2.89424321523614
139833,70433,69400,-0.149276150495941,2.88928198232739
139868,70450,69418,-0.14646582971618,2.88517298416488
139939,70467,69472,-0.144725224711477,2.87901832424951
139958,70461,69497,-0.145519456813186,2.8724794767797
140002,70475,69527,-0.143926271504527,2.86506032773548
140034,70494,69540,-0.143091922328511,2.86108325909484
140083,70508,69575,-0.142534133615052,2.85686470387842
140115,70513,69602,-0.141199944907567,2.84996218497611
140172,70524,69648,-0.13932169021983,2.84753409074619
140169,70521,69648,-0.138928341840404,2.84345551864667
140213,70537,69676,-0.137628462289947,2.83948796298355
140234,70540,69694,-0.1399062380532,2.83298356425525
140299,70557,69742,-0.13634725474562,2.8278897206553
140347,70566,69781,-0.136909886124009,2.82470455920662
140391,70572,69819,-0.136831074504086,2.82018732361665
140400,70577,69823,-0.136539467612535,2.80844628639858
140458,70589,69869,-0.134563668730103,2.80214264508845
140480,70593,69887,-0.134750183670522,2.7976194802333
140510,70605,69905,-0.131820971022932,2.78871821071953
140559,70614,69945,-0.130443147376487,2.78481353701685
140569,70616,69953,-0.131288077435271,2.77345542558892
140628,70621,70007,-0.131787893042201,2.76862030239268
140628,70618,70010,-0.131951878095887,2.75962767210704
140670,70628,70042,-0.130554715085335,2.75424809264527
140683,70640,70043,-0.128985925004897,2.74647126208821
140685,70639,70046,-0.12974182542014,2.73689352851361
140709,70648,70061,-0.128709116926157,2.73282649455253
140725,70654,70071,-0.126916602081275,2.72377687107602
140733,70658,70075,-0.126713080950404,2.71533308300105
140774,70662,70112,-0.128431182242771,2.70379568251189
140776,70662,70114,-0.129468929885744,2.69437451972203
140792,70670,70122,-0.128603172579659,2.68639759509401
140790,70670,70120,-0.128690081442156,2.68026218752969
140798,70672,70126,-0.128508405669709,2.66976617738097
140838,70680,70158,-0.128495260102103,2.66169696986167
140823,70678,70145,-0.128346754585006,2.65228971088813
140839,70684,70155,-0.125906634126229,2.6457716320218
140859,70688,70171,-0.12683124347836,2.63950030162761
140882,70696,70186,-0.125137191811121,2.63726759036495
140898,70696,70202,-0.125082273508385,2.62430423554033
140874,70692,70182,-0.125312259659669,2.61354777390476
140856,70686,70170,-0.127387751710591,2.60309631986205
140913,70698,70215,-0.125359504937263,2.59897054346617
140931,70704,70227,-0.124892440355457,2.59028066559271
140904,70688,70216,-0.128017930610407,2.57819672545249
140918,70688,70230,-0.130308021490981,2.57414716899564
140916,70690,70226,-0.131643809003501,2.56460890291597
140904,70690,70214,-0.130674588711356,2.55513080095195
140862,70692,70170,-0.130159699413079,2.54589001255279
140840,70688,70152,-0.130698571027923,2.53668869855729
140822,70684,70138,-0.131604451120339,2.53049639608203
140894,70698,70196,-0.129013464403794,2.53043279188939
140906,70702,70204,-0.130050241682726,2.5246550059708
140917,70704,70213,-0.13023614306069,2.52165195362812
140915,70704,70211,-0.129527802418108,2.51755395353856
140907,70700,70207,-0.131338536396982,2.51098224561323
140906,70690,70216,-0.130951359786427,2.506082578994
140902,70696,70206,-0.132738550032875,2.49901303332299
140952,70704,70248,-0.131279000032175,2.49232376900248
140931,70702,70229,-0.130311429595829,2.48185012663969
140946,70700,70246,-0.130590632783424,2.47503930392929
140966,70700,70266,-0.131842027655776,2.4710901602256
140990,70707,70283,-0.131706531358015,2.46341375282712
140969,70693,70276,-0.135027515170937,2.45490411425179
140991,70699,70292,-0.133726843598362,2.44792643139477
140991,70699,70292,-0.133817040323364,2.44125715415417
140966,70693,70273,-0.136858711781017,2.42939310641959
140995,70699,70296,-0.134856074684649,2.43253164396367
141018,70706,70312,-0.136126629268851,2.43112175021829
141043,70699,70344,-0.137179637224075,2.42744586092674
141070,70706,70364,-0.134994326988222,2.42313098160719
141085,70710,70375,-0.133258006950994,2.41049097765406
141089,70704,70385,-0.135391928334535,2.40666411749765
141104,70713,70391,-0.134614089589145,2.40104359767654
141089,70710,70379,-0.134466869723044,2.39924034602432
141101,70709,70392,-0.13490239352726,2.39425186462362
141133,70708,70425,-0.132547332101703,2.38824777559123
141142,70700,70442,-0.133582786218308,2.38341554793614
141133,70702,70431,-0.13538651842444,2.37468315233815
141116,70704,70412,-0.13588886385941,2.36666598347524
141081,70705,70376,-0.138256231109765,2.36103172431785
141108,70724,70384,-0.134059838876816,2.35583324647001
141141,70728,70413,-0.133966193738425,2.34934766275216
141191,70748,70443,-0.130588713910997,2.34846458893523
141215,70750,70465,-0.130320127676731,2.34794159274633
141205,70754,70451,-0.131873081288623,2.33815589148382
141212,70758,70454,-0.12810404916745,2.3296065390618
141213,70753,70460,-0.127271888885761,2.32808507376943
141242,70764,70478,-0.126865334182168,2.32304570365443
141254,70771,70483,-0.123270752152365,2.31789874624969
141279,70782,70497,-0.123180185686149,2.31001498596743
141305,70787,70518,-0.123764821368902,2.30602344196205
141319,70789,70530,-0.12247414201338,2.29990365175446
141335,70797,70538,-0.118723806781385,2.29443127000281
141367,70812,70555,-0.115968166419175,2.29361752217466
141370,70817,70553,-0.116243718701232,2.29041750036942
141404,70842,70562,-0.110321802536518,2.286928691715
141415,70848,70567,-0.109326649746336,2.28063691814684
141430,70847,70583,-0.112346500112471,2.27603910446421
141428,70853,70575,-0.112821817053059,2.26096757372249
141455,70862,70593,-0.10843703762181,2.25816162072799
141386,70847,70539,-0.112468106369753,2.24653422198766
141375,70845,70530,-0.110579306451043,2.24271193936637
141417,70858,70559,-0.105665629479336,2.23867773331956
141525,70886,70639,-0.103732011680801,2.23778147905726
141548,70886,70662,-0.105051728216627,2.23680877834135
141535,70894,70641,-0.102097642566051,2.22788291626864
141494,70888,70606,-0.103670265476698,2.2145824951924
141526,70897,70629,-0.10233749503459,2.21240266053937
141578,70921,70657,-0.0976105597890802,2.20578055153178
141568,70915,70653,-0.10102200256859,2.19954630916684
141562,70921,70641,-0.0967171886677203,2.19427528378808
141618,70939,70679,-0.0941253731988333,2.19112811021253
141604,70922,70682,-0.0974615197658502,2.18743491023356
141615,70914,70701,-0.100034813346164,2.1821191792334
141630,70918,70712,-0.100252172216014,2.17549079988914
141593,70908,70685,-0.101213141861544,2.17030050982298
141608,70922,70686,-0.0980865094333157,2.16093047629957
141649,70934,70715,-0.0976628483382228,2.15872340278531
141678,70934,70744,-0.0966456297115656,2.15912722338584
141682,70937,70745,-0.0934094152605791,2.15161366275173
141689,70943,70746,-0.0945029608995273,2.14535129739564
141733,70951,70782,-0.0940477597942597,2.14121949232014
141697,70943,70754,-0.0994604147445485,2.13475221972066
141685,70937,70748,-0.0981756427546233,2.13012862529352
141650,70919,70731,-0.101351460845035,2.1229150714776
141727,70933,70794,-0.0989576733159827,2.12042462322861
141715,70933,70782,-0.0995283798065926,2.11137488137677
141717,70937,70780,-0.0980679821406242,2.10440549219281
141756,70945,70811,-0.097359177838966,2.10503498175689
141762,70941,70821,-0.0966110438435862,2.09880909688178
141806,70951,70855,-0.0941327905151411,2.09526251628995
141775,70943,70832,-0.095520029690405,2.08697477961382
141816,70947,70869,-0.0964176535822679,2.08502220648172
141848,70949,70899,-0.0997174442487118,2.08309535210614
141840,70945,70895,-0.099317234252852,2.07609464894472
141794,70931,70863,-0.0992010526965632,2.06123482385989
141777,70923,70854,-0.101229245304024,2.05287275128067
141856,70931,70925,-0.0994833869993189,2.05489224929955
141888,70933,70955,-0.102917170392175,2.05573557437906
141973,70951,71022,-0.101259109341184,2.05134810204618
141937,70943,70994,-0.103036197931347,2.04037156856873
141942,70947,70995,-0.100071334664773,2.03601244114424
141914,70945,70969,-0.097201105560651,2.02622204552066
141891,70937,70954,-0.0991157796699223,2.0202058616814
141949,70945,71004,-0.0967230942548419,2.02063808983869
141943,70929,71014,-0.100309499830639,2.01450379944237
141915,70927,70988,-0.103098579969314,2.00880212379958
141991,70943,71048,-0.10211015304624,2.00277430331758
142035,70940,71095,-0.104442562109365,1.99660517859527
142056,70938,71118,-0.104782594777895,1.98920008736578
142014,70930,71084,-0.103819599283683,1.97530599780889
142061,70928,71133,-0.102442571114972,1.97610841526396
142067,70918,71149,-0.107517805163794,1.97129882366227
142114,70924,71190,-0.106444670968796,1.96714091429656
142113,70918,71195,-0.10738150033824,1.96090315426276
142142,70922,71220,-0.105247468938846,1.95151838705536
142224,70936,71288,-0.105866444695262,1.95099237357605
142199,70924,71275,-0.109425200100073,1.93828244415027
142254,70940,71314,-0.105580940458061,1.93034456835806
142278,70932,71346,-0.106074427843321,1.92466469968838
142304,70930,71374,-0.105728542471678,1.91665784846991
142274,70916,71358,-0.110319306652574,1.90633234919726
142286,70922,71364,-0.109297273284028,1.89649243004705
142300,70926,71374,-0.10914938564327,1.88878707328642
142315,70918,71397,-0.110262547026617,1.87742104500701
142327,70916,71411,-0.108065970923648,1.86956319934689
142375,70914,71461,-0.109704800160861,1.86415193367919
142346,70904,71442,-0.113428197945409,1.85096388236958
142387,70920,71467,-0.11159780167026,1.84927876178091
142393,70918,71475,-0.113446108009785,1.84426285768859
142321,70890,71431,-0.119322367501577,1.82869892726568
142333,70885,71448,-0.117112698004051,1.82839389155534
142408,70903,71505,-0.113832494872854,1.82899707880887
142421,70895,71526,-0.115079989545781,1.81862656053748
142425,70892,71533,-0.115326569274393,1.81312979503789
142435,70883,71552,-0.120866825060644,1.80411967296492
142453,70879,71574,-0.122586326234506,1.79621254514733
142422,70859,71563,-0.128447031278616,1.78997228716669
142446,70865,71581,-0.125209715391743,1.78417663527653
142410,70849,71561,-0.126618329945565,1.77566228039055
142419,70841,71578,-0.131184311897662,1.7719768951139
142496,70853,71643,-0.126778388798464,1.76663486796262
142505,70845,71660,-0.127027407244598,1.76433794506064
142517,70853,71664,-0.126821146701398,1.75262607221746
142469,70834,71635,-0.128702686007455,1.73835604545152
142530,70844,71686,-0.126444790043024,1.73707574236376
142530,70839,71691,-0.128491513973743,1.73093741219914
142513,70834,71679,-0.13045279933773,1.72590823567853
142571,70838,71733,-0.132059488470507,1.71955870472699
142520,70822,71698,-0.13343469313648,1.70918620457365
142550,70824,71726,-0.134947018400337,1.70809041941962
142561,70820,71741,-0.132370218848039,1.69876377270557
142643,70832,71811,-0.129816714566434,1.69237591948741
142689,70838,71851,-0.130577797133852,1.6909349280981
142693,70844,71849,-0.129911960883336,1.68358905205122
142655,70822,71833,-0.13199223074733,1.67166706760499
142683,70826,71857,-0.134192927584577,1.66730426273478
142721,70828,71893,-0.132506188502054,1.65778278292114
142770,70842,71928,-0.131348324820762,1.66352743141099
142754,70842,71912,-0.133150264465166,1.64956102160398
142740,70824,71916,-0.135810560423108,1.64125711900944
142768,70836,71932,-0.133022551098404,1.63467975479593
142841,70846,71995,-0.132553050708988,1.63124488747721
142804,70834,71970,-0.135285731286364,1.62309053849471
142829,70840,71989,-0.13545192715818,1.61725470726167
142850,70849,72001,-0.132402308586817,1.61177829086611
142900,70847,72053,-0.13438397039756,1.60778454685033
142980,70853,72127,-0.133092907199662,1.60189791172108
142903,70832,72071,-0.133693367318834,1.58515407918868
142900,70826,72074,-0.137559314649674,1.58069908953356
142984,70832,72152,-0.13595886507672,1.57818926592696
142996,70826,72170,-0.13758961305705,1.57207251314751
142977,70822,72155,-0.140540233727205,1.56347939615477
143047,70841,72206,-0.139011317108485,1.5661164450819
143032,70840,72192,-0.136386592117354,1.55780406413939
143024,70830,72194,-0.139058328802135,1.54806226583155
143061,70826,72235,-0.141720496387874,1.54349456753963
143002,70812,72190,-0.145733136765979,1.52786281978796
142998,70810,72188,-0.145245340627612,1.52034349957142
142992,70809,72183,-0.143169025744514,1.5170647356003
142992,70812,72180,-0.146494563677565,1.51617775895548
143016,70822,72194,-0.144369299849793,1.50924231354994
143025,70812,72213,-0.14345269939212,1.50303593180777
143086,70832,72254,-0.14138659839305,1.49936815008563
143147,70826,72321,-0.14404663140745,1.50070490042086
143081,70804,72277,-0.148719681199443,1.489063114711
143102,70804,72298,-0.149155941499521,1.48269475169522
143080,70797,72283,-0.151497254301169,1.48059208024166
143087,70807,72280,-0.147448339707543,1.47397789039268
143118,70807,72311,-0.146893358976178,1.46928245034915
143115,70816,72299,-0.144888134837906,1.45955910939427
143105,70798,72307,-0.150938297198263,1.45217857957098
143159,70816,72343,-0.146415978107788,1.45558136969551
143140,70816,72324,-0.152255429797052,1.44584955514663
143140,70808,72332,-0.15043222235568,1.44191849448252
143161,70799,72362,-0.155672320781675,1.44264359698335
143162,70803,72359,-0.154170188952842,1.43293801762841
143116,70783,72333,-0.159353806882262,1.42167009903668
143130,70779,72351,-0.162006747597893,1.4141908003356
143204,70788,72416,-0.1598501770437,1.41077370642557
143185,70779,72406,-0.158210917374725,1.40027363944841
143200,70774,72426,-0.160881484659628,1.39709887455048
143172,70758,72414,-0.162290885880132,1.39114715764299
