"total_rewards","action_rewards","opinion_rewards","mean_loss1","mean_loss2"
51439,37998,13441,-1.94516780186783,-3.00165970000354
51971,38177,13794,-1.95342872711745,-2.87279231656681
52559,38471,14088,-1.95238279158419,-2.77125762971965
52970,38746,14224,-1.95117605084723,-2.73541376861659
53466,39020,14446,-1.94907002205198,-2.66792768700556
53923,39243,14680,-1.94950588074597,-2.59452422613447
54233,39481,14752,-1.94839535897428,-2.59847157976844
54875,39823,15052,-1.93627745509148,-2.48866630169478
55475,40130,15345,-1.9286651134491,-2.39170618897135
55980,40451,15529,-1.91769918609749,-2.34218912368471
56424,40703,15721,-1.91293922066689,-2.27957202981819
56887,41022,15865,-1.90267362242395,-2.23394570459019
57472,41377,16095,-1.88878589055755,-2.1574078950015
58148,41773,16375,-1.87142336233096,-2.06391504948789
58620,42117,16503,-1.8573775193908,-2.02975874922492
59180,42551,16629,-1.83672479445284,-1.99863602871245
59984,42885,17099,-1.82297726734118,-1.85922215174545
60512,43311,17201,-1.80253250653094,-1.83756396960128
61369,43731,17638,-1.78027139793743,-1.70765820281072
61992,44167,17825,-1.75730979767713,-1.66502682891759
62666,44577,18089,-1.73477608398958,-1.58408824503422
63395,45041,18354,-1.7083202325485,-1.50134277099913
64051,45471,18580,-1.68151614503427,-1.44353602718223
64762,45847,18915,-1.66300405507738,-1.34163258915598
65374,46234,19140,-1.64324146021496,-1.28827210881493
66106,46707,19399,-1.61543321568858,-1.20105670880188
66929,47128,19801,-1.59021566889503,-1.06465384662151
67701,47552,20149,-1.56534721282395,-0.974967901273207
68636,47989,20647,-1.53812737099149,-0.821022889288989
69195,48470,20725,-1.50910064239394,-0.823832885650071
69914,48926,20988,-1.48168894215064,-0.748148149793798
70822,49360,21462,-1.45164478570223,-0.59759102802385
71883,49825,22058,-1.42234769206155,-0.413615450127558
72572,50211,22361,-1.40039939270778,-0.335920353233814
73567,50692,22875,-1.36968396157026,-0.183595286174254
74357,51053,23304,-1.34773830852725,-0.0555651351809502
75126,51474,23652,-1.32216895473274,0.0464636282487349
76175,51943,24232,-1.28913368657231,0.206083900820125
77146,52371,24775,-1.2613659278913,0.365989249673757
78003,52843,25160,-1.22906890917908,0.470339801365679
79080,53268,25812,-1.20066794211214,0.662780525874008
80004,53706,26298,-1.17219009846449,0.784467104077339
80997,54127,26870,-1.14461553462527,0.931620066003366
81985,54580,27405,-1.11550265943462,1.07124340872873
82896,55069,27827,-1.08207502697002,1.14053891030225
83924,55539,28385,-1.05293716564775,1.26888281161135
85141,56043,29098,-1.01730598820881,1.44783271307295
86392,56442,29950,-0.991883961382237,1.67450877218084
87493,56804,30689,-0.967174516211856,1.86319686255672
88833,57269,31564,-0.935282563485882,2.08798311488195
89689,57652,32037,-0.910432585328817,2.20019373616034
90601,57985,32616,-0.884931076995351,2.3237936089662
91753,58358,33395,-0.858590390059081,2.50775383101268
92925,58733,34192,-0.833997091380033,2.67971961295063
93762,59053,34709,-0.815097823061726,2.78335883400657
94811,59474,35337,-0.784472877803174,2.92604668194597
95977,59875,36102,-0.752530256828124,3.08875901780345
96919,60238,36681,-0.728864873217588,3.18584984161637
97921,60560,37361,-0.709072115746411,3.29756174561652
98713,60866,37847,-0.68711786466566,3.36557175009088
99513,61167,38346,-0.66496327617629,3.4391175809909
100413,61493,38920,-0.639885672469708,3.53719636811451
101290,61785,39505,-0.616875846446915,3.60069706358693
102043,62067,39976,-0.596833348206498,3.63795907808976
102881,62393,40488,-0.571081835759634,3.68084439513358
103702,62686,41016,-0.548163765177808,3.74353379112753
104599,62967,41632,-0.530696698455987,3.81493204357949
105450,63211,42239,-0.512776798704131,3.89192688790235
106156,63431,42725,-0.496174398496408,3.92759966687723
107051,63668,43383,-0.481340180676092,3.99531849893657
107773,63896,43877,-0.464603426497938,4.04324537651105
108485,64116,44369,-0.44937358407981,4.08299473984675
109239,64335,44904,-0.436559780060568,4.11514355817979
109975,64548,45427,-0.422684996575117,4.1485199702057
110458,64721,45737,-0.410733241587877,4.12831917933442
111060,64902,46158,-0.397696441428905,4.16504154767502
111702,65066,46636,-0.386239982074635,4.17437087426131
112282,65242,47040,-0.371903376497159,4.14909057244658
113233,65431,47802,-0.358484392435375,4.25838812020692
113599,65576,48023,-0.348944689185274,4.21509853079915
114246,65713,48533,-0.34191578889943,4.21199338490313
114768,65827,48941,-0.335479781924832,4.19984224357388
115454,65966,49488,-0.325761007377878,4.21637373810465
115878,66101,49777,-0.317535509440032,4.17935055546801
116389,66198,50191,-0.310586779056625,4.20976453074677
116959,66338,50621,-0.298141514137387,4.20846377846531
117499,66458,51041,-0.288529865494506,4.20294057869098
118106,66594,51512,-0.27792664274404,4.22500207722187
118552,66689,51863,-0.269157875227657,4.21515447233211
118984,66769,52215,-0.264330866039646,4.20326684074667
119308,66847,52461,-0.258347073451362,4.17727847207676
119810,66956,52854,-0.248544918026098,4.1772099099376
120252,67018,53234,-0.243940851778131,4.16838601795025
120569,67078,53491,-0.240311309178783,4.161569195173
120893,67178,53715,-0.233316156395118,4.14815919439901
121443,67266,54177,-0.227292880178852,4.17159306095405
121888,67342,54546,-0.221498870968141,4.15494444668293
122173,67411,54762,-0.218130065612918,4.13262122165073
122563,67474,55089,-0.213846732523631,4.1224693604491
122879,67563,55316,-0.204118243932978,4.10530023642562
123277,67661,55616,-0.196281194475225,4.10082433548841
123661,67731,55930,-0.189881843152795,4.10370672151277
124125,67804,56321,-0.185662802658044,4.12281967259266
124703,67856,56847,-0.181516405821524,4.16112008386038
125062,67913,57149,-0.175804829373109,4.17585503242233
125447,67969,57478,-0.170753178931773,4.19014037615535
125720,68016,57704,-0.166229713985442,4.17874436527491
126006,68068,57938,-0.160531675284305,4.17214039333842
126490,68103,58387,-0.158136977746405,4.18195336440747
126940,68145,58795,-0.152978562150913,4.20947368368506
127381,68188,59193,-0.150844948402267,4.25803600238128
127681,68230,59451,-0.146529082302004,4.25750184296207
127942,68262,59680,-0.144639488000592,4.23637321489778
128216,68289,59927,-0.143204596583647,4.24402671083808
128421,68317,60104,-0.140046089565889,4.23807340609756
128690,68348,60342,-0.136827628697607,4.23074883466417
128686,68378,60308,-0.134115503650074,4.20073467730121
128906,68401,60505,-0.131041813121093,4.1794806747274
129071,68418,60653,-0.131161854212934,4.15720215527849
129130,68446,60684,-0.127836023810828,4.10752635022456
129380,68481,60899,-0.1230471489361,4.10542913268913
129818,68501,61317,-0.122104511036411,4.13496976582841
130023,68517,61506,-0.120716098245942,4.1132615107027
130273,68543,61730,-0.11676604854914,4.11710785285316
130430,68565,61865,-0.113429894688571,4.10169869095764
130847,68581,62266,-0.111842304506387,4.12662947553803
130975,68611,62364,-0.107118478314343,4.09269519966434
131077,68623,62454,-0.106780120420312,4.05194300108335
131268,68637,62631,-0.105544907742561,4.05366754355756
131483,68638,62845,-0.104803591711971,4.04352479211309
131597,68636,62961,-0.103556846759271,4.01373400220817
131744,68648,63096,-0.103686442968584,3.99437017169866
131812,68651,63161,-0.10357721842328,3.96688871105964
131972,68664,63308,-0.102549947413156,3.95859299390153
132129,68674,63455,-0.101300328198704,3.95448756031692
132286,68696,63590,-0.0993707148628098,3.92846587689763
132450,68708,63742,-0.0984655812554675,3.90850300853225
132578,68714,63864,-0.0977114560808828,3.88629555991343
132597,68708,63889,-0.0989299505230685,3.86132647197016
132559,68714,63845,-0.098726314127932,3.83409443927548
132734,68730,64004,-0.0959034022188544,3.82591031625528
132824,68736,64088,-0.0940844218016454,3.80671248058365
132900,68742,64158,-0.093288115640065,3.79104437760331
133004,68744,64260,-0.0934713223013784,3.76423115833578
132990,68748,64242,-0.0917288493494694,3.73167473304678
133046,68750,64296,-0.0922560135933137,3.71139231933789
133071,68768,64303,-0.0900223450380674,3.68646351595155
133206,68774,64432,-0.0902089997841606,3.67953932612118
133170,68776,64394,-0.0901486214619416,3.65158076453954
133180,68774,64406,-0.0898704898834694,3.62549074627459
133258,68776,64482,-0.0902494418494329,3.60709841041402
133346,68780,64566,-0.090016612354322,3.59121175896038
133383,68782,64601,-0.0902501083811248,3.57152869552374
133521,68790,64731,-0.08985057629629,3.56511233774099
133622,68802,64820,-0.0884712445654176,3.55825485548174
133637,68814,64823,-0.0875099567320748,3.5396372681145
133689,68822,64867,-0.0867465317818146,3.52460596940734
133611,68824,64787,-0.0866297416213043,3.49423050154
133663,68830,64833,-0.0853214185135915,3.48809573155912
133689,68842,64847,-0.0833111492213158,3.48004085519774
133743,68836,64907,-0.084977653944886,3.4698988455771
133774,68832,64942,-0.0862868159060864,3.46026995456354
133792,68832,64960,-0.0863280957332542,3.4498927498575
133812,68834,64978,-0.0863853226137342,3.43417655211789
133765,68838,64927,-0.0863128798986674,3.41436654088003
133715,68836,64879,-0.0867668090688477,3.4016172465191
133667,68834,64833,-0.0873448954520758,3.38330597103658
133788,68835,64953,-0.0877101379638506,3.38492177806117
133777,68844,64933,-0.0862060102179054,3.36937428422442
133797,68838,64959,-0.0868983878231533,3.3575760494325
133790,68834,64956,-0.0865878292649789,3.33625319462947
133834,68832,65002,-0.0874216750620028,3.33644313373688
133846,68830,65016,-0.0884490276301883,3.3238029980778
133876,68827,65049,-0.0882645359034624,3.3092259848829
133823,68832,64991,-0.0881393595957806,3.29750782203945
133908,68838,65070,-0.0886938236769559,3.29471261039884
133982,68844,65138,-0.0879725045951835,3.29095793700862
134012,68851,65161,-0.0873614248467757,3.28785935112868
134140,68855,65285,-0.0867030122979486,3.29102809486741
134122,68855,65267,-0.0874354185214377,3.27642175138674
134204,68857,65347,-0.0878380333528515,3.27639115232636
134260,68863,65397,-0.0864914504635883,3.26747460862283
134204,68857,65347,-0.0862617245762191,3.25787980187346
134220,68863,65357,-0.085330399143872,3.24629325681281
134211,68861,65350,-0.0862840884631045,3.23330856664953
134333,68867,65466,-0.0852720940916862,3.23106111481955
134267,68861,65406,-0.0865455120623334,3.22150222987614
134436,68867,65569,-0.0858367495546355,3.23087057696486
134368,68865,65503,-0.0850792274240203,3.21234173077921
134390,68861,65529,-0.086760645944014,3.20180423137817
134441,68861,65580,-0.0882171672227824,3.19408729630946
134385,68860,65525,-0.0899014682983927,3.18052346669984
134441,68862,65579,-0.0896992183949227,3.17274555709552
134410,68848,65562,-0.091775614684527,3.15835035456006
134476,68857,65619,-0.0888294172315826,3.14934231047942
134556,68866,65690,-0.0875044252436386,3.14344427625395
134516,68862,65654,-0.0879424123457945,3.11732925290919
134572,68862,65710,-0.0889179768130734,3.11532993065193
134598,68870,65728,-0.0877915347666369,3.10427739995278
134612,68876,65736,-0.0873639796409407,3.09157735960219
134567,68869,65698,-0.0881445145778178,3.07818993506953
134555,68871,65684,-0.087736895406124,3.0627353426069
134550,68863,65687,-0.0887792735755449,3.04751886463809
134622,68865,65757,-0.0884707010061406,3.04622514105656
134601,68861,65740,-0.089052472839632,3.02769096705385
134648,68859,65789,-0.0896287552739192,3.02166327905249
134736,68865,65871,-0.0889902631059654,3.01691707123748
134732,68867,65865,-0.0901131590602083,3.00398348137228
134766,68867,65899,-0.090669949973645,2.99619568063962
134836,68858,65978,-0.0916946380290028,2.9907634853724
134814,68852,65962,-0.0930129911052725,2.97282178926028
134878,68850,66028,-0.0915399654653315,2.96989981610836
134967,68848,66119,-0.0905022268403131,2.96861268457195
135018,68850,66168,-0.0903927277506393,2.9581850276752
135115,68861,66254,-0.0887269931414101,2.95279053626582
135105,68867,66238,-0.0875215958457292,2.93880713968114
135139,68873,66266,-0.0862699144279098,2.92887008499185
135149,68871,66278,-0.0875413767291651,2.91391631446948
135201,68879,66322,-0.0867542369495575,2.90706763813611
135132,68877,66255,-0.0881865558256157,2.88251925322481
135216,68871,66345,-0.0888611957021402,2.88018633222038
135333,68879,66454,-0.0872556236855003,2.88130801234564
135403,68877,66526,-0.0881253445335129,2.88025075888092
135371,68889,66482,-0.0875901687006924,2.86424896916883
135373,68879,66494,-0.0884274794085782,2.85187215603549
135400,68877,66523,-0.0894416882542414,2.8423552012325
135412,68869,66543,-0.0912032447668356,2.83401615130292
135523,68879,66644,-0.0905921459471177,2.82980397604406
135588,68879,66709,-0.0902903421236922,2.82997851110148
135639,68891,66748,-0.0896728440999141,2.82698410288007
135525,68877,66648,-0.0930088239699465,2.79800099574707
135536,68871,66665,-0.0930746025405163,2.79444081406532
135627,68883,66744,-0.0897820897367968,2.79005432722413
135587,68885,66702,-0.0892374811193639,2.7751229240813
135588,68883,66705,-0.0909026510557768,2.76907742685554
135496,68876,66620,-0.0910645499732213,2.74830359364436
135507,68872,66635,-0.0904641216125376,2.73712130960246
135678,68882,66796,-0.089243844167967,2.73946708799763
135624,68883,66741,-0.0896420671139905,2.72276144683869
135649,68883,66766,-0.091536665494145,2.71832018400627
135762,68877,66885,-0.092868337852666,2.72434095228938
135666,68874,66792,-0.0950956652412556,2.7056574488736
135548,68856,66692,-0.0973616052639872,2.67656329856254
135537,68862,66675,-0.0979812842922084,2.66448945619843
135628,68877,66751,-0.0933075004793698,2.66525566068224
135754,68873,66881,-0.0919985655560926,2.67275891101242
135746,68884,66862,-0.0901117229380113,2.65921979844147
135782,68881,66901,-0.0915769116048316,2.65630132768049
135828,68893,66935,-0.089320800709439,2.6483656658664
135724,68889,66835,-0.0912593825108078,2.62628389892422
135722,68879,66843,-0.0955350142963818,2.62263051328588
135729,68885,66844,-0.0932614575675457,2.61055277629163
135692,68887,66805,-0.0928725202324462,2.6032338550272
135797,68885,66912,-0.0932308411239567,2.60282478863373
135679,68879,66800,-0.0958428722785108,2.58538642362691
135813,68863,66950,-0.097151199976956,2.58930619376796
135697,68871,66826,-0.0975942986242775,2.56698387626728
135735,68871,66864,-0.0959468084564254,2.56409065600654
135787,68867,66920,-0.09742012014768,2.56165413835763
135889,68869,67020,-0.0986659600677575,2.57001794455573
135891,68877,67014,-0.0961333081644046,2.55292928109623
135853,68876,66977,-0.0980821748548806,2.53785016404211
135879,68869,67010,-0.096706654786844,2.53855659356341
135762,68864,66898,-0.103373939678634,2.51422626120885
135819,68859,66960,-0.101812027728928,2.51606358718974
135849,68858,66991,-0.10242277396801,2.50360328661786
136020,68864,67156,-0.102702824086356,2.51471120457334
136080,68872,67208,-0.103378681603623,2.50630832876671
135994,68876,67118,-0.103001106225433,2.49465710094876
136050,68873,67177,-0.0988803410941149,2.49455752089535
135853,68861,66992,-0.100483273955069,2.46586822450415
135971,68861,67110,-0.101501759388909,2.46430877931416
136068,68867,67201,-0.102778593412131,2.46421239629642
136115,68873,67242,-0.102712445023619,2.45631898127242
136090,68874,67216,-0.099923941162495,2.44589403297498
136110,68893,67217,-0.099311682854998,2.43288242754272
136372,68897,67475,-0.100863449992824,2.44355441392823
136327,68891,67436,-0.100458161491728,2.419798915829
136362,68894,67468,-0.100503909956313,2.41249568634667
136324,68882,67442,-0.0994293692199376,2.40364703668959
136417,68890,67527,-0.100340971103477,2.3978109001055
136394,68892,67502,-0.100712044409813,2.38276662581431
136417,68901,67516,-0.101425004711183,2.36514043860899
136473,68893,67580,-0.102076056096022,2.36132660589435
136454,68879,67575,-0.104601306105955,2.35566198951565
136526,68880,67646,-0.104903103269515,2.34472744313323
136641,68896,67745,-0.0998378806005679,2.34322581729344
136626,68884,67742,-0.101268378392772,2.33894094700756
136559,68880,67679,-0.105801101174438,2.32270666209727
136563,68881,67682,-0.104762366079674,2.3042341477026
136714,68883,67831,-0.104905202346874,2.30507010339167
136717,68888,67829,-0.104849009098854,2.29782694786025
136647,68886,67761,-0.106896191933877,2.28031466008079
136795,68874,67921,-0.105271291128536,2.27849749509584
136736,68877,67859,-0.104861966681098,2.26856919210827
136654,68883,67771,-0.108499432084368,2.25384550326165
136787,68894,67893,-0.103882430467274,2.25663749517619
136875,68898,67977,-0.102982264021954,2.25189119671387
136778,68906,67872,-0.105841387115982,2.23159415249035
136885,68884,68001,-0.107029982601605,2.23762824684805
136866,68880,67986,-0.108089939165042,2.2293398021678
136840,68872,67968,-0.10955232000587,2.22382210223004
137060,68905,68155,-0.102853425242244,2.2276071335443
136857,68904,67953,-0.10384921605417,2.20477943378077
136750,68891,67859,-0.108053173077,2.18937220931984
136799,68901,67898,-0.106790337070561,2.18149916257032
137101,68889,68212,-0.107269255988385,2.20668829928406
136944,68889,68055,-0.108037395918588,2.18634664045901
136878,68894,67984,-0.108807142043324,2.16976725415919
136779,68894,67885,-0.106271670139408,2.16141878993843
136817,68894,67923,-0.10707590589872,2.1575925105971
136570,68892,67678,-0.1106113000083,2.12559601888061
136810,68895,67915,-0.108532319324348,2.13639449480582
136869,68895,67974,-0.108062965405936,2.13870512983677
136934,68883,68051,-0.111161619016771,2.13548025566323
136766,68874,67892,-0.113369908183218,2.11729545432397
136916,68884,68032,-0.108945546002658,2.12178566520187
136783,68884,67899,-0.113877927388405,2.10196358718994
136799,68890,67909,-0.111836269383143,2.09759144601835
136786,68880,67906,-0.115834053559923,2.09347082202069
136853,68892,67961,-0.112341249745805,2.09022654332221
136796,68890,67906,-0.111338311121918,2.07737000908449
136839,68885,67954,-0.11306530033696,2.07416043334471
136886,68861,68025,-0.117004759749133,2.07807612227361
136704,68867,67837,-0.116612961956377,2.05346074970016
136656,68860,67796,-0.119127238305042,2.04045891418037
136632,68868,67764,-0.11748189543862,2.03077690938318
136642,68872,67770,-0.117988953123065,2.0204577640207
136781,68870,67911,-0.118097911296883,2.03080465454524
136934,68862,68072,-0.118253516166243,2.03514448812401
137038,68852,68186,-0.12062941489474,2.03660474690524
136980,68862,68118,-0.117856385520678,2.02498670237732
136987,68864,68123,-0.1201884417454,2.01574477721429
137054,68868,68186,-0.119330726917211,2.01762599660592
137063,68867,68196,-0.118858743014888,2.00744084250182
137256,68881,68375,-0.114965363553479,2.01625240553509
137217,68871,68346,-0.118183458631723,2.00018857985481
137172,68860,68312,-0.121700751811758,1.99364057501185
137148,68856,68292,-0.123511408128715,1.98405308879658
137282,68882,68400,-0.118203658816955,1.98712457156825
137398,68870,68528,-0.118498953094902,1.98908557829193
137331,68870,68461,-0.119210052933605,1.96959512748502
137420,68874,68546,-0.119077491786183,1.97342566796155
137335,68876,68459,-0.117751426846966,1.95498373015699
137287,68850,68437,-0.126019387724756,1.94360053388995
137254,68856,68398,-0.125062901434483,1.9298351213844
137266,68852,68414,-0.125277936546428,1.92584299576384
137269,68861,68408,-0.124307055952258,1.91791599864479
137393,68869,68524,-0.123216093004554,1.91499899626625
137391,68869,68522,-0.120061954204258,1.91192248428494
137386,68870,68516,-0.123028783587374,1.89865668949417
137318,68870,68448,-0.122758267309771,1.88365629661236
137382,68872,68510,-0.12227490393859,1.88032934069633
137431,68874,68557,-0.122475021073081,1.87491495393386
137674,68882,68792,-0.120406256751316,1.88507723375224
137787,68884,68903,-0.119423544560546,1.89508984762837
137743,68878,68865,-0.121350612125719,1.88360070807605
137535,68854,68681,-0.127117513402349,1.85988195262087
137425,68866,68559,-0.123683753066672,1.84302863601002
137377,68866,68511,-0.127799560071567,1.83364371292039
137449,68876,68573,-0.125127416352188,1.83186840180477
137515,68874,68641,-0.12394157520711,1.82874999997968
137466,68864,68602,-0.12549244110454,1.80971510191448
137524,68877,68647,-0.125289540883453,1.81108774012801
137738,68875,68863,-0.126671297288373,1.81820256422401
137794,68872,68922,-0.125978778916231,1.81326277520169
137760,68868,68892,-0.123657991427436,1.80849283411887
137766,68868,68898,-0.125682551050903,1.80327977508264
137688,68862,68826,-0.126884417400156,1.78765760716898
137857,68865,68992,-0.125613821483553,1.78679138218391
137715,68868,68847,-0.127298177746574,1.77107930697966
137524,68844,68680,-0.133355122371788,1.74649749902204
137748,68864,68884,-0.129236959400044,1.7568674265661
137831,68872,68959,-0.125885433364072,1.74916501235725
137769,68862,68907,-0.129240425858734,1.73556667473379
137923,68858,69065,-0.128912508808505,1.7418229926695
137984,68854,69130,-0.131893364858909,1.74298869630491
137957,68854,69103,-0.135492025021945,1.72591792121953
138104,68863,69241,-0.131713651501129,1.7285389529012
137967,68851,69116,-0.132534312089278,1.70841166744728
137978,68878,69100,-0.127677772364868,1.69448655140798
137849,68858,68991,-0.131078639758793,1.68096168544355
138041,68860,69181,-0.133366684011906,1.69419983396603
138105,68856,69249,-0.132828244775142,1.68588807747107
138110,68844,69266,-0.134863902811181,1.67345863110174
138276,68850,69426,-0.13409647779018,1.67624038964595
138293,68846,69447,-0.134158221815398,1.67381953999654
138284,68840,69444,-0.135521971638677,1.66775603589856
138342,68852,69490,-0.133849924082857,1.65874307881617
138229,68864,69365,-0.133304671862755,1.64176791741047
138117,68840,69277,-0.140369757874578,1.63281789992894
138241,68836,69405,-0.142136278853286,1.62902539913881
138304,68847,69457,-0.136752390610689,1.62855278998613
138244,68841,69403,-0.13725669696214,1.61735727085986
138419,68838,69581,-0.13861827803273,1.62417136743792
138198,68822,69376,-0.144434756031247,1.59885383106302
138023,68817,69206,-0.145203720272019,1.58546836215749
138058,68825,69233,-0.140997235369022,1.58122986759144
138068,68819,69249,-0.143496804668592,1.57339799727779
138113,68813,69300,-0.14540966345799,1.56692324056375
138113,68795,69318,-0.148036866492608,1.56176237055862
138100,68800,69300,-0.14780704831719,1.557003927125
138079,68800,69279,-0.151804729449941,1.5464413464027
138261,68822,69439,-0.146265161450323,1.55262439246078
138092,68806,69286,-0.147567529146115,1.53568773295476
138321,68796,69525,-0.148773147250639,1.53637852389154
138226,68798,69428,-0.15092038448089,1.52571568127764
138316,68804,69512,-0.149607205153006,1.52194668956059
138333,68812,69521,-0.149302877677374,1.51281406828414
138375,68797,69578,-0.153019805592868,1.50807545102328
138234,68766,69468,-0.159598523310904,1.50112672374922
138454,68785,69669,-0.154697732654313,1.51077405324375
138495,68810,69685,-0.149521443789722,1.49976120098198
138456,68802,69654,-0.152915206978518,1.48824407820463
138547,68814,69733,-0.151463554876616,1.48704802709505
138479,68814,69665,-0.150760517494068,1.47077320404562
138549,68812,69737,-0.151878499851327,1.47188995235642
138884,68808,70076,-0.155775112207431,1.48617164250887
138992,68812,70180,-0.152060999354713,1.48902804870158
138714,68818,69896,-0.151784665824446,1.46408411173404
138735,68810,69925,-0.155051817178504,1.45685605867978
138793,68802,69991,-0.153667172786531,1.4547409148654
138806,68808,69998,-0.157608408110536,1.44730089111889
138927,68814,70113,-0.154796234554934,1.44428978157018
138806,68802,70004,-0.157476313397042,1.42703757722523
138810,68802,70008,-0.155001372096608,1.42707023662092
138664,68776,69888,-0.1602058933264,1.4118172704475
138802,68801,70001,-0.156679792617863,1.4053324249827
139010,68804,70206,-0.156732061151706,1.41046652535019
138699,68780,69919,-0.16180320060038,1.38035929871046
138913,68814,70099,-0.157349914620797,1.38547678535
