"total_rewards","action_rewards","opinion_rewards","sp0_social_trust","sp1_social_trust","sp2_social_trust","sp0_request_rate","sp1_request_rate","sp2_request_rate","op0_expression_rate","op1_expression_rate","op2_expression_rate","op3_expression_rate","op4_expression_rate","op5_expression_rate","mean_loss1","mean_loss2","sp0_availability","sp1_availability","sp2_availability"
31583,31473,110,0.720128860875286,0.728302535011437,0.720584609269346,33.3309090909091,33.8254545454545,32.8436363636364,16.3890909090909,16.6218181818182,16.7545454545455,16.8272727272727,16.7509090909091,16.6563636363636,1.71171077164737,-1.7617876004089,0.866109090909091,0.872963636363636,0.860436363636364
31960,31486,474,0.720127546493174,0.728054506767098,0.720550614413386,33.3454545454545,33.8290909090909,32.8254545454545,16.2254545454545,16.7527272727273,16.6745454545455,16.9472727272727,16.5909090909091,16.8090909090909,1.64128040292046,-1.71868130347945,0.866109090909091,0.872963636363636,0.860436363636364
32281,31497,784,0.719823666372052,0.728039977121669,0.720717383599941,33.2963636363636,33.8709090909091,32.8327272727273,16.0927272727273,16.8072727272727,16.6363636363636,17.0745454545455,16.4527272727273,16.9363636363636,1.57087486223741,-1.7087083643133,0.866109090909091,0.872963636363636,0.860436363636364
32637,31502,1135,0.719689208971754,0.727872536204415,0.720752870287119,33.2909090909091,33.8854545454545,32.8236363636364,15.9490909090909,16.9272727272727,16.5254545454545,17.2290909090909,16.3181818181818,17.0509090909091,1.4997263008898,-1.67579573447054,0.866109090909091,0.872963636363636,0.860436363636364
32931,31560,1371,0.719712866950456,0.728089314506522,0.720870146813101,33.2872727272727,33.8981818181818,32.8145454545455,15.8018181818182,17.0381818181818,16.4618181818182,17.3418181818182,16.2109090909091,17.1454545454545,1.43286359201778,-1.70638590888544,0.866109090909091,0.872963636363636,0.860436363636364
33344,31621,1723,0.719777533791307,0.728012543230524,0.721088317639782,33.2727272727273,33.9072727272727,32.82,15.6509090909091,17.1309090909091,16.38,17.5054545454545,16.1,17.2327272727273,1.36588196429339,-1.67287717732516,0.866109090909091,0.872963636363636,0.860436363636364
33664,31661,2003,0.719977001152201,0.727695353208049,0.721065274733285,33.3163636363636,33.8472727272727,32.8363636363636,15.4472727272727,17.2781818181818,16.3163636363636,17.6181818181818,16.0145454545455,17.3254545454545,1.29655974453146,-1.67803936167197,0.866109090909091,0.872963636363636,0.860436363636364
34075,31706,2369,0.719927275745298,0.727629341685255,0.720936242780796,33.3145454545455,33.8454545454545,32.84,15.2672727272727,17.44,16.1981818181818,17.7636363636364,15.8709090909091,17.46,1.22684636983004,-1.64304272857579,0.866109090909091,0.872963636363636,0.860436363636364
34381,31704,2677,0.719812124960817,0.727566412485258,0.720643858357351,33.3127272727273,33.8454545454545,32.8418181818182,15.1181818181818,17.5781818181818,16.0709090909091,17.9109090909091,15.7181818181818,17.6036363636364,1.15280677080154,-1.63562304919416,0.866109090909091,0.872963636363636,0.860436363636364
34905,31744,3161,0.719743497124255,0.727340194735836,0.720590578310776,33.3418181818182,33.8072727272727,32.8509090909091,14.9145454545455,17.7618181818182,15.9309090909091,18.1163636363636,15.52,17.7563636363636,1.08108985749158,-1.53967591415752,0.866109090909091,0.872963636363636,0.860436363636364
