"total_rewards","action_rewards","opinion_rewards","sp0_social_trust","sp1_social_trust","sp2_social_trust","sp0_request_rate","sp1_request_rate","sp2_request_rate","op0_expression_rate","op1_expression_rate","op2_expression_rate","op3_expression_rate","op4_expression_rate","op5_expression_rate","mean_loss1","mean_loss2","sp0_availability","sp1_availability","sp2_availability"
33559,33650,-91,0.732016934485483,0.735805552861421,0.737372688206803,33.6163636363636,32.7563636363636,33.6272727272727,16.72,17.1072727272727,16.1890909090909,16.3672727272727,17.08,16.5363636363636,1.92268878546628,-1.83890527215871,0.880072727272727,0.891890909090909,0.888763636363636
34019,33663,356,0.732111522209249,0.73605647580926,0.737294114027143,33.6145454545455,32.7454545454545,33.64,16.5981818181818,17.2218181818182,16.0381818181818,16.5436363636364,16.9236363636364,16.6745454545455,1.8522825403647,-1.75911629850214,0.880072727272727,0.891890909090909,0.888763636363636
34343,33671,672,0.732044703649273,0.735884165040808,0.737330063234865,33.5709090909091,32.7454545454545,33.6836363636364,16.4909090909091,17.3327272727273,15.8963636363636,16.6581818181818,16.8236363636364,16.7981818181818,1.78113500421697,-1.74505056251179,0.880072727272727,0.891890909090909,0.888763636363636
34714,33690,1024,0.732050207006742,0.735514318368351,0.737215551806218,33.5527272727273,32.7581818181818,33.6890909090909,16.3654545454545,17.4563636363636,15.7418181818182,16.8145454545455,16.7036363636364,16.9181818181818,1.71049880981445,-1.71211280931126,0.880072727272727,0.891890909090909,0.888763636363636
35234,33732,1502,0.732018026866411,0.735408432935916,0.737243593492171,33.5363636363636,32.7745454545455,33.6890909090909,16.2054545454545,17.6181818181818,15.5618181818182,17,16.5672727272727,17.0472727272727,1.64181657921184,-1.61468045440587,0.880072727272727,0.891890909090909,0.888763636363636
35600,33754,1846,0.731876460345692,0.735462191059079,0.737217251527653,33.4727272727273,32.8436363636364,33.6836363636364,16.0763636363636,17.7363636363636,15.4272727272727,17.1290909090909,16.4509090909091,17.18,1.57141876220703,-1.58590023463423,0.880072727272727,0.891890909090909,0.888763636363636
36003,33807,2196,0.731797106302524,0.73551180158302,0.737216109119101,33.4163636363636,32.8745454545455,33.7090909090909,15.9254545454545,17.8636363636364,15.2981818181818,17.2545454545455,16.3418181818182,17.3163636363636,1.50287840908224,-1.55930148742416,0.880072727272727,0.891890909090909,0.888763636363636
36542,33844,2698,0.731790883407195,0.735489087686844,0.737228174228395,33.3781818181818,32.8654545454545,33.7563636363636,15.7909090909091,17.9763636363636,15.1472727272727,17.4181818181818,16.1436363636364,17.5236363636364,1.43213373747739,-1.45163480422714,0.880072727272727,0.891890909090909,0.888763636363636
36994,33872,3122,0.731474177554304,0.735379284313885,0.737359200505907,33.3472727272727,32.86,33.7927272727273,15.6145454545455,18.1127272727273,15.0272727272727,17.5745454545455,15.9945454545455,17.6763636363636,1.3602987462824,-1.38918792984702,0.880072727272727,0.891890909090909,0.888763636363636
37446,33906,3540,0.731093820468416,0.735397996100466,0.73724224298897,33.2963636363636,32.8745454545455,33.8290909090909,15.4890909090909,18.2363636363636,14.8545454545455,17.7545454545455,15.8381818181818,17.8272727272727,1.28795606981624,-1.33605864318934,0.880072727272727,0.891890909090909,0.888763636363636
37929,33996,3933,0.730838447608973,0.735293435046724,0.737298594113648,33.2490909090909,32.8872727272727,33.8636363636364,15.3327272727273,18.3654545454545,14.74,17.8890909090909,15.7109090909091,17.9618181818182,1.21954823244702,-1.29258537671783,0.880072727272727,0.891890909090909,0.888763636363636
38472,34024,4448,0.730423410277316,0.735256874673515,0.737138721374555,33.2218181818182,32.9109090909091,33.8672727272727,15.1581818181818,18.5163636363636,14.6054545454545,18.04,15.5327272727273,18.1472727272727,1.1450125856833,-1.1957608954473,0.880072727272727,0.891890909090909,0.888763636363636
38929,34042,4887,0.729950919348835,0.734868900660636,0.736990470986445,33.1763636363636,32.9327272727273,33.8909090909091,14.9836363636364,18.68,14.46,18.1709090909091,15.3636363636364,18.3418181818182,1.06792863390662,-1.13575384400108,0.880072727272727,0.891890909090909,0.888763636363636
39427,34059,5368,0.729626378879304,0.734643478737515,0.736813863572609,33.1581818181818,32.9363636363636,33.9054545454545,14.7854545454545,18.8381818181818,14.2945454545455,18.38,15.1709090909091,18.5309090909091,0.990179154005918,-1.05892198844389,0.880072727272727,0.891890909090909,0.888763636363636
40022,34118,5904,0.729257148387307,0.734514615188883,0.736717499997153,33.1254545454545,32.9618181818182,33.9127272727273,14.6109090909091,19.0290909090909,14.0454545454545,18.5781818181818,14.98,18.7563636363636,0.915173482894897,-0.955073969472538,0.880072727272727,0.891890909090909,0.888763636363636
