"total_rewards","action_rewards","opinion_rewards","sp0_social_trust","sp1_social_trust","sp2_social_trust","sp0_request_rate","sp1_request_rate","sp2_request_rate","op0_expression_rate","op1_expression_rate","op2_expression_rate","op3_expression_rate","op4_expression_rate","op5_expression_rate","mean_loss1","mean_loss2","sp0_availability","sp1_availability","sp2_availability"
30346,30472,-126,0.718268794824827,0.70479422181332,0.733310097579904,33.8036363636364,33.24,32.9563636363636,16.7018181818182,16.9618181818182,16.2618181818182,16.6254545454545,16.8781818181818,16.5709090909091,1.61224594658071,-1.88225753415715,0.855127272727273,0.836563636363636,0.891890909090909
30636,30456,180,0.718015347321092,0.704726253365999,0.733343200906022,33.7836363636364,33.2363636363636,32.98,16.58,17.0909090909091,16.1472727272727,16.7327272727273,16.7690909090909,16.68,1.53934734517878,-1.87677768631415,0.855127272727273,0.836563636363636,0.891890909090909
31024,30484,540,0.717979525955646,0.704713846735654,0.733274995450269,33.7490909090909,33.2181818181818,33.0327272727273,16.4581818181818,17.2381818181818,16.0127272727273,16.8218181818182,16.6436363636364,16.8254545454545,1.47040987123143,-1.84389494711702,0.855127272727273,0.836563636363636,0.891890909090909
31438,30536,902,0.718033834010178,0.704238122916042,0.733309841485342,33.7490909090909,33.1763636363636,33.0745454545455,16.3309090909091,17.4,15.8818181818182,16.9309090909091,16.5163636363636,16.94,1.40345797430385,-1.80922908295285,0.855127272727273,0.836563636363636,0.891890909090909
31754,30563,1191,0.717891422899273,0.704151347730751,0.733587573987602,33.7472727272727,33.1418181818182,33.1109090909091,16.2381818181818,17.5236363636364,15.7618181818182,17.0109090909091,16.4054545454545,17.06,1.33384017944336,-1.81031581488523,0.855127272727273,0.836563636363636,0.891890909090909
32042,30595,1447,0.717655750985288,0.704060433061661,0.733748511281047,33.7218181818182,33.0854545454545,33.1927272727273,16.1127272727273,17.6581818181818,15.6363636363636,17.1054545454545,16.3181818181818,17.1690909090909,1.26440983902324,-1.82498288642276,0.855127272727273,0.836563636363636,0.891890909090909
32458,30584,1874,0.717482921877561,0.703766485438117,0.733657668031361,33.6818181818182,33.0763636363636,33.2418181818182,15.9909090909091,17.8218181818182,15.4454545454545,17.2690909090909,16.1163636363636,17.3563636363636,1.19040083885193,-1.75535818934441,0.855127272727273,0.836563636363636,0.891890909090909
32838,30586,2252,0.717507594841797,0.703292361907924,0.733911015297721,33.6636363636364,33.0290909090909,33.3072727272727,15.8545454545455,18,15.2636363636364,17.4127272727273,15.9890909090909,17.48,1.11718690286983,-1.71546639529142,0.855127272727273,0.836563636363636,0.891890909090909
33258,30631,2627,0.717464290600481,0.703182328155954,0.734078674949051,33.6818181818182,32.9454545454545,33.3727272727273,15.7127272727273,18.16,15.1163636363636,17.5436363636364,15.8490909090909,17.6181818181818,1.0470618724823,-1.67468899380077,0.855127272727273,0.836563636363636,0.891890909090909
33701,30666,3035,0.717246876299219,0.702968100990646,0.734233059297397,33.6181818181818,32.9036363636364,33.4781818181818,15.5654545454545,18.34,14.9254545454545,17.7054545454545,15.7109090909091,17.7527272727273,0.97527108355002,-1.62020143270493,0.855127272727273,0.836563636363636,0.891890909090909
34192,30710,3482,0.717140357484447,0.702883444239446,0.734324372155366,33.5927272727273,32.8945454545455,33.5127272727273,15.4545454545455,18.4890909090909,14.7672727272727,17.8236363636364,15.5363636363636,17.9290909090909,0.902975629676472,-1.55480796748942,0.855127272727273,0.836563636363636,0.891890909090909
34644,30739,3905,0.717097822712238,0.702128816607958,0.734504229098412,33.6109090909091,32.8236363636364,33.5654545454545,15.2963636363636,18.6636363636364,14.6109090909091,17.9618181818182,15.3654545454545,18.1018181818182,0.828182929754257,-1.50276404673403,0.855127272727273,0.836563636363636,0.891890909090909
35160,30825,4335,0.716787743878642,0.702017760215994,0.734759320229728,33.5727272727273,32.7745454545455,33.6527272727273,15.1309090909091,18.8127272727273,14.4618181818182,18.1345454545455,15.2054545454545,18.2545454545455,0.757776804403825,-1.44532231038267,0.855127272727273,0.836563636363636,0.891890909090909
35694,30849,4845,0.71649772469996,0.70196080256586,0.734911958197146,33.5418181818182,32.6981818181818,33.76,14.94,19.0163636363636,14.2381818181818,18.3418181818182,15.02,18.4436363636364,0.680733212015846,-1.34985211166469,0.855127272727273,0.836563636363636,0.891890909090909
36176,30854,5322,0.716317652927447,0.701290223040006,0.73494186417921,33.5163636363636,32.6545454545455,33.8290909090909,14.7945454545455,19.1654545454545,14.0927272727273,18.4981818181818,14.8254545454545,18.6236363636364,0.601210875944658,-1.27611954266375,0.855127272727273,0.836563636363636,0.891890909090909
36821,30895,5926,0.716125199976807,0.70090671024026,0.73492845766684,33.4927272727273,32.5781818181818,33.9290909090909,14.5981818181818,19.3672727272727,13.8927272727273,18.7309090909091,14.5890909090909,18.8218181818182,0.523434000665491,-1.14352067763155,0.855127272727273,0.836563636363636,0.891890909090909
37503,30964,6539,0.715897051689935,0.700312668196271,0.734934009276165,33.4672727272727,32.5236363636364,34.0090909090909,14.3745454545455,19.6436363636364,13.66,18.9163636363636,14.3745454545455,19.0309090909091,0.447053742408752,-1.01074531728571,0.855127272727273,0.836563636363636,0.891890909090909
38172,31041,7131,0.715631150124753,0.700190655491949,0.735178894095458,33.4527272727273,32.4327272727273,34.1145454545455,14.1509090909091,19.8654545454545,13.4690909090909,19.1327272727273,14.1109090909091,19.2709090909091,0.37052952430465,-0.885275122794238,0.855127272727273,0.836563636363636,0.891890909090909
38869,31142,7727,0.715420702028034,0.700212591614693,0.735068840278465,33.44,32.3745454545455,34.1854545454545,13.9163636363636,20.0781818181818,13.2854545454545,19.3381818181818,13.8981818181818,19.4836363636364,0.29531709280881,-0.766069676659324,0.855127272727273,0.836563636363636,0.891890909090909
39426,31205,8221,0.715233252884404,0.699526238035488,0.734935366317486,33.4527272727273,32.2745454545455,34.2727272727273,13.6545454545455,20.3363636363636,13.0927272727273,19.5363636363636,13.6709090909091,19.7090909090909,0.214937325499274,-0.692825156992132,0.855127272727273,0.836563636363636,0.891890909090909
40023,31293,8730,0.71506833269094,0.698926161314108,0.735271806536299,33.4254545454545,32.1709090909091,34.4036363636364,13.4636363636364,20.54,12.8890909090909,19.7381818181818,13.4290909090909,19.94,0.136465060439977,-0.618323974175887,0.855127272727273,0.836563636363636,0.891890909090909
40760,31391,9369,0.714748998715044,0.698414420658016,0.735130805222138,33.4054545454545,32.0945454545455,34.5,13.1981818181818,20.8072727272727,12.68,19.9563636363636,13.1763636363636,20.1818181818182,0.0581088342449882,-0.478576895865527,0.855127272727273,0.836563636363636,0.891890909090909
41525,31473,10052,0.714775700048517,0.69779110367242,0.735221934286879,33.3763636363636,31.9909090909091,34.6327272727273,12.9545454545455,21.0363636363636,12.4563636363636,20.2309090909091,12.8527272727273,20.4690909090909,-0.0221332642165097,-0.319793012467298,0.855127272727273,0.836563636363636,0.891890909090909
42220,31569,10651,0.71479226725221,0.697208533752947,0.735291810925322,33.3981818181818,31.8618181818182,34.74,12.7054545454545,21.2509090909091,12.2927272727273,20.4272727272727,12.5509090909091,20.7727272727273,-0.101755207777023,-0.201539534872228,0.855127272727273,0.836563636363636,0.891890909090909
42932,31652,11280,0.714497030569052,0.696683006203202,0.735436388207706,33.3854545454545,31.7290909090909,34.8854545454545,12.46,21.5163636363636,12.0309090909091,20.6545454545455,12.3181818181818,21.02,-0.182431612231515,-0.067937661301006,0.855127272727273,0.836563636363636,0.891890909090909
43659,31725,11934,0.71410676363282,0.696049911244522,0.735751025569784,33.3981818181818,31.56,35.0418181818182,12.1909090909091,21.7763636363636,11.7945454545455,20.8745454545455,12.0745454545455,21.2890909090909,-0.264688554948027,0.0755277162248438,0.855127272727273,0.836563636363636,0.891890909090909
44437,31819,12618,0.713857797484147,0.695394101842563,0.735889124643717,33.3909090909091,31.3945454545455,35.2145454545455,11.9418181818182,22.0218181818182,11.5745454545455,21.1054545454545,11.8054545454545,21.5509090909091,-0.344967421889305,0.23472257419066,0.855127272727273,0.836563636363636,0.891890909090909
45253,31945,13308,0.713645828628877,0.694725350982395,0.736264021457814,33.4109090909091,31.2309090909091,35.3581818181818,11.6581818181818,22.3109090909091,11.32,21.3254545454545,11.5418181818182,21.8436363636364,-0.422624051841823,0.391199923103506,0.855127272727273,0.836563636363636,0.891890909090909
46069,32068,14001,0.713436500564709,0.694069272965267,0.736353955218719,33.3745454545455,31.0927272727273,35.5327272727273,11.4145454545455,22.6,11.0054545454545,21.54,11.3363636363636,22.1036363636364,-0.499843487956307,0.550066288492896,0.855127272727273,0.836563636363636,0.891890909090909
46831,32140,14691,0.713418378404305,0.693106923591622,0.736516579474204,33.36,30.9381818181818,35.7018181818182,11.1781818181818,22.86,10.7290909090909,21.7618181818182,11.1090909090909,22.3618181818182,-0.581570240584287,0.712682829119942,0.855127272727273,0.836563636363636,0.891890909090909
47620,32249,15371,0.713029608796448,0.692593067966102,0.736755899299738,33.3345454545455,30.7963636363636,35.8690909090909,10.8890909090909,23.1818181818182,10.4672727272727,21.9727272727273,10.8,22.6890909090909,-0.658905310793356,0.876536489616741,0.855127272727273,0.836563636363636,0.891890909090909
48424,32365,16059,0.712708269751451,0.692164812900826,0.736936166993683,33.3272727272727,30.6472727272727,36.0254545454545,10.6163636363636,23.4618181818182,10.2472727272727,22.1636363636364,10.5309090909091,22.98,-0.734449328346686,1.04390341476961,0.855127272727273,0.836563636363636,0.891890909090909
49163,32451,16712,0.712279967524014,0.691590271401925,0.736872743969493,33.32,30.5509090909091,36.1290909090909,10.3690909090909,23.6872727272727,9.98909090909091,22.4490909090909,10.2345454545455,23.2709090909091,-0.811628544330597,1.19850853952495,0.855127272727273,0.836563636363636,0.891890909090909
50011,32582,17429,0.711944272161275,0.691196871837709,0.737119282510593,33.3127272727273,30.38,36.3072727272727,10.0909090909091,23.9745454545455,9.76,22.66,9.96181818181818,23.5527272727273,-0.883278163454749,1.37842542258176,0.855127272727273,0.836563636363636,0.891890909090909
50789,32704,18085,0.71146566868827,0.69057675660715,0.737309704847797,33.3018181818182,30.2309090909091,36.4672727272727,9.83454545454545,24.2363636363636,9.51818181818182,22.8545454545455,9.7,23.8563636363636,-0.955780566009608,1.5407958670096,0.855127272727273,0.836563636363636,0.891890909090909
51444,32788,18656,0.7110635832074,0.689921004537004,0.737517879244796,33.2636363636364,30.1,36.6363636363636,9.62181818181818,24.44,9.34,23.0381818181818,9.44363636363636,24.1163636363636,-1.02969161515886,1.66552645672451,0.855127272727273,0.836563636363636,0.891890909090909
52156,32906,19250,0.710754530855462,0.68905876069795,0.73770063459958,33.2418181818182,29.9236363636364,36.8345454545455,9.36363636363636,24.6909090909091,9.19818181818182,23.1545454545455,9.16363636363636,24.4290909090909,-1.09968559118834,1.80295873609456,0.855127272727273,0.836563636363636,0.891890909090909
52840,33027,19813,0.710626485816192,0.688642381346257,0.737785878026913,33.2490909090909,29.76,36.9909090909091,9.12727272727273,24.9363636363636,9.01636363636364,23.3018181818182,8.88,24.7381818181818,-1.16636251969771,1.92393049489368,0.855127272727273,0.836563636363636,0.891890909090909
53632,33159,20473,0.710283400110296,0.687733040129214,0.737925445715676,33.2309090909091,29.58,37.1890909090909,8.86727272727273,25.2309090909091,8.79272727272727,23.4490909090909,8.64363636363636,25.0163636363636,-1.2308972819285,2.09668111801147,0.855127272727273,0.836563636363636,0.891890909090909
54328,33275,21053,0.710132362037868,0.686559124089802,0.737984993129647,33.2181818181818,29.4563636363636,37.3254545454545,8.64181818181818,25.4727272727273,8.55636363636364,23.6218181818182,8.44181818181818,25.2654545454545,-1.29454812217842,2.23360230001536,0.855127272727273,0.836563636363636,0.891890909090909
54956,33359,21597,0.709736027446194,0.685900680489804,0.738166323857865,33.1527272727273,29.3290909090909,37.5181818181818,8.43818181818182,25.72,8.28909090909091,23.7672727272727,8.24,25.5454545454545,-1.35857524140315,2.35005202564326,0.855127272727273,0.836563636363636,0.891890909090909
55615,33497,22118,0.709070065604503,0.68499136445037,0.738383895957427,33.12,29.1436363636364,37.7363636363636,8.24181818181818,25.9490909090909,8.09272727272727,23.8872727272727,8.06,25.7690909090909,-1.41554965891621,2.47209662849253,0.855127272727273,0.836563636363636,0.891890909090909
56163,33612,22551,0.708439146932931,0.68394917806264,0.73859140151496,33.0836363636364,28.9454545454545,37.9709090909091,8.05454545454545,26.14,7.92545454545455,23.9763636363636,7.88181818181818,26.0218181818182,-1.47296129844405,2.55540897087617,0.855127272727273,0.836563636363636,0.891890909090909
56876,33797,23079,0.707920671358591,0.683582837264483,0.73898517974773,33.0018181818182,28.8363636363636,38.1618181818182,7.86,26.3418181818182,7.73272727272727,24.1127272727273,7.72181818181818,26.2309090909091,-1.52373347851363,2.68043122833425,0.855127272727273,0.836563636363636,0.891890909090909
57398,33910,23488,0.707791198601866,0.682774625111331,0.73920067248532,32.9363636363636,28.6781818181818,38.3854545454545,7.66909090909091,26.5127272727273,7.59454545454545,24.2127272727273,7.52181818181818,26.4890909090909,-1.57701031674038,2.75743725462393,0.855127272727273,0.836563636363636,0.891890909090909
58009,34053,23956,0.707483941079425,0.68156470305256,0.739214992163562,32.9218181818182,28.4836363636364,38.5945454545455,7.5,26.7072727272727,7.41272727272727,24.3109090909091,7.32545454545455,26.7436363636364,-1.6265236467123,2.86011933142489,0.855127272727273,0.836563636363636,0.891890909090909
58604,34248,24356,0.707178185673573,0.680653769095349,0.739476199559644,32.8727272727273,28.3163636363636,38.8109090909091,7.32909090909091,26.9,7.24909090909091,24.4036363636364,7.14363636363636,26.9745454545455,-1.6683140120723,2.93729761622169,0.855127272727273,0.836563636363636,0.891890909090909
59340,34456,24884,0.707075348674576,0.680601045943103,0.739670975277258,32.7945454545455,28.1527272727273,39.0527272727273,7.13272727272727,27.1127272727273,7.10181818181818,24.5,6.97454545454545,27.1781818181818,-1.70637863522226,3.07704043279995,0.855127272727273,0.836563636363636,0.891890909090909
60036,34581,25455,0.706819784094132,0.679911924032352,0.739844025287453,32.72,28.0090909090909,39.2709090909091,6.98363636363636,27.3036363636364,6.87090909090909,24.6672727272727,6.74363636363636,27.4309090909091,-1.75174388018521,3.2286876223304,0.855127272727273,0.836563636363636,0.891890909090909
60548,34764,25784,0.706400895128145,0.678745659169717,0.740142122273648,32.6636363636364,27.8418181818182,39.4945454545455,6.81272727272727,27.4818181818182,6.72181818181818,24.76,6.62727272727273,27.5963636363636,-1.78910320238634,3.28941021073948,0.855127272727273,0.836563636363636,0.891890909090909
61048,34941,26107,0.70601822660455,0.678172747302267,0.740008783690004,32.5745454545455,27.7218181818182,39.7036363636364,6.64545454545455,27.6345454545455,6.62909090909091,24.8,6.49090909090909,27.8,-1.82501328587532,3.35048496614803,0.855127272727273,0.836563636363636,0.891890909090909
61679,35174,26505,0.705732962935503,0.677837552963574,0.740166894925063,32.4927272727273,27.5890909090909,39.9181818181818,6.50909090909091,27.7745454545455,6.49636363636364,24.9018181818182,6.31272727272727,28.0054545454545,-1.85315504941073,3.43424548723481,0.855127272727273,0.836563636363636,0.891890909090909
62266,35357,26909,0.705193139887171,0.676956216526607,0.740539243433357,32.3945454545455,27.4690909090909,40.1363636363636,6.33636363636364,27.9981818181818,6.31818181818182,25.0163636363636,6.16181818181818,28.1690909090909,-1.88505046299913,3.5264178563248,0.855127272727273,0.836563636363636,0.891890909090909
62958,35560,27398,0.704756901400863,0.676480894833257,0.740716176856232,32.3072727272727,27.3527272727273,40.34,6.19090909090909,28.1890909090909,6.14363636363636,25.1054545454545,5.97454545454545,28.3963636363636,-1.91137856245041,3.65588646151803,0.855127272727273,0.836563636363636,0.891890909090909
63368,35673,27695,0.70397047756013,0.675701821474277,0.740684258364868,32.2109090909091,27.2527272727273,40.5363636363636,6.06545454545455,28.3127272727273,6.02,25.2,5.83090909090909,28.5709090909091,-1.94603680887006,3.70309714078903,0.855127272727273,0.836563636363636,0.891890909090909
63981,35908,28073,0.703754354712615,0.67463990656946,0.741118405470251,32.0763636363636,27.1381818181818,40.7854545454545,5.90181818181818,28.4872727272727,5.89818181818182,25.2636363636364,5.70545454545455,28.7436363636364,-1.96721608367833,3.7946261416782,0.855127272727273,0.836563636363636,0.891890909090909
64469,36093,28376,0.702958716768006,0.673959352037799,0.741162130036422,31.96,27,41.04,5.78909090909091,28.6018181818182,5.76,25.3709090909091,5.59818181818182,28.88,-1.99022605094043,3.85408019911159,0.855127272727273,0.836563636363636,0.891890909090909
65164,36365,28799,0.70207504597043,0.67374473759923,0.741720033755388,31.8109090909091,26.8527272727273,41.3363636363636,5.68363636363636,28.7272727272727,5.60545454545455,25.4909090909091,5.44727272727273,29.0454545454545,-2.00495771386407,3.96405474218455,0.855127272727273,0.836563636363636,0.891890909090909
65676,36596,29080,0.701259837772184,0.672979221002368,0.741913787758752,31.6363636363636,26.76,41.6036363636364,5.55636363636364,28.8672727272727,5.54,25.5436363636364,5.31090909090909,29.1818181818182,-2.02200756587765,4.00916499603878,0.855127272727273,0.836563636363636,0.891890909090909
66197,36808,29389,0.700530370643467,0.672092995391891,0.742227856598576,31.5145454545455,26.6072727272727,41.8781818181818,5.45090909090909,29.0272727272727,5.40909090909091,25.5890909090909,5.16545454545455,29.3581818181818,-2.03830768303438,4.07055595788089,0.855127272727273,0.836563636363636,0.891890909090909
66664,37056,29608,0.699593311520655,0.671008046339308,0.742497928015382,31.3927272727273,26.5127272727273,42.0945454545455,5.33090909090909,29.1418181818182,5.32363636363636,25.64,5.09818181818182,29.4654545454545,-2.05095120018179,4.09970531788739,0.855127272727273,0.836563636363636,0.891890909090909
