"total_rewards","action_rewards","opinion_rewards","mean_loss1","mean_loss2"
43815,34931,8884,-1.65689255920323,-4.54593116532673
44105,35049,9056,-1.69227764498104,-4.50743298557672
44540,35217,9323,-1.72239381616766,-4.40876073674722
44930,35389,9541,-1.75035911419175,-4.34047204283151
45256,35536,9720,-1.77838809761134,-4.29547877691009
45550,35685,9865,-1.80510585470633,-4.26260462863879
45867,35817,10050,-1.83191818865863,-4.20842330076478
46192,36047,10145,-1.84910611997951,-4.19889842325991
46593,36228,10365,-1.86916054378856,-4.12876022864472
46932,36444,10488,-1.88449872461232,-4.10250617265701
47494,36651,10843,-1.89904647144404,-3.96533875492486
47815,36885,10930,-1.911083343896,-3.95784269517118
48251,37105,11146,-1.9239027234641,-3.88646658658981
48596,37302,11294,-1.93506086793813,-3.84818904454058
49017,37516,11501,-1.94554793184454,-3.78461627906019
49423,37793,11630,-1.94951116659425,-3.76351029276848
49829,37991,11838,-1.95882493257523,-3.70056156570261
50361,38233,12128,-1.96600206115029,-3.59709494493224
50853,38504,12349,-1.96706208803437,-3.53226232609966
51446,38788,12658,-1.96625264016065,-3.41940547065301
51930,39014,12916,-1.97035713358359,-3.32967628403143
52650,39348,13302,-1.96360079591924,-3.18052458004518
53256,39690,13566,-1.95724786465818,-3.08716239522804
53723,39971,13752,-1.95327008149841,-3.03235458677465
54257,40290,13967,-1.94663649201393,-2.95836890123107
54683,40631,14052,-1.93587060028856,-2.95385481931946
55193,40956,14237,-1.92660931565545,-2.90671479403973
55944,41421,14523,-1.9068577663465,-2.80791123238477
56640,41808,14832,-1.89090437130495,-2.69221227439967
57221,42115,15106,-1.87992306460034,-2.61796787841754
57743,42511,15232,-1.86412692774426,-2.5893689356067
58412,42849,15563,-1.85328290029006,-2.47366884594614
58824,43180,15644,-1.84050649296154,-2.46815105107698
59531,43558,15973,-1.82377469648014,-2.34494147165255
60108,43897,16211,-1.81009700244123,-2.28146751495925
60637,44270,16367,-1.79433367387815,-2.25533794516867
61344,44671,16673,-1.7761000985449,-2.1513066470623
61939,45029,16910,-1.75667711360888,-2.08025999313051
62475,45408,17067,-1.73832216533748,-2.06057199212638
63265,45889,17376,-1.71257677294991,-1.96571419076486
63937,46290,17647,-1.68828475935893,-1.89247841970487
64723,46789,17934,-1.65686145804145,-1.81187285090035
65506,47214,18292,-1.63390547253869,-1.70269895602356
66316,47708,18608,-1.60248714306138,-1.6150726440278
66964,48090,18874,-1.58125570551916,-1.53540795228698
67677,48497,19180,-1.55906764485619,-1.45092508413575
68501,48956,19545,-1.53199070421132,-1.34971671917222
69283,49397,19886,-1.5075975859707,-1.26897600008683
70121,49829,20292,-1.48330475633795,-1.17112410203977
70900,50227,20673,-1.46079155342145,-1.0721496431665
71784,50740,21044,-1.42801939899271,-0.989201638644392
72654,51160,21494,-1.40102657079697,-0.868141633407636
73354,51568,21786,-1.37696391289884,-0.78720791041851
74164,51978,22186,-1.35148005173965,-0.694780701127919
75060,52350,22710,-1.32748854268681,-0.539632424170321
75918,52728,23190,-1.30419510196556,-0.374885927411643
76837,53118,23719,-1.27997074330395,-0.231878691640767
77656,53528,24128,-1.25118541378867,-0.153939988125454
78639,53912,24727,-1.22427636886185,0.00112993730740114
79377,54277,25100,-1.20047423785383,0.0859642110087655
80222,54711,25511,-1.17261457497423,0.204506692832166
81184,55097,26087,-1.14605268118056,0.347008781270547
82058,55462,26596,-1.12365150532939,0.474744135954163
82811,55842,26969,-1.09910481761802,0.563772289454937
84049,56258,27791,-1.06956617398696,0.739913725988431
85242,56726,28516,-1.03359680920839,0.904656921598044
86369,57114,29255,-1.00664874396541,1.09294912259687
87492,57493,29999,-0.979143944111737,1.29205223579298
88424,57861,30563,-0.956803703443571,1.40390131839297
89513,58242,31271,-0.928917308558117,1.55786277543415
90727,58633,32094,-0.901435000110756,1.72318549400026
91956,59031,32925,-0.874656182663007,1.92053874588825
92920,59343,33577,-0.854597470299764,2.04101017706774
94235,59724,34511,-0.828387313065204,2.26980944567106
95361,60049,35312,-0.809499774060466,2.45652951692993
96416,60398,36018,-0.785434551401572,2.59903564371846
97425,60711,36714,-0.763773941790516,2.72964268611236
98632,61054,37578,-0.739522742073644,2.94011161422188
99769,61376,38393,-0.719676274399866,3.1021781522442
100800,61712,39088,-0.696222306923433,3.22998982803388
101825,62023,39802,-0.674080413105813,3.3305885607546
102899,62305,40594,-0.652109688046304,3.47244746488604
103778,62570,41208,-0.633913459967483,3.54470742568374
104736,62826,41910,-0.617242249778726,3.64829007644545
105674,63145,42529,-0.593450531228022,3.75216392149979
106522,63408,43114,-0.573434137214314,3.84009808356112
107483,63683,43800,-0.551462277905508,3.91678165265105
108772,63986,44786,-0.526036463034424,4.08424362011931
109731,64242,45489,-0.509671845050021,4.17235811037774
110555,64497,46058,-0.490917099809105,4.22328284437006
111364,64713,46651,-0.475757063146342,4.25430086006156
112391,64942,47449,-0.457784697718241,4.36485420749946
113118,65195,47923,-0.438622563569383,4.39305158403109
113863,65368,48495,-0.424818764965643,4.43124628642743
114879,65597,49282,-0.408248850364577,4.5012777810747
115541,65775,49766,-0.394845333763144,4.53300453045151
116366,65952,50414,-0.384181432425976,4.55558947758241
116843,66107,50736,-0.376427283883095,4.56514341235161
117616,66275,51341,-0.364460427855903,4.57650378671559
118224,66451,51773,-0.350282679565928,4.5616097857329
118895,66610,52285,-0.339343726736578,4.59578832252459
119530,66767,52763,-0.329254080659964,4.59091228807176
120122,66895,53227,-0.320597500862046,4.60512595413761
120645,67041,53604,-0.310662474212321,4.60557251545516
121360,67162,54198,-0.301631177318367,4.61029409285296
121870,67268,54602,-0.295695342258974,4.60845615619963
122339,67379,54960,-0.288212946192785,4.61506685106592
123148,67499,55649,-0.277690703895959,4.66856958259913
124043,67607,56436,-0.269825032692064,4.74260140624405
124384,67724,56660,-0.262238824960183,4.68537334318865
125045,67820,57225,-0.253977100060067,4.72526993183419
125589,67939,57650,-0.244481261938133,4.7484118223529
126183,68024,58159,-0.238132514957,4.76987214698033
126525,68090,58435,-0.232474690692669,4.7437392590832
126715,68158,58557,-0.231113822317936,4.69877345516262
127274,68273,59001,-0.219852838577406,4.71145981404592
127548,68344,59204,-0.215456130986356,4.71510335274718
127741,68409,59332,-0.210011326639109,4.67060515216806
128359,68484,59875,-0.202462979924167,4.71528445251963
128633,68560,60073,-0.196414429665839,4.68786266906695
129020,68636,60384,-0.189605255223366,4.68711571097374
129304,68693,60611,-0.186857087462505,4.65735492841764
129678,68748,60930,-0.182534002316904,4.63886347142133
129880,68813,61067,-0.177554350193399,4.60182258432562
130234,68876,61358,-0.172971978563477,4.60089112845334
130556,68953,61603,-0.16572341683998,4.59213906770403
130977,69025,61952,-0.160297928418731,4.59977375106378
131206,69062,62144,-0.155893815594556,4.574226979234
131402,69101,62301,-0.151556074871174,4.55013115568595
131579,69139,62440,-0.14924752578478,4.50306497162039
131802,69179,62623,-0.146752041268998,4.49224581664259
131980,69219,62761,-0.142190467518892,4.47634687694636
132136,69240,62896,-0.140015352271042,4.45199626467445
132325,69274,63051,-0.135633803710384,4.42863910956816
132398,69301,63097,-0.134830781874586,4.38781904578209
132639,69343,63296,-0.129391889042613,4.37002459899946
132787,69371,63416,-0.126485365823001,4.34854141284119
132881,69401,63480,-0.123064035156594,4.31674802249128
133010,69436,63574,-0.120014066331681,4.3083265022798
133166,69450,63716,-0.119214777665647,4.29150615795092
133397,69480,63917,-0.115647177029248,4.27008583545685
133540,69505,64035,-0.113148866513538,4.23317001218146
133675,69520,64155,-0.11236423939276,4.21758480586789
133799,69556,64243,-0.109453209498315,4.19307428828695
133941,69573,64368,-0.106279967585579,4.17322834394025
134065,69600,64465,-0.103060458143194,4.14704422046515
134133,69618,64515,-0.101297594392963,4.13473169448023
134174,69629,64545,-0.101197133564247,4.11195029487664
134306,69658,64648,-0.0976624642392959,4.10284371118654
134381,69664,64717,-0.0961936611410982,4.07626616805792
134479,69670,64809,-0.0959235855764498,4.05690662908283
134566,69676,64890,-0.094764743765832,4.04517148976976
134607,69684,64923,-0.0942491829851034,4.03719768510623
134683,69700,64983,-0.092078759115909,4.02295414608988
134830,69718,65112,-0.0902203811566076,4.00168302980336
134862,69726,65136,-0.0901748199089277,3.98885658498515
134924,69736,65188,-0.0886396279032025,3.96867902434685
134984,69746,65238,-0.0873602249490266,3.934134547006
135067,69753,65314,-0.0863477881997824,3.92786680595441
135101,69757,65344,-0.0857889271775837,3.91126246757128
135166,69763,65403,-0.0852229276920711,3.89014724625105
135210,69767,65443,-0.084128754809684,3.87559577202932
135251,69767,65484,-0.0857575137844172,3.84963257434693
135245,69767,65478,-0.0860064737529187,3.82941253195432
135297,69775,65522,-0.0851413774969511,3.81998387229714
135314,69775,65539,-0.0854627721592392,3.80739486576481
135327,69773,65554,-0.0857232313292942,3.79820516573435
135414,69783,65631,-0.0849467076478587,3.78447883555835
135460,69781,65679,-0.0841706883078256,3.77234802615236
135523,69795,65728,-0.0821899772344874,3.76759806698696
135537,69797,65740,-0.0808805486299785,3.76170524407855
135572,69803,65769,-0.079085001000567,3.75095860257067
135627,69811,65816,-0.0785284899905739,3.74313122520054
135647,69813,65834,-0.078013800350924,3.72189055450938
135700,69827,65873,-0.0757888112117309,3.71437065354125
135754,69831,65923,-0.0751592577522388,3.71135323813016
135789,69839,65950,-0.073866502588548,3.69728333597834
135813,69847,65966,-0.0734914273815858,3.68462665704164
135849,69847,66002,-0.0730468476986888,3.67327237135985
135881,69845,66036,-0.0733014376540764,3.66512954162264
135934,69857,66077,-0.0709854422227181,3.65114422108639
136001,69865,66136,-0.0687473949670014,3.63733708965169
136033,69865,66168,-0.0683518811136888,3.6259582655843
136044,69869,66175,-0.0690362239989554,3.62289214178242
136091,69871,66220,-0.0681313376615766,3.60135710906576
136124,69877,66247,-0.0675381481727196,3.59026730008085
136147,69877,66270,-0.0673767150557151,3.57647766521709
136177,69873,66304,-0.0678539312777337,3.5662637042051
136234,69879,66355,-0.0664325901116999,3.55504069822756
136263,69879,66384,-0.0666777241945304,3.54166866120967
136246,69869,66377,-0.0689301362010817,3.52618156410754
136297,69877,66420,-0.0676231934172723,3.50930843949318
136297,69871,66426,-0.068960396350237,3.49335885036059
136324,69869,66455,-0.0692313615951372,3.48162893195721
136369,69885,66484,-0.0674127116622747,3.47672374382276
136406,69889,66517,-0.0672899363084236,3.46526183152402
136431,69889,66542,-0.0669708939418673,3.45013516018675
136454,69893,66561,-0.0662619707798678,3.43780383337289
136485,69891,66594,-0.0667830903008011,3.42218393644487
136497,69885,66612,-0.0674665384086521,3.40592478623783
136516,69883,66633,-0.0679115887595716,3.395168433694
136536,69885,66651,-0.0680853724474384,3.37982503734529
136560,69901,66659,-0.0663529536334284,3.37126875789836
136657,69913,66744,-0.0649549376075315,3.36540186177431
136710,69917,66793,-0.0640450179449875,3.35853374389593
136755,69927,66828,-0.0634867051286909,3.34591586783698
136772,69927,66845,-0.0633865894117414,3.33195650630884
136763,69915,66848,-0.0646591821685433,3.31875146758658
136778,69913,66865,-0.0652197238962716,3.3114232077348
136818,69919,66899,-0.0639382324487749,3.30269998002967
136827,69909,66918,-0.0652213210562794,3.29126080156897
136839,69913,66926,-0.0644344216568491,3.27509765500541
136854,69913,66941,-0.0638424649706973,3.26532499956983
136811,69911,66900,-0.0641648175680364,3.25187203792686
136843,69917,66926,-0.0636692811024576,3.2389652333815
136885,69919,66966,-0.0638946913407629,3.22506300241432
136867,69909,66958,-0.0657158811400719,3.20799999982119
136863,69901,66962,-0.0670861937224055,3.19599056495354
136859,69895,66964,-0.0681929992304173,3.18308607388118
136894,69905,66989,-0.0672990877493496,3.17934258756312
136942,69911,67031,-0.0658246067826853,3.16408846888014
136951,69905,67046,-0.0673557522829717,3.15434518133883
137006,69901,67105,-0.0673380192830254,3.1415756454268
137033,69917,67116,-0.0650982442523607,3.12950486247851
137047,69915,67132,-0.0654803469824732,3.11937609435144
137000,69897,67103,-0.0683364724477129,3.11070008625022
137031,69909,67122,-0.0665628144997093,3.10022431373258
137060,69917,67143,-0.0657536979020899,3.08544277953492
137093,69917,67176,-0.0658140611734284,3.07918232929977
137123,69915,67208,-0.0663450407199641,3.07794738890265
137144,69917,67227,-0.0665729496267555,3.07016282002865
137155,69927,67228,-0.0653735959162573,3.05956013442271
137116,69915,67201,-0.0675169066799506,3.05002908873456
137134,69917,67217,-0.0680826858504919,3.03732093427838
137144,69919,67225,-0.0683288867598921,3.03378873181275
137161,69927,67234,-0.0660221926601397,3.02237030720677
137185,69927,67258,-0.0657407239891902,3.01415824012154
137212,69927,67285,-0.0654082607825826,3.00342027099634
137220,69931,67289,-0.0650088989824574,2.99476983490485
137182,69927,67255,-0.0652227301140639,2.98316558795896
137190,69925,67265,-0.0666326065498486,2.97329988070679
137197,69937,67260,-0.0664782807643033,2.96468336742202
137183,69927,67256,-0.0674059451957047,2.95650327148085
137187,69923,67264,-0.0657847754097516,2.94932331534272
137167,69921,67246,-0.0662460186771734,2.9481598618017
137211,69925,67286,-0.0673232917244274,2.94108586936173
137193,69921,67272,-0.0669309908758474,2.93576460968364
137207,69911,67296,-0.0679059686777195,2.92589633645998
137256,69927,67329,-0.0670305917993987,2.92060213695196
137282,69927,67355,-0.0665586696508399,2.91316815657033
137271,69931,67340,-0.0661482570223928,2.90704146770083
137285,69925,67360,-0.0680135742197639,2.90600959478285
137298,69917,67381,-0.0690701957519526,2.89139171944592
137273,69904,67369,-0.0710537727295146,2.87744109105657
137321,69910,67411,-0.0705018085844296,2.87281526510858
137314,69900,67414,-0.0743416254251894,2.87488763568584
137402,69910,67492,-0.0711288362790748,2.86446741291068
137430,69917,67513,-0.0688357375992795,2.85986216139387
137448,69933,67515,-0.0668149512586586,2.85832631333985
137452,69927,67525,-0.0688466716886482,2.84731307514012
137466,69931,67535,-0.0696433435503092,2.84291137135164
137484,69937,67547,-0.0678863794227337,2.83694029319185
137554,69937,67617,-0.0679561382340167,2.83148697800088
137595,69943,67652,-0.0681035977732046,2.82843004675921
137559,69933,67626,-0.0686796828612966,2.82118623496287
137601,69935,67666,-0.0676026224613782,2.81421423062513
137591,69929,67662,-0.069626443319364,2.80379152227701
137628,69925,67703,-0.0708713193516649,2.80119378645481
137635,69915,67720,-0.0716823246576744,2.80073535656557
137661,69922,67739,-0.071160717444251,2.78608795679174
137649,69924,67725,-0.0702593062725844,2.77850870983675
137653,69921,67732,-0.0703893505731354,2.76995592428879
137632,69899,67733,-0.0743209902944562,2.75676540040242
137682,69909,67773,-0.0715197237433379,2.75224128361707
137719,69903,67816,-0.0747197196981605,2.74464296031405
137737,69909,67828,-0.0728672157094645,2.7389480590905
137795,69921,67874,-0.0698589589507636,2.73661972205155
137806,69923,67883,-0.0707149187175673,2.72573064477183
137785,69911,67874,-0.0724993178643424,2.71842324225317
137791,69911,67880,-0.0731446705269098,2.70663395502435
137784,69903,67881,-0.0731982157798484,2.69362402414818
137835,69915,67920,-0.072915467882095,2.68971140524796
137862,69927,67935,-0.0705800496865942,2.67866367943246
137893,69927,67966,-0.0720393988397766,2.6747770269994
137879,69923,67956,-0.0721803023413734,2.66702776028013
137808,69901,67907,-0.0763896166768973,2.65325665480711
137845,69899,67946,-0.0782240806925322,2.64748534945432
137859,69901,67958,-0.0750364193609461,2.63969626843252
137903,69909,67994,-0.0733527480538628,2.63440486584705
137891,69907,67984,-0.0737888416681513,2.62436543210325
137937,69917,68020,-0.0734670293887823,2.62189314171926
137918,69915,68003,-0.0754404803227358,2.61044564274648
137943,69915,68028,-0.0727959005712447,2.60485737648454
137967,69911,68056,-0.0755911602429643,2.60375797061504
137979,69907,68072,-0.07444611958953,2.59558923700824
138013,69915,68098,-0.0735752538312227,2.58935018152168
138034,69929,68105,-0.0726182115680951,2.58160028712485
137997,69921,68076,-0.074229741732283,2.57218664810485
138037,69917,68120,-0.0736345094432843,2.57039314965633
138124,69931,68193,-0.0726787163006851,2.56818447494033
138123,69925,68198,-0.0718335310824014,2.56264340315776
138094,69915,68179,-0.0753262567683123,2.5518273671835
138061,69899,68162,-0.0764113630916902,2.54508805685169
138054,69889,68165,-0.0780385373649717,2.53626616879112
138093,69901,68192,-0.0766705653683113,2.52981965515593
138140,69913,68227,-0.076177299792074,2.52615403822115
138173,69931,68242,-0.0729015057700136,2.51599307346412
138168,69921,68247,-0.0750480480978943,2.51208234022117
138171,69919,68252,-0.0760552759189688,2.50200053391216
138157,69911,68246,-0.0755368290839463,2.49203049283983
138115,69897,68218,-0.0806393345275534,2.48604096983221
138146,69905,68241,-0.0782643197104335,2.48448901786892
138106,69893,68213,-0.0807090572179401,2.47314669215544
138127,69895,68232,-0.0817025894637812,2.46770277019929
138171,69905,68266,-0.0772645012999419,2.46554048825479
138221,69911,68310,-0.0772322445459643,2.46446996270679
138199,69905,68294,-0.0776419682690175,2.45105239468711
138216,69909,68307,-0.078622451712462,2.44691094050438
138213,69915,68298,-0.0795574248046085,2.44145978593522
138146,69897,68249,-0.0808169669482264,2.4306348816788
138165,69895,68270,-0.0837108152304691,2.425959234799
138194,69895,68299,-0.0830377241752682,2.41746218266728
138208,69891,68317,-0.0826612516353965,2.41303771431981
138265,69905,68360,-0.0812874662883008,2.40876551241699
138256,69907,68349,-0.0789856267066418,2.40222631021487
138254,69900,68354,-0.0822570967334534,2.39710664419796
138238,69890,68348,-0.0873638574340889,2.38937794819728
138243,69892,68351,-0.0875778037152486,2.38246607644568
138246,69876,68370,-0.0897947040987095,2.37493364491754
138323,69902,68421,-0.0822478146956366,2.3720626080832
138276,69890,68386,-0.0865216357247184,2.35592007057064
138269,69882,68387,-0.0877285752715331,2.35425291877579
138285,69888,68397,-0.0876959891894578,2.34638906924731
138287,69890,68397,-0.0880756260176316,2.33657008306631
138400,69904,68496,-0.0841092109352096,2.33965683456256
138421,69908,68513,-0.0827648844490547,2.32921696613035
138422,69900,68522,-0.0848219714143356,2.32671500989659
138365,69873,68492,-0.0925321193692401,2.31864448239688
138422,69889,68533,-0.0902551266592292,2.31230054349977
138388,69885,68503,-0.0902878180294382,2.30373983284966
138422,69895,68527,-0.0870710160874296,2.29795099167492
138463,69889,68574,-0.0877807333475423,2.29027589855462
138512,69881,68631,-0.0878863014891977,2.28858024477112
138483,69877,68606,-0.0910394209820714,2.27950599225746
138480,69869,68611,-0.0929743062707447,2.27717776333659
138560,69881,68679,-0.0904098396014888,2.27253420285627
138551,69872,68679,-0.0918428545746296,2.25876856475899
138587,69878,68709,-0.0925754455021392,2.25093741568906
138565,69877,68688,-0.0875746251602488,2.23848360875537
138574,69887,68687,-0.0904459692146206,2.23237511415289
138614,69887,68727,-0.0898149529043373,2.22838429402221
138685,69903,68782,-0.0860980583066438,2.22496841582893
138633,69875,68758,-0.0940483672965043,2.21676397129301
138622,69866,68756,-0.0966209412174066,2.20630465107123
138668,69877,68791,-0.0947226200326854,2.20369406193918
138659,69871,68788,-0.0974109754453159,2.18966350176541
138723,69881,68842,-0.0927459733896698,2.18983114485375
138723,69875,68848,-0.0929371251994532,2.17954906483011
138773,69891,68882,-0.090945969988719,2.17071687716313
138747,69873,68874,-0.0934609188846397,2.16683604278686
138792,69881,68911,-0.0918109900976891,2.16627734491432
138792,69881,68911,-0.0947808780305257,2.15607599022544
138826,69882,68944,-0.0949410958919378,2.15405155815692
138801,69872,68929,-0.0965264328173362,2.14422579229047
138768,69877,68891,-0.0948113919084955,2.12948620205914
138797,69863,68934,-0.0982071612985402,2.12354757399298
138843,69863,68980,-0.0983947703358188,2.12153235805983
138836,69885,68951,-0.0936949279991412,2.10974606370384
138859,69888,68971,-0.092247333107331,2.10397694535045
138888,69886,69002,-0.0938548386987267,2.09975746818818
138791,69862,68929,-0.0997596477691497,2.07952887433666
138896,69886,69010,-0.0932845991807302,2.08651837868277
138879,69875,69004,-0.0948199022828538,2.07381871594116
138932,69867,69065,-0.096850234194029,2.06976137342016
138878,69850,69028,-0.101637894602424,2.06055880625394
138897,69860,69037,-0.100842947417352,2.05215172947977
138912,69862,69050,-0.0996869882171847,2.04859159215861
138953,69870,69083,-0.0990105035612942,2.04287936919877
138965,69876,69089,-0.0991312900417886,2.0323943384669
138966,69872,69094,-0.0980488170144698,2.03127671218139
138984,69871,69113,-0.0992032054854049,2.02053611252711
138967,69865,69102,-0.0992333866460037,2.01388320759023
139027,69871,69156,-0.0986874808094316,2.007805750845
139072,69876,69196,-0.0975764825827686,2.00427590275861
139054,69868,69186,-0.101825487266813,1.99611253298988
139058,69880,69178,-0.0991756327015041,1.98915201696059
139030,69868,69162,-0.101819591438768,1.97841588754038
139024,69846,69178,-0.106689506081933,1.96893330864524
139030,69838,69192,-0.108151469785662,1.96753503597257
139043,69841,69202,-0.104264302800055,1.95888556447303
139069,69859,69210,-0.104318634623566,1.95503153946589
139138,69873,69265,-0.102424277882859,1.9491975761569
139105,69859,69246,-0.103906770670702,1.93998823856766
139114,69852,69262,-0.105288039422356,1.93395133412189
139121,69850,69271,-0.108268400917983,1.92889667740938
139167,69844,69323,-0.105582960215477,1.92631962174465
139172,69840,69332,-0.107259933260899,1.92169536650392
139140,69856,69284,-0.106753061603575,1.90747868957167
139179,69853,69326,-0.106344624146004,1.90140221205709
139190,69855,69335,-0.108117793544079,1.89982057610019
139148,69829,69319,-0.108313550400833,1.89398336441214
139213,69833,69380,-0.108050315559508,1.88753323652358
139162,69818,69344,-0.113003510147312,1.88055330215403
139197,69824,69373,-0.113176378491335,1.87701114874164
139276,69844,69432,-0.10794552251649,1.87621057166676
139259,69835,69424,-0.111775373656631,1.8654942973157
139211,69813,69398,-0.113762212932422,1.86147988335102
139264,69827,69437,-0.111499460735914,1.85973726465282
139194,69796,69398,-0.117355444938452,1.84636301883623
139192,69792,69400,-0.119776509739776,1.84138643298171
139177,69790,69387,-0.119737717609546,1.83259112096434
139234,69806,69428,-0.119025818150707,1.83008766520387
139216,69805,69411,-0.117407028773662,1.81490185661241
139304,69827,69477,-0.111982820773185,1.81170894424219
139327,69825,69502,-0.112298260759086,1.80823363314848
139280,69801,69479,-0.119425891054958,1.79976895118598
139279,69801,69478,-0.11763042790765,1.79694605653852
139327,69809,69518,-0.118831963225834,1.79277402923061
139360,69818,69542,-0.118140582942578,1.78278519529638
139387,69812,69575,-0.118799529735539,1.77753232317469
139396,69816,69580,-0.119673552301802,1.76782063908917
139365,69812,69553,-0.118810891095332,1.75952635242773
139426,69820,69606,-0.120372621837702,1.76095260025679
139469,69829,69640,-0.116250381651678,1.75506039724516
139435,69809,69626,-0.119676428229088,1.74267080210107
139471,69811,69660,-0.118802964806938,1.73926717493768
139456,69799,69657,-0.124289247212238,1.73533768198792
139501,69815,69686,-0.121415727605001,1.73143107090357
139508,69802,69706,-0.127537622365741,1.72353887408972
139455,69781,69674,-0.127163335050996,1.71719714480622
139443,69773,69670,-0.131265923242476,1.70952824222093
139490,69801,69689,-0.123591112459491,1.70015703538983
139527,69799,69728,-0.122158042956488,1.69800221690146
139531,69791,69740,-0.126077530586984,1.68859741112048
139507,69797,69710,-0.12532612626581,1.67967880118892
139526,69795,69731,-0.126890754092628,1.6820626858008
139500,69781,69719,-0.129969811574715,1.67211251282556
139430,69767,69663,-0.13355866071784,1.66252829574937
139594,69791,69803,-0.130069615642027,1.65866748583926
139510,69753,69757,-0.133509443104942,1.65145737603095
139448,69729,69719,-0.139161058117712,1.63874149945438
139427,69733,69694,-0.137545255315358,1.63063479537906
139491,69745,69746,-0.137588647647962,1.62865016630173
139575,69763,69812,-0.133542877757678,1.62306670091242
139530,69745,69785,-0.137211457852192,1.61861653102943
139496,69723,69773,-0.146297812624041,1.61283884865486
139548,69738,69810,-0.139634712333116,1.61234283853238
139604,69740,69864,-0.138501007518657,1.60527177378535
139621,69744,69877,-0.132923446559223,1.5974182471125
