"total_rewards","action_rewards","opinion_rewards","mean_loss1","mean_loss2"
41893,33440,8453,-1.40313045003197,-4.4221265912056
42253,33566,8687,-1.44800515337424,-4.37515955892476
42676,33751,8925,-1.48504850837317,-4.32089914408597
43200,33869,9331,-1.52671701501716,-4.17597391605377
43425,33991,9434,-1.56679584952918,-4.18058718063615
43723,34085,9638,-1.60701154903932,-4.13112317757173
44109,34213,9896,-1.64244743314656,-4.05048362612724
44536,34330,10206,-1.67850167263638,-3.95799040848559
44835,34409,10426,-1.71531451181932,-3.89467367827892
45138,34464,10674,-1.75336803306233,-3.82212405584075
45655,34642,11013,-1.77966813228347,-3.69791643971747
46020,34745,11275,-1.8107283949852,-3.62390789416703
46464,34892,11572,-1.83601147017696,-3.52481472194195
46913,35044,11869,-1.86017550338398,-3.42246631492268
47329,35164,12165,-1.88603986014019,-3.32343655011871
47648,35344,12304,-1.9049412925135,-3.28472686653787
48055,35504,12551,-1.9247031355446,-3.19641598571431
48572,35713,12859,-1.93880675055764,-3.0882100332867
48909,35878,13031,-1.95653569535776,-3.03781685287302
49212,36028,13184,-1.97462920844555,-2.99867993566123
49650,36176,13474,-1.99066768071868,-2.90522997839884
50060,36320,13740,-2.00710470784794,-2.82135801450773
50448,36490,13958,-2.0195551904765,-2.74220647215843
50820,36688,14132,-2.02787679542195,-2.69138635586609
51334,36895,14439,-2.03379173658111,-2.58839727775617
51797,37087,14710,-2.04106666499918,-2.49538161158562
52220,37245,14975,-2.04997963092544,-2.40771392475475
52719,37546,15173,-2.04809964353388,-2.35693853524598
53292,37790,15502,-2.05020544528961,-2.23887481174686
53604,38041,15563,-2.0498984884132,-2.23692414489659
54103,38307,15796,-2.04594525152987,-2.1728197184476
54674,38585,16089,-2.04211478937756,-2.07067929370837
55143,38832,16311,-2.04024084914814,-2.00711425840855
55572,39129,16443,-2.03319454409859,-1.98116902167147
56001,39373,16628,-2.03062581419945,-1.93042346184904
56448,39730,16718,-2.01622575873678,-1.91491874537685
57177,40085,17092,-2.00421176904982,-1.78225170861591
57732,40397,17335,-1.99192865978588,-1.70678671869365
58485,40749,17736,-1.97628942809322,-1.58384647017175
59117,41145,17972,-1.95714902065017,-1.50904825600711
59808,41527,18281,-1.94162845123898,-1.41594146679748
60396,41846,18550,-1.9300212058154,-1.35025969391519
61112,42203,18909,-1.91074249527671,-1.24772984710607
61790,42526,19264,-1.89730529676784,-1.14778951243921
62335,42911,19424,-1.87996366918087,-1.12696357315237
62950,43282,19668,-1.8607393915003,-1.06434347819198
63512,43608,19904,-1.84748659946702,-0.994702491435138
64183,44070,20113,-1.82355125058781,-0.956335045803677
64921,44455,20466,-1.80482608811422,-0.836995232376185
65688,44894,20794,-1.7809113507921,-0.746813694455407
66384,45340,21044,-1.75819440023466,-0.684563744068146
67063,45733,21330,-1.73816448612647,-0.608974803713235
67758,46074,21684,-1.71952652443539,-0.494999344240535
68475,46497,21978,-1.69315675226125,-0.424803142385049
69136,46931,22205,-1.66302573545413,-0.386823092401028
69940,47347,22593,-1.63716993223537,-0.27023224234581
70572,47698,22874,-1.61878651705655,-0.211524505235932
71368,48087,23281,-1.59567026143724,-0.0739074464548718
72228,48525,23703,-1.56710831346837,0.0394614837386391
73047,48983,24064,-1.5350347336043,0.141861222684383
73815,49477,24338,-1.50294146537781,0.196729460494085
74596,49881,24715,-1.4787784145637,0.289446409859441
75391,50280,25111,-1.45278682302345,0.390641706775535
76218,50671,25547,-1.42635031274774,0.501591164415533
77221,51137,26084,-1.39414104060693,0.648571858622811
78210,51535,26675,-1.36680624904958,0.805577293173833
78966,51954,27012,-1.34013918705962,0.856459026445042
79950,52404,27546,-1.30666194991632,0.981114988029003
80830,52776,28054,-1.28036849268458,1.11841652962294
81650,53197,28453,-1.24932498362931,1.19952623166821
82469,53592,28877,-1.22352270402692,1.28805799511346
83341,54027,29314,-1.19535649378191,1.38659202050079
84344,54448,29896,-1.16542341201143,1.54115129194476
85173,54792,30381,-1.14337422678416,1.63847667425871
86071,55181,30890,-1.11942792636427,1.75809159251777
86941,55583,31358,-1.08954693749547,1.8654088857499
87833,55925,31908,-1.06655937975103,1.99447500651533
88820,56270,32550,-1.04343306584792,2.10346866121346
89744,56588,33156,-1.01878050057725,2.20830123410984
90735,56960,33775,-0.993543387339874,2.35507397705858
91494,57369,34125,-0.964047819511457,2.39781376055696
92621,57668,34953,-0.942200852727348,2.57677452821623
93450,57930,35520,-0.927459803697738,2.64927669993856
94297,58262,36035,-0.905019784651019,2.72786066640507
95037,58584,36453,-0.882177995754914,2.7745228852738
95745,58876,36869,-0.861477128551765,2.83449004888535
96744,59182,37562,-0.839678410169753,2.97717530036514
97742,59510,38232,-0.816981366750869,3.11268147731369
98792,59809,38983,-0.796048694103956,3.21282464170998
99523,60111,39412,-0.770903302966194,3.25592338388616
100277,60421,39856,-0.750100737437606,3.29162329276177
101032,60723,40309,-0.727697342126207,3.31687624379992
101775,60957,40818,-0.710428958521648,3.35758502876217
102553,61203,41350,-0.691391120173714,3.40321523601359
103176,61431,41745,-0.673889606716958,3.44173857908357
103873,61672,42201,-0.657038297538053,3.4508097759702
104490,61942,42548,-0.635155015421862,3.45352535315535
105131,62172,42959,-0.616303730756044,3.43923767100681
105811,62390,43421,-0.598177903907543,3.44482817101208
106213,62544,43669,-0.589671979387375,3.41921194019643
106844,62751,44093,-0.575089879367839,3.43469026434151
107452,62950,44502,-0.562751808474687,3.44273637269031
107909,63129,44780,-0.552021301131357,3.38759032635558
108414,63319,45095,-0.536939072027929,3.37275709746913
108872,63508,45364,-0.519340125560253,3.35035751861605
109320,63706,45614,-0.503525053222918,3.32290087152611
109622,63868,45754,-0.492931210848672,3.27660323679447
109989,64051,45938,-0.47904551016188,3.20741289420561
110375,64189,46186,-0.469980959300036,3.18990101809613
110857,64358,46499,-0.454193675703242,3.17266829664057
111235,64483,46752,-0.44732121971584,3.15309115851467
111498,64623,46875,-0.436688993616157,3.0952118230137
111778,64750,47028,-0.425319773577873,3.05788037790494
112083,64886,47197,-0.415833444119727,3.0309185304425
112446,64990,47456,-0.40984480577013,3.00499714046547
112631,65115,47516,-0.399927106502847,2.94518682638353
112893,65230,47663,-0.392081893205812,2.91346621377902
113190,65335,47855,-0.382308007284618,2.89298114302483
113609,65465,48144,-0.371801394118335,2.87419822866266
113871,65618,48253,-0.35774014095924,2.82188109291548
114068,65700,48368,-0.352260868170891,2.79988636631857
114295,65801,48494,-0.345573651446665,2.77881775213913
114410,65918,48492,-0.337892602810594,2.75367159633474
114822,66045,48777,-0.32700060824017,2.75355895253068
115111,66149,48962,-0.31687000770524,2.74325372795151
115273,66227,49046,-0.309314003631219,2.73084824756
115628,66318,49310,-0.302714001074095,2.72813192951408
115859,66404,49455,-0.295619649781888,2.70762973940847
116116,66499,49617,-0.287111209959469,2.69983444105495
116327,66544,49783,-0.282635396293534,2.67807089632208
116600,66623,49977,-0.27484634060582,2.6836920789697
116780,66710,50070,-0.266112240617671,2.68567763980139
117049,66798,50251,-0.258597636141349,2.67727149616588
117156,66865,50291,-0.25412445996507,2.63415954499082
117414,66950,50464,-0.244307676873128,2.64066253148697
117508,67012,50496,-0.239299221125177,2.64742368215864
117670,67071,50599,-0.233114839350508,2.64863195216114
117796,67135,50661,-0.227342169390018,2.62863935679197
117849,67191,50658,-0.222444680261172,2.61626555682583
118041,67255,50786,-0.215635781693907,2.61517864711244
118200,67317,50883,-0.210359529874669,2.61745267777958
118255,67359,50896,-0.206690220394045,2.58899741713804
118363,67422,50941,-0.199808467409193,2.57749976332892
118536,67457,51079,-0.197865146544593,2.56541323763403
118726,67506,51220,-0.194167697122215,2.55077182837466
118828,67537,51291,-0.191091332332739,2.55848037137608
118819,67563,51256,-0.187067369522992,2.54760948546424
118895,67581,51314,-0.185612406855216,2.52291647868062
119034,67608,51426,-0.183078543150226,2.52088212980465
119060,67641,51419,-0.180905522074318,2.50311074317856
119240,67663,51577,-0.179932585926409,2.50720630730079
119269,67672,51597,-0.179201580090342,2.48030965089036
119388,67702,51686,-0.175953834416048,2.4673907218501
119520,67733,51787,-0.173552622683664,2.46599462376061
119572,67761,51811,-0.172042370495513,2.45058643831448
119790,67799,51991,-0.167974766811081,2.44168646967208
119941,67831,52110,-0.163407321900277,2.42555794686672
119984,67849,52135,-0.160329101410885,2.42458856417374
120080,67866,52214,-0.158454928690017,2.41660207769918
120202,67885,52317,-0.15638209657098,2.41079700626433
120286,67889,52397,-0.155893565296322,2.39095200538974
120321,67897,52424,-0.156023051581261,2.37635941717096
120323,67907,52416,-0.156065191413985,2.34164840115065
120375,67915,52460,-0.155662576091709,2.32539507159963
120546,67933,52613,-0.153456622147033,2.32530581446534
120453,67953,52500,-0.151770725735961,2.29116939059035
120570,67963,52607,-0.150604670397429,2.28302165862512
120746,67979,52767,-0.148816934152273,2.2815659368072
120790,67989,52801,-0.147232206288027,2.28524454229257
120777,68011,52766,-0.145156553358273,2.25592085082423
120789,68022,52767,-0.144653776620081,2.23736976449463
120957,68032,52925,-0.144122630390286,2.23978270658038
120961,68031,52930,-0.144710143619026,2.21963162323968
121038,68039,52999,-0.144145513093628,2.20712039702657
121001,68047,52954,-0.142934069108874,2.18852646813135
121196,68061,53135,-0.141833251308311,2.2056229415265
121179,68069,53110,-0.141220308892133,2.17960504659198
121308,68081,53227,-0.139767945907079,2.18903039415282
121481,68087,53394,-0.139371476410253,2.19152258576995
121510,68093,53417,-0.138408450134077,2.18073686691509
121521,68089,53432,-0.139975180559982,2.16561143342406
121473,68101,53372,-0.138165608840592,2.13670702485198
121466,68109,53357,-0.137683591926576,2.11541933261112
121451,68103,53348,-0.139064507499147,2.10470574333925
121433,68097,53336,-0.141301962507317,2.08555987932804
121503,68103,53400,-0.141653772595402,2.07612094410526
121499,68099,53400,-0.142217842586317,2.05902402289212
121585,68101,53484,-0.142156348830428,2.05248411628841
121586,68108,53478,-0.140884377948135,2.03428001313216
121701,68105,53596,-0.140090711925983,2.03603831302713
121619,68107,53512,-0.139011900606883,2.00839033614505
121647,68113,53534,-0.138590132489546,1.99109256881374
121638,68107,53531,-0.140221418051409,1.97615395271304
121694,68115,53579,-0.139610366982048,1.96667713742195
121567,68113,53454,-0.140351489665706,1.94359749891922
121629,68113,53516,-0.140769733913476,1.92538416786119
121659,68109,53550,-0.141771450374191,1.91165414654057
121695,68113,53582,-0.141329661696959,1.90394374307414
121847,68112,53735,-0.141686180713375,1.91488489650021
121847,68117,53730,-0.141392943652516,1.89819393984296
121960,68110,53850,-0.142320839270145,1.90530712778087
121982,68108,53874,-0.143273376866074,1.88272814780304
121981,68108,53873,-0.143393560502657,1.88007222695953
121967,68116,53851,-0.142250977577747,1.85888463787057
122010,68112,53898,-0.142570717404702,1.8555638120425
122017,68106,53911,-0.143869035371939,1.84343718392774
122004,68107,53897,-0.14367918688116,1.82329013484784
121921,68107,53814,-0.144323551139942,1.79790518457409
121909,68108,53801,-0.144805579688612,1.78570581683889
121926,68119,53807,-0.144390349501786,1.77492312456227
121914,68119,53795,-0.144897168618098,1.75586826642129
121896,68113,53783,-0.146051368570294,1.74013032531366
121945,68128,53817,-0.14312712575563,1.7258764106611
121970,68127,53843,-0.143888664251426,1.71896100928478
122035,68135,53900,-0.14392947536954,1.70775215197355
122035,68133,53902,-0.14453442351587,1.69753886004063
122050,68127,53923,-0.145988966781376,1.69008778700266
122120,68121,53999,-0.146872425355501,1.6864852309481
122111,68119,53992,-0.146885404623159,1.67368391116404
122221,68141,54080,-0.144575512807139,1.672711079483
122224,68145,54079,-0.143732159466163,1.65801830293441
122247,68151,54096,-0.142723541032055,1.64589467921548
122258,68140,54118,-0.14475152002838,1.63900139859285
122220,68142,54078,-0.145608403047862,1.62702692829242
122199,68146,54053,-0.145111553421223,1.61261082203551
122300,68148,54152,-0.146289033893845,1.62421514947306
122292,68156,54136,-0.145037074375035,1.60231058317321
122383,68160,54223,-0.145466362242521,1.59890658119693
122448,68149,54299,-0.148229013041154,1.59779347045855
122465,68152,54313,-0.147835409744386,1.58964065326039
122511,68162,54349,-0.145098657999452,1.58420021719384
122609,68165,54444,-0.14365690756531,1.58185399009592
122545,68157,54388,-0.144597541858622,1.57229592349296
122607,68153,54454,-0.1439229639212,1.57379821651531
122655,68152,54503,-0.144471884200638,1.58073116686428
122781,68150,54631,-0.14494195615202,1.58791972988031
122753,68146,54607,-0.146679400900823,1.58202936882153
122793,68151,54642,-0.146558134108173,1.56928929550235
122692,68147,54545,-0.147981028018231,1.55450399834663
122704,68153,54551,-0.147903996189945,1.54095780354163
122736,68141,54595,-0.149434583730511,1.53520889607766
122678,68153,54525,-0.149513399724475,1.51976675148842
122765,68153,54612,-0.149004035166052,1.53197878419676
122606,68162,54444,-0.146625807346903,1.49236004730602
122624,68147,54477,-0.148697061727183,1.48325388640673
122652,68142,54510,-0.151132423994899,1.47476926331662
122669,68140,54529,-0.151737956243662,1.46441180640832
122747,68145,54602,-0.152107173641376,1.47300051395697
122730,68151,54579,-0.151003206559504,1.45164688440378
122822,68155,54667,-0.151762359350687,1.46119221481071
122832,68170,54662,-0.150561192459215,1.44309808428145
122895,68172,54723,-0.149610248181191,1.45570446978408
122943,68155,54788,-0.152837115608748,1.46247838687321
122988,68144,54844,-0.152488313048856,1.47187274377793
122918,68134,54784,-0.155592109214128,1.45435900887136
122829,68134,54695,-0.157318364447168,1.43274263120256
122890,68156,54734,-0.15419594167192,1.42431778479367
122804,68156,54648,-0.153952112892479,1.40252949926494
122934,68151,54783,-0.155257615283005,1.41277276030742
122799,68142,54657,-0.158717195909015,1.39422186849723
122865,68134,54731,-0.160466382282373,1.39035574809479
122929,68124,54805,-0.161069099542775,1.39192518681203
122926,68118,54808,-0.159830587141385,1.38908024915833
122928,68136,54792,-0.158266619884473,1.37738412018781
122930,68143,54787,-0.158022511128828,1.35810555860993
123179,68159,55020,-0.156669767799692,1.38681605541232
123048,68153,54895,-0.157202862097686,1.36249861158854
123040,68152,54888,-0.156136847494847,1.36007263685831
123101,68148,54953,-0.157752191224691,1.35777074122717
122993,68142,54851,-0.160442176285142,1.33672177024524
122945,68136,54809,-0.162592342843577,1.32086853214794
123036,68122,54914,-0.164761028645973,1.32468394998207
123144,68146,54998,-0.163226010235799,1.32608357487585
123041,68139,54902,-0.16304941027457,1.30339818751355
123029,68134,54895,-0.16648698904795,1.29563754848628
123162,68141,55021,-0.166830040512749,1.28519794067622
123210,68147,55063,-0.165044365752891,1.28681901370768
123354,68132,55222,-0.16390256354617,1.29883004022678
123354,68142,55212,-0.162814601865698,1.294182796662
123344,68128,55216,-0.16572528219377,1.28271286297082
123374,68139,55235,-0.164197416915902,1.27299595369365
123382,68148,55234,-0.161420074115317,1.2643703115342
123371,68169,55202,-0.158313634089824,1.25681650013007
123309,68164,55145,-0.163974371578793,1.24033817802133
123225,68140,55085,-0.170859183193534,1.22781841420484
123224,68130,55094,-0.17023598782742,1.21583863644945
123220,68128,55092,-0.169781579180959,1.2093145749193
123338,68145,55193,-0.164924259455504,1.21988645209084
123261,68133,55128,-0.168390911631948,1.20977115857161
123289,68137,55152,-0.170004817424739,1.19997126280584
123346,68139,55207,-0.168487395584816,1.2007830681745
123301,68139,55162,-0.171806789743873,1.17481577730399
123424,68129,55295,-0.173828420710528,1.19123641481009
123467,68112,55355,-0.176438378561579,1.18591566478664
123423,68126,55297,-0.171623415065088,1.17026318634903
123426,68118,55308,-0.173131454448263,1.16416412918625
123390,68110,55280,-0.173962879437419,1.15651282311248
123379,68116,55263,-0.172995535908293,1.15030140180395
123318,68134,55184,-0.173917130849837,1.13447887396694
123448,68130,55318,-0.174232755726288,1.14174091840925
123461,68119,55342,-0.179061853745688,1.12908640088069
123448,68120,55328,-0.178481575047904,1.11530743172731
123457,68126,55331,-0.176383431629008,1.11978086218746
123721,68122,55599,-0.175095265528415,1.13895080868705
123604,68116,55488,-0.179942122121627,1.12120800934817
123579,68123,55456,-0.177301255110731,1.10989215832881
123821,68133,55688,-0.171804162551284,1.12561294432645
123742,68124,55618,-0.174751013639484,1.11941438890062
123677,68116,55561,-0.180918500583555,1.10223709549332
123899,68118,55781,-0.182278012452827,1.11237977103076
123857,68122,55735,-0.180724826867729,1.10513703440401
123938,68132,55806,-0.177323332299156,1.10793494054709
123929,68138,55791,-0.175954375047216,1.09626979487101
123935,68134,55801,-0.176828802647122,1.09036608067426
123915,68114,55801,-0.180041659485935,1.0834105942737
123903,68108,55795,-0.183094390501951,1.06429028878496
123929,68108,55821,-0.181965789814025,1.05962735682472
123849,68114,55735,-0.183409709744261,1.04638220067983
123938,68112,55826,-0.185853446998358,1.05503508601846
124008,68110,55898,-0.184329968061436,1.06088862121105
123947,68114,55833,-0.182250776195459,1.0526226493657
123989,68114,55875,-0.184923722931523,1.04991512351077
123930,68116,55814,-0.184208701502675,1.01946919355541
124115,68124,55991,-0.183185240044391,1.03440370914442
123973,68112,55861,-0.186423656253398,1.02017786189998
123898,68092,55806,-0.189774582856097,1.0064575990408
123963,68108,55855,-0.184574234825876,1.00785801443695
123894,68114,55780,-0.184484022170893,0.985921160364524
123719,68102,55617,-0.187915987862983,0.962189737897874
123722,68112,55610,-0.186861318284751,0.95099761699411
123700,68118,55582,-0.189325240652463,0.951610949627039
123756,68096,55660,-0.193707689765407,0.93994461753702
123811,68108,55703,-0.191885160590358,0.938998842313462
123974,68118,55856,-0.187447158166271,0.961033858303827
124019,68098,55921,-0.190948082913846,0.965324427629821
124004,68094,55910,-0.191773550202726,0.955633282589472
123937,68106,55831,-0.19380328408535,0.933088783991777
123987,68102,55885,-0.194937014182241,0.937908281959509
123970,68102,55868,-0.19426394809138,0.927769277489278
123888,68090,55798,-0.19772846321496,0.909925286076032
123956,68078,55878,-0.20204845757094,0.907926189932252
124037,68082,55955,-0.202196801611519,0.910135913906958
123988,68084,55904,-0.201174551055671,0.902615010617724
124022,68088,55934,-0.198105820977203,0.893702452587472
124104,68074,56030,-0.202381133171862,0.908960661025379
124101,68060,56041,-0.206787603228242,0.89486817787666
124118,68068,56050,-0.205763436942255,0.901686724166873
123950,68066,55884,-0.202016244227707,0.875040205343711
123768,68074,55694,-0.201079168242392,0.851466218026524
124048,68080,55968,-0.199854488049327,0.874419825306607
124039,68068,55971,-0.206596158773226,0.86965249207093
124065,68082,55983,-0.203337441246681,0.865551914845128
124123,68084,56039,-0.203486816965927,0.857585608814737
123890,68077,55813,-0.205790366669482,0.836269450124713
123924,68070,55854,-0.206796535624546,0.826388890209438
123942,68076,55866,-0.205907524855733,0.820474431161181
123895,68072,55823,-0.208029394829513,0.818874082220612
123982,68074,55908,-0.21199143903412,0.8152306491308
124140,68082,56058,-0.208365914387501,0.831453138786178
123967,68073,55894,-0.210489922069643,0.810020282478813
123805,68071,55734,-0.210254864290552,0.784243626273978
123977,68090,55887,-0.207456805839849,0.790321666074239
123808,68084,55724,-0.207509747683467,0.769395286816077
123823,68074,55749,-0.211915858355562,0.76346370918618
124012,68072,55940,-0.215818831616542,0.767254901902263
123903,68074,55829,-0.21217560731192,0.750110087946946
124090,68080,56010,-0.209465278260706,0.772965764767088
124070,68096,55974,-0.205977436229428,0.77029921153338
124141,68088,56053,-0.209075495874276,0.76519919570419
124052,68075,55977,-0.211252595619457,0.744376626610756
124039,68091,55948,-0.210191251986808,0.73585659024856
123771,68067,55704,-0.214400221387835,0.7078982178815
123717,68058,55659,-0.216271337513833,0.697261499398684
124057,68066,55991,-0.212670122863545,0.723787269911687
124128,68079,56049,-0.21368715398474,0.73272092753799
124166,68090,56076,-0.215530029689597,0.719236038144763
124074,68070,56004,-0.219364237678978,0.705031706828793
123987,68057,55930,-0.221286524514223,0.694385362993291
123968,68062,55906,-0.22151057928409,0.692191715910502
124017,68054,55963,-0.221885411287605,0.68036288014793
124091,68054,56037,-0.222408993891705,0.688379587544742
124192,68073,56119,-0.220877713554232,0.700224943481788
124134,68083,56051,-0.214813639972338,0.684506045903651
123998,68059,55939,-0.219984171483983,0.66794743287557
124076,68049,56027,-0.223307963963122,0.664659229528413
124198,68066,56132,-0.222116269197431,0.670331623226362
124102,68088,56014,-0.218548167273614,0.653121890509448
123909,68068,55841,-0.224340732491692,0.621362698203037
123860,68056,55804,-0.22715461959438,0.612420429622183
124016,68058,55958,-0.223693367956069,0.624151148580396
124148,68063,56085,-0.224119267359228,0.634879039601021
124060,68071,55989,-0.222571725876928,0.631947927584935
123996,68070,55926,-0.221428282026847,0.606964227740801
124268,68096,56172,-0.219056165172316,0.627140009690034
124156,68062,56094,-0.226032719404479,0.617144731909502
124049,68065,55984,-0.227088309284723,0.608674113992178
124084,68046,56038,-0.22840470027877,0.59663282132136
123973,68051,55922,-0.230759751857047,0.582676802798365
124285,68072,56213,-0.226894851283975,0.610355998565633
124208,68062,56146,-0.227301963256005,0.596415427114963
124257,68053,56204,-0.231375230872866,0.607434251288545
124005,68058,55947,-0.230989315523501,0.566888370145303
124115,68062,56053,-0.232810446944892,0.580513289756015
124235,68068,56167,-0.227001913097444,0.576429412055189
124202,68050,56152,-0.23088834806139,0.563853644997686
124186,68059,56127,-0.230379837248421,0.550374691955618
124183,68077,56106,-0.226583392075157,0.553004822845237
124299,68071,56228,-0.229055474533445,0.552514610490867
124233,68047,56186,-0.235695344021554,0.539282760385487
124135,68028,56107,-0.24153362883874,0.526088915032927
124196,68032,56164,-0.236578912406482,0.521043885189151
124268,68034,56234,-0.235710197332611,0.514022789908234
124059,68042,56017,-0.234019848685553,0.497348262609343
124062,68043,56019,-0.23743762161043,0.483280229220294
124088,68055,56033,-0.236389554553369,0.471733658050123
124342,68051,56291,-0.236274570289375,0.494336009144635
124241,68048,56193,-0.239022787643692,0.477111536443276
124284,68044,56240,-0.242417358344061,0.471476235434371
124307,68032,56275,-0.241435751873756,0.464598345539509
124418,68013,56405,-0.243862221568865,0.47064831547111
124102,67985,56117,-0.250400878735871,0.451310889097989
124024,67987,56037,-0.253035141516011,0.432022427854827
124064,68011,56053,-0.249151366245827,0.425948368409776
124249,68030,56219,-0.243496425825552,0.434825196641032
124383,68030,56353,-0.243690282726576,0.438861026412765
124206,68006,56200,-0.250826755270828,0.410460947242841
124268,67991,56277,-0.252906539387451,0.423420626893428
124279,67982,56297,-0.256489537000148,0.42448454342719
124151,67992,56159,-0.254699015527678,0.40485184527669
124195,67970,56225,-0.26244549192303,0.405057685426436
123937,67962,55975,-0.260105036411551,0.36790969781948
124025,67971,56054,-0.256665383531733,0.364358172068817
124164,67952,56212,-0.261118345177701,0.363620402324225
124092,67955,56137,-0.262390101573494,0.353759259657553
124093,67934,56159,-0.266598310949418,0.350526188815076
124211,67942,56269,-0.268916761395998,0.352529380098779
124076,67925,56151,-0.272219034230908,0.321792702908649
123923,67937,55986,-0.271815689014461,0.303006169698413
123799,67919,55880,-0.276844060619161,0.287668298554226
123856,67926,55930,-0.274204431563372,0.290121527188934
123879,67902,55977,-0.2771268223243,0.289108082576819
124039,67901,56138,-0.277514897812348,0.305629055422535
124000,67887,56113,-0.282938249829088,0.287465714233456
124027,67887,56140,-0.280991472136917,0.277513146581425
124100,67895,56205,-0.2803107743932,0.279821024300128
123953,67894,56059,-0.279989154654851,0.265924611027797
124265,67887,56378,-0.285741213702501,0.29618171586454
124055,67868,56187,-0.287936581145252,0.259422451218548
124279,67892,56387,-0.281890025808719,0.26945629589556
124123,67878,56245,-0.283017109320446,0.2607040681273
124081,67887,56194,-0.283932968193602,0.239969257632038
124251,67875,56376,-0.283707875243007,0.243234507490309
124049,67859,56190,-0.290212962669532,0.236390052693473
124019,67847,56172,-0.298043709356782,0.225215222103394
123955,67853,56102,-0.293856841457785,0.204958531498613
123795,67869,55926,-0.289178369818414,0.181759282889966
