"total_rewards","action_rewards","opinion_rewards","mean_loss1","mean_loss2"
42337,34785,7552,-1.25168368843469,-4.8125811771913
42806,34907,7899,-1.29573140388185,-4.7053230155598
43104,35017,8087,-1.33937903588468,-4.66730033565651
43329,35125,8204,-1.38205511434512,-4.67179725278508
43775,35225,8550,-1.42378087992018,-4.56442369439385
44191,35375,8816,-1.45951284901662,-4.48265656232834
44543,35458,9085,-1.50002729107033,-4.39691809199073
44917,35626,9291,-1.53249485682357,-4.3482329536568
45122,35741,9381,-1.56798774085262,-4.33899701454423
45503,35889,9614,-1.59759227227081,-4.26436211087487
45860,35988,9872,-1.63037148497321,-4.17309861941771
46164,36159,10005,-1.65543005954136,-4.14812129302458
46584,36310,10274,-1.68058905709874,-4.05583120530302
46940,36520,10420,-1.69855612678961,-4.02185268076983
47398,36755,10643,-1.715931178223,-3.95814589262009
47857,36956,10901,-1.73286601738496,-3.86796205531467
48285,37082,11203,-1.75547399520874,-3.76019467196681
48816,37315,11501,-1.76841661063108,-3.64965716112744
49143,37489,11654,-1.78481679125266,-3.60286741500551
49625,37681,11944,-1.79848081361164,-3.49181890731508
50092,37916,12176,-1.80649668953635,-3.40599057349292
50584,38167,12417,-1.81381845989011,-3.32887729650194
50971,38401,12570,-1.82162254371426,-3.28359336392446
51498,38641,12857,-1.82753471596674,-3.17854730649428
51978,38866,13112,-1.8328658006408,-3.09150461689992
52505,39162,13343,-1.83262825635347,-3.01205529380928
53001,39445,13556,-1.83220033401793,-2.94418149536306
53454,39711,13743,-1.83208619058132,-2.88799047497186
53902,39952,13950,-1.83440066494725,-2.81762774397026
54465,40267,14198,-1.82857013805346,-2.73669221455401
55012,40516,14496,-1.82876634001732,-2.63440565087578
55567,40731,14836,-1.83066882165996,-2.51042452535846
56119,41002,15117,-1.82816612422466,-2.4219595069235
56734,41324,15410,-1.82090474556793,-2.32064254527742
57280,41673,15607,-1.80883970206434,-2.26451448229226
57737,41966,15771,-1.8010939673944,-2.22217147946358
58197,42236,15961,-1.7946394299919,-2.15318412916227
58869,42587,16282,-1.78241739462722,-2.05278890512206
59369,42965,16404,-1.76827428015796,-2.03009277202866
59856,43245,16611,-1.75919523103671,-1.96249676075849
60360,43625,16735,-1.74258503101089,-1.93976946825331
60943,43938,17005,-1.73133600056171,-1.86791290098971
61485,44261,17224,-1.72056923210621,-1.8152915507555
62102,44658,17444,-1.70075279745189,-1.74090432199565
62657,44994,17663,-1.68428632887927,-1.68732268674807
63246,45419,17827,-1.6637286183509,-1.64914248504422
63685,45787,17898,-1.64615657573397,-1.64699495705691
64381,46213,18168,-1.62461563132026,-1.58405226387761
65181,46606,18575,-1.60460303181952,-1.44553712633523
65943,46960,18983,-1.58684974529526,-1.30285612182184
66586,47404,19182,-1.56189747154713,-1.25457473776557
67305,47774,19531,-1.53951276188547,-1.14445191567594
68031,48203,19828,-1.51349500932477,-1.06287827342749
68775,48599,20176,-1.49369269026951,-0.96091634793715
69511,49029,20482,-1.46971735710447,-0.886454122581265
70206,49475,20731,-1.44520636661486,-0.846959892999042
71175,49963,21212,-1.41557879122821,-0.70406678495082
72071,50387,21684,-1.3935546067628,-0.559615408832377
72650,50790,21860,-1.3684935586019,-0.52776853943413
73583,51175,22408,-1.34500469429926,-0.365370492772623
74386,51618,22768,-1.31786449077454,-0.288407563621348
75500,52106,23394,-1.28601404868744,-0.105909095840021
76350,52482,23868,-1.26492470272563,0.0248232184485956
77265,52956,24309,-1.23543241227215,0.12981999299743
78371,53387,24984,-1.21063956699588,0.30598279603503
79280,53788,25492,-1.18517821945927,0.433370337432081
80087,54166,25921,-1.16129779924046,0.533305223692547
81279,54587,26692,-1.13389044451443,0.75517233285037
82558,54957,27601,-1.11343757577918,1.01284877590158
83730,55424,28306,-1.08310582546348,1.19940724806352
84805,55809,28996,-1.0577250847085,1.38429292034019
86001,56259,29742,-1.02778707498854,1.56758065372705
87037,56662,30375,-1.00204654464667,1.72879258380695
88235,57074,31161,-0.974472415701232,1.92782329957594
89297,57430,31867,-0.952397347800434,2.07820268896493
90398,57740,32658,-0.934601458416066,2.27237625094977
91306,58091,33215,-0.911505997045474,2.37848029028286
92334,58482,33852,-0.88482003476132,2.50953289419413
93397,58842,34555,-0.858270669423721,2.65183584595268
94397,59213,35184,-0.833984401957555,2.75567860989408
95336,59552,35784,-0.812509965964339,2.87963213988326
96234,59930,36304,-0.788356277143413,2.95958182317289
97189,60280,36909,-0.763294964249838,3.07006486051462
97977,60605,37372,-0.74175994921137,3.11842448542064
98808,60911,37897,-0.723679748008197,3.21348444697532
99629,61209,38420,-0.706119006177918,3.27607170465318
100381,61523,38858,-0.683843438022516,3.31338272948157
101295,61812,39483,-0.664890441941944,3.41530605513941
101839,62105,39734,-0.646387158757584,3.41661228815263
102546,62352,40194,-0.62851713060994,3.46625482135198
103445,62670,40775,-0.602793897281994,3.53349431929263
104183,62933,41250,-0.585543961094862,3.57449219985442
104878,63186,41692,-0.570019886227833,3.59180211831223
105386,63440,41946,-0.553977695670487,3.58979634480043
106105,63700,42405,-0.537612955449996,3.63292557095939
106812,63923,42889,-0.522578833338974,3.65348814526065
107469,64179,43290,-0.506929793206721,3.66433862461285
108240,64428,43812,-0.487875964088281,3.71798332272606
109003,64683,44320,-0.466267010819336,3.75867383398793
109642,64878,44764,-0.452875783531503,3.79208919961344
110265,65062,45203,-0.440373712761158,3.80767143690451
110971,65246,45725,-0.426388786206107,3.83233585493131
111595,65441,46154,-0.413620499447411,3.86487754319202
112210,65598,46612,-0.404539798459419,3.8624155188826
112770,65765,47005,-0.395679487144066,3.86875763559206
113320,65931,47389,-0.384845326081532,3.86477116195654
113798,66100,47698,-0.374429820803529,3.81923604062335
114280,66249,48031,-0.366642798558645,3.80458274517547
114724,66363,48361,-0.361088738462951,3.7899698429487
115341,66460,48881,-0.356144411077151,3.79163867411288
115855,66581,49274,-0.346685470424762,3.79018794687634
116369,66732,49637,-0.335905030505224,3.81627656275576
116980,66879,50101,-0.323825717098291,3.83692379065535
117344,66986,50358,-0.316211883729027,3.82075011892752
117748,67094,50654,-0.309277534812943,3.81710913696072
118118,67194,50924,-0.302176556702365,3.80780189497904
118590,67285,51305,-0.295460711328567,3.83596595485102
118987,67418,51569,-0.287272149015387,3.8131584701213
119479,67530,51949,-0.278320963009769,3.82264239571311
119815,67604,52211,-0.27240051835225,3.80971098030833
120131,67694,52437,-0.264186788758856,3.78275159678676
120441,67797,52644,-0.256669890616004,3.7728516575965
120726,67862,52864,-0.251756415677003,3.77081083492799
121046,67925,53121,-0.246292589062994,3.75880204683
121319,67982,53337,-0.240177781816403,3.75309307961301
121582,68068,53514,-0.232224894748916,3.73514025048776
121931,68146,53785,-0.224779485020025,3.71963095692071
122218,68197,54021,-0.22067274632652,3.71416731070388
122264,68229,54035,-0.217751851468347,3.6611259736798
122564,68300,54264,-0.2118257508719,3.65368647168983
122814,68378,54436,-0.206308977894316,3.67611746571281
123099,68430,54669,-0.202972421424717,3.68684003244747
123284,68470,54814,-0.199441939703485,3.6599344432354
123522,68512,55010,-0.196844429718542,3.6469569271261
123828,68572,55256,-0.191349126096777,3.65362344221635
124021,68602,55419,-0.189800727777153,3.65080659145659
124257,68644,55613,-0.185723791188734,3.66363206180659
124379,68670,55709,-0.184747531066734,3.65171791938218
124472,68709,55763,-0.183007755821299,3.61702615510334
124690,68752,55938,-0.179029735227662,3.6068880805915
124756,68785,55971,-0.175829936978392,3.58679138990966
125086,68822,56264,-0.171551716674383,3.58548312102529
125195,68867,56328,-0.167326375395731,3.57272767451676
125492,68912,56580,-0.16157583034639,3.58430925526402
125704,68942,56762,-0.157634980636447,3.6049354377118
125793,68962,56831,-0.156530466740217,3.59040156169371
125916,68999,56917,-0.152546947198409,3.57866277477958
125993,69012,56981,-0.150909105994883,3.56545360477811
126163,69025,57138,-0.150054806073273,3.56096372848207
126321,69056,57265,-0.14570706878628,3.54822728850625
126424,69073,57351,-0.144236262723081,3.53306578451937
126524,69109,57415,-0.141136554668695,3.51952274956486
126676,69118,57558,-0.140795365599611,3.51778527281501
126872,69134,57738,-0.140880270249611,3.52181849696419
126964,69167,57797,-0.136978893361613,3.50819405141202
127125,69183,57942,-0.134286749533897,3.50775240212679
127145,69203,57942,-0.132826998515388,3.47228658429601
127311,69232,58079,-0.129955178973945,3.47907880666581
127380,69242,58138,-0.130474701648266,3.46902061009949
127487,69263,58224,-0.129006670874812,3.44625958664851
127592,69284,58308,-0.127498242114499,3.43538950911977
127670,69301,58369,-0.125770670795365,3.40994274683974
127832,69314,58518,-0.125278189290277,3.41863532106985
127890,69326,58564,-0.125215213442888,3.4040679724379
128064,69338,58726,-0.122949363829155,3.39796132723039
128058,69343,58715,-0.124183596655811,3.36426794373176
128116,69368,58748,-0.120943591720292,3.35640071549199
128271,69388,58883,-0.119056041247875,3.34883685139092
128350,69400,58950,-0.116667396208107,3.33266385918991
128536,69414,59122,-0.113641817950503,3.3526885445145
128656,69433,59223,-0.114018355599745,3.34486759274521
128781,69440,59341,-0.110048302190659,3.33028432357718
128916,69455,59461,-0.108604011820518,3.33663769645447
128986,69463,59523,-0.10986652267225,3.32639431167733
129096,69482,59614,-0.107044572429599,3.31154455471445
129175,69487,59688,-0.10482620881078,3.30177299173718
129172,69483,59689,-0.108621461060565,3.27995236339894
129223,69492,59731,-0.10663353485976,3.2610845588825
129432,69507,59925,-0.104990525492824,3.26950548101555
129581,69512,60069,-0.103812966837259,3.27364301031286
129658,69530,60128,-0.101800146575922,3.27257060881027
129689,69540,60149,-0.100902599634587,3.25366815933111
129810,69566,60244,-0.0968555273176621,3.24823560619896
129860,69572,60288,-0.096474428437465,3.22341310156679
129929,69580,60349,-0.0960952399851522,3.21233102113686
130038,69589,60449,-0.0943625502679259,3.19744097615846
130053,69604,60449,-0.0927157853270976,3.1907550541684
130141,69615,60526,-0.09155927357543,3.18444581856443
130208,69624,60584,-0.0908742413635826,3.16370692796667
130239,69638,60601,-0.0889683704640695,3.15273652659221
130288,69639,60649,-0.0897051256199616,3.1422985335812
130287,69639,60648,-0.0899227259144192,3.11367365035482
130389,69646,60743,-0.0890177487354694,3.10262997619469
130511,69674,60837,-0.0860023218009949,3.10145999452269
130521,69675,60846,-0.0865775637108362,3.08953132038428
130639,69684,60955,-0.0854315595682816,3.0859971692447
130673,69688,60985,-0.0857682614546237,3.08024214792319
130591,69685,60906,-0.0857280832664401,3.04881122561002
130592,69692,60900,-0.0848721309824958,3.03156481051648
130589,69694,60895,-0.0856997530052137,3.0177017767321
130633,69704,60929,-0.084428359795592,3.00090808345174
130691,69710,60981,-0.0831287141028125,2.99346097353846
130745,69716,61029,-0.0832469421518247,2.98709781896323
130800,69724,61076,-0.083010308659736,2.9768166536296
130808,69736,61072,-0.0808305285556178,2.95540777333081
130760,69736,61024,-0.0815653890164289,2.92392617222768
130774,69750,61024,-0.0810871850089329,2.91025767607445
130822,69752,61070,-0.0800880509996205,2.90065180366351
130860,69754,61106,-0.079529791244303,2.89293185911057
130931,69767,61164,-0.0769479115631839,2.88533183377744
130971,69771,61200,-0.0752577665425303,2.87556515789845
130986,69779,61207,-0.0733525198644863,2.86746506505561
131101,69781,61320,-0.073102380775328,2.87096468283033
131090,69777,61313,-0.0744224295700736,2.85540033417161
131062,69783,61279,-0.0738345378875568,2.83623322276399
131108,69789,61319,-0.074693036707388,2.83169388167391
131133,69797,61336,-0.0738242423475392,2.82762521713633
131101,69803,61298,-0.0732167720377964,2.82213450743055
131129,69793,61336,-0.0751695436288587,2.81274009324102
131073,69793,61280,-0.0759426916702068,2.7882430896163
131151,69799,61352,-0.074762754028581,2.78690335736187
131166,69801,61365,-0.0744125264396478,2.77468058268794
131218,69805,61413,-0.0735127132180919,2.77236292353747
131265,69807,61458,-0.0731567264625152,2.76350114668127
131414,69817,61597,-0.070853056085087,2.77032892893661
131443,69821,61622,-0.070610819466211,2.7625150937841
131530,69819,61711,-0.071080924338722,2.76536726991392
131627,69821,61806,-0.0707433350832038,2.76328682335602
131610,69809,61801,-0.0729988362001843,2.75667836202139
131517,69819,61698,-0.0728434415323136,2.73595884497362
131554,69827,61727,-0.0723780494150229,2.72907433502207
131572,69823,61749,-0.0728287554703208,2.71144214611162
131575,69819,61756,-0.0723702745730407,2.70558226404881
131581,69825,61756,-0.0709620210805786,2.69261658604003
131603,69829,61774,-0.0714876825009097,2.68154863912443
131607,69827,61780,-0.0726552634324683,2.66916993189264
131582,69815,61767,-0.0758607809514532,2.65149644644592
131661,69811,61850,-0.0759054226042115,2.65422076595608
131647,69819,61828,-0.073859153001302,2.64535503258759
131661,69829,61832,-0.0720837141003523,2.63398276753724
131722,69831,61891,-0.0717423451876543,2.63153813484718
131823,69821,62002,-0.0742194274928228,2.6365579618649
131784,69827,61957,-0.0736146199956486,2.61886992747472
131890,69823,62067,-0.0740352695176129,2.61064045484262
131978,69833,62145,-0.0732053250761634,2.61261672524905
132036,69831,62205,-0.0731993102440769,2.60550420896404
131961,69831,62130,-0.0730403474017294,2.58572327739305
131904,69829,62075,-0.0741961001853435,2.56975229361349
132059,69829,62230,-0.0736510231121594,2.58298598900437
132091,69835,62256,-0.0716837014652232,2.57751784024929
132087,69833,62254,-0.071959826065284,2.56700805589049
132202,69837,62365,-0.0705043872708963,2.57066094475714
132206,69841,62365,-0.0699182561679084,2.55906061859463
132278,69837,62441,-0.0705092901830292,2.55280339131132
132317,69833,62484,-0.0718664102393384,2.5476162658327
132386,69839,62547,-0.072299020449753,2.54115286549045
132286,69841,62445,-0.073171230594529,2.52158172754571
132278,69845,62433,-0.0724116481533532,2.51054459028793
132300,69839,62461,-0.0722127116238963,2.51222235676409
132434,69843,62591,-0.0725055604136948,2.51839775640348
132339,69845,62494,-0.0724385646257856,2.49429300121794
132446,69857,62589,-0.0708514674311201,2.50434334684502
132574,69861,62713,-0.0701030880022286,2.51766806967895
132585,69849,62736,-0.0729246811512315,2.51270752467892
132514,69853,62661,-0.0712958623499699,2.49078161511147
132500,69851,62649,-0.0713728961560595,2.47613938916475
132347,69839,62508,-0.0750244158819193,2.45441854951311
132423,69843,62580,-0.0744491844756505,2.44859571272761
132489,69845,62644,-0.0734804548875796,2.44541449517181
132510,69849,62661,-0.0743012515264457,2.44077011585998
132563,69847,62716,-0.0756690757074962,2.44568761895326
132757,69839,62918,-0.0758143691479662,2.457751749439
132874,69851,63023,-0.0730848255714095,2.46059319095432
132793,69859,62934,-0.072132983717099,2.43580067406662
132736,69851,62885,-0.0724498471539515,2.42598804666407
132803,69855,62948,-0.072935028375055,2.42407698253678
132802,69853,62949,-0.073257623752976,2.41294973310168
132986,69837,63149,-0.0735010551520232,2.42810450203886
133016,69841,63175,-0.0733390507756584,2.42770477814854
133010,69857,63153,-0.0709661461262757,2.41515782097016
133007,69865,63142,-0.0686473329910686,2.39898600503802
132939,69855,63084,-0.0681987363171753,2.39073406164111
132884,69845,63039,-0.0721039288800305,2.38140380326235
132811,69841,62970,-0.0743125436514013,2.3713702366772
132862,69831,63031,-0.0771273620308255,2.36843778372912
133004,69849,63155,-0.0737339449920083,2.37005365287292
133134,69847,63287,-0.0725972627099757,2.38255181377754
133165,69839,63326,-0.074061567392941,2.37803556219759
133107,69827,63280,-0.0784865671080214,2.36173247380859
133033,69831,63202,-0.0754068261577975,2.34238677625121
133076,69843,63233,-0.0739248758194497,2.3388540668032
133159,69847,63312,-0.074351456076891,2.3389867903326
133093,69851,63242,-0.0751734670987141,2.32666844805618
133192,69843,63349,-0.0759425835088636,2.33012191632509
133199,69847,63352,-0.074026218118789,2.31768534991636
133202,69841,63361,-0.0746077123522727,2.30959329671988
133200,69831,63369,-0.0769110691274612,2.30103859286332
133253,69837,63416,-0.0736159972247234,2.30393707978285
133245,69833,63412,-0.0760141011916858,2.29089575412006
133438,69825,63613,-0.0773824994086516,2.29865070277486
133389,69835,63554,-0.0745673766835931,2.2876832196108
133417,69851,63566,-0.0723665633965786,2.2731042844074
133356,69843,63513,-0.0753539720759198,2.26441365998154
133323,69849,63474,-0.0756449760263257,2.24331652710045
133346,69851,63495,-0.0763049453524714,2.2425116231919
133395,69847,63548,-0.0755886009416083,2.23680936190384
133492,69833,63659,-0.0754494096650557,2.23866401172074
133506,69835,63671,-0.0759954940097735,2.22808813128874
133571,69841,63730,-0.0775986875625015,2.22805579118007
133687,69837,63850,-0.0776420176002747,2.22844574652951
133634,69831,63803,-0.0795553951278138,2.21039360950447
133652,69843,63809,-0.0752709827596846,2.19810667725026
133514,69841,63673,-0.0764071940175861,2.18296155634082
133608,69839,63769,-0.077454692445661,2.18020100670613
133736,69855,63881,-0.0743929490745359,2.17897705069574
133774,69855,63919,-0.0757595366548974,2.17875204515982
133640,69847,63793,-0.0770208817837225,2.15356313054111
133716,69841,63875,-0.0755127378748015,2.15528680068779
133729,69837,63892,-0.0764867878863614,2.14514561314136
133606,69825,63781,-0.0815037009722966,2.12292901080271
133689,69833,63856,-0.0798868744828558,2.12579760335555
133726,69843,63883,-0.0775330150207579,2.1226610538719
133884,69843,64041,-0.0754616086939429,2.1175176654392
133750,69835,63915,-0.0776282162784562,2.09629615763287
133710,69833,63877,-0.0785444651920195,2.08463237816045
133828,69833,63995,-0.078320674395747,2.08645049957559
133747,69827,63920,-0.081568661594131,2.06459433032962
133633,69825,63808,-0.0800284657684229,2.04600212949497
133732,69815,63917,-0.0822722113553689,2.04740115461278
133833,69835,63998,-0.08004712078129,2.04881956734779
133888,69839,64049,-0.0809794857836757,2.03459663618864
133945,69825,64120,-0.0854543674825188,2.0488095048942
133920,69819,64101,-0.0833125939011304,2.04304524733346
133902,69831,64071,-0.0806387183261078,2.02740587556565
133993,69845,64148,-0.0803647396976224,2.03495909458619
133882,69839,64043,-0.0812112188939698,2.01022433146242
133833,69833,64000,-0.082577054777688,2.00008472259664
133876,69835,64041,-0.0828805547874998,1.99760861480185
133868,69821,64047,-0.084593703134504,1.98976004861973
133893,69823,64070,-0.084017880921006,1.98053623702462
133952,69815,64137,-0.0837720661300409,1.98154367113232
133995,69823,64172,-0.0843482174833877,1.98258331556466
133963,69817,64146,-0.0850516771068876,1.97189759372056
134055,69825,64230,-0.085346082492668,1.97586655263704
134009,69815,64194,-0.0872592886251038,1.96437662137164
134043,69819,64224,-0.0862255629812849,1.95286609884775
134084,69825,64259,-0.085800140345567,1.95303463399918
134191,69829,64362,-0.0854457310620505,1.95561760145832
134199,69821,64378,-0.0880671178749419,1.95488591197539
134162,69809,64353,-0.0901116373861441,1.93660832747648
134222,69811,64411,-0.0879021229190006,1.93447394342246
134223,69805,64418,-0.0901454306298216,1.92404755408114
134472,69807,64665,-0.0898775223791414,1.94753122805956
134448,69815,64633,-0.0895926116830114,1.93612533652393
134398,69821,64577,-0.0862395754673344,1.92797386184419
134375,69823,64552,-0.0864990213899132,1.9230770249851
134511,69827,64684,-0.0866363950249004,1.92871695128693
134505,69817,64688,-0.0877585496273241,1.91939761478623
134740,69825,64915,-0.0878297933619416,1.92510544570925
134613,69839,64774,-0.0877690403628962,1.90212234255265
134551,69835,64716,-0.0857647276332665,1.88711488836614
134485,69827,64658,-0.0841166789055437,1.87087736343118
134358,69811,64547,-0.090553655174881,1.85589941322634
134413,69803,64610,-0.0944128292788016,1.85181537148204
134568,69825,64743,-0.088312677520695,1.85866658841683
134629,69825,64804,-0.0875905750691097,1.85792082528668
134668,69833,64835,-0.0867530902054568,1.85384704327973
134626,69813,64813,-0.0915579556295018,1.8373652105516
134652,69819,64833,-0.0882696216376975,1.83328905819746
134669,69821,64848,-0.0883548786087803,1.83082743841647
134832,69823,65009,-0.0876924051216602,1.8348008972381
134823,69817,65006,-0.0895437667083487,1.82777331791903
134786,69803,64983,-0.0921179481493627,1.81762706495144
134760,69799,64961,-0.0932865135576735,1.81572282128459
134980,69829,65151,-0.0866219843302547,1.83041240052447
135066,69821,65245,-0.0901198121318885,1.82873012619093
135006,69819,65187,-0.092128232014511,1.80341369998853
134995,69817,65178,-0.0904968385089887,1.79753812154205
135004,69817,65187,-0.0913513127782525,1.78430156133095
134832,69807,65025,-0.0939570028698654,1.76449285600207
134939,69819,65120,-0.0932158350074711,1.76979170302564
135032,69819,65213,-0.095064548416386,1.77339754019737
134913,69799,65114,-0.0965028690732486,1.75683606604791
134841,69789,65052,-0.0995557820081145,1.74027977341532
134879,69787,65092,-0.0993036512405194,1.73298990762454
134950,69809,65141,-0.0956846895488111,1.73686865152664
134994,69803,65191,-0.0954599813965615,1.72869783257007
135071,69789,65282,-0.0975093493381626,1.72831511187833
135152,69795,65357,-0.0948383321659507,1.72261560276278
135129,69795,65334,-0.0959811515512146,1.71491080798759
135130,69797,65333,-0.100202724303778,1.71115089955274
135285,69797,65488,-0.099215553907032,1.71782025354914
135427,69805,65622,-0.0976077491328231,1.71938590690578
135026,69795,65231,-0.0975343959082569,1.67406611643012
134987,69793,65194,-0.100543206399479,1.65818033600226
134969,69797,65172,-0.100162091157307,1.65303635153157
135262,69797,65465,-0.0993011729279798,1.6761761255901
135323,69803,65520,-0.0981173436394205,1.67839397046376
135481,69803,65678,-0.0968228735405401,1.6830697116188
135352,69795,65557,-0.101135426861253,1.65899133312474
135406,69809,65597,-0.0981074677569929,1.65049658200746
135235,69791,65444,-0.102363625930858,1.63134343854406
135212,69781,65431,-0.103300070746429,1.62309314521157
135326,69763,65563,-0.107074342620961,1.62787988389715
135363,69789,65574,-0.100614221241002,1.61807036846029
135192,69791,65401,-0.102084747788533,1.59445944680959
135341,69783,65558,-0.107409796888202,1.59472368347924
135294,69789,65505,-0.103816171158079,1.58142140754922
135498,69781,65717,-0.104621830054649,1.59633381407158
135392,69767,65625,-0.106505587840167,1.58176299789074
135398,69769,65629,-0.105392012871148,1.57406783263326
135270,69763,65507,-0.108426971155462,1.55611335594334
135207,69787,65420,-0.106817668688944,1.53969223552637
135280,69787,65493,-0.107345449225845,1.53996239004826
135325,69777,65548,-0.109703761366109,1.53740242237903
135545,69773,65772,-0.109683506528315,1.55253133708823
135619,69773,65846,-0.110803032500421,1.55416473948862
135457,69765,65692,-0.109881647658767,1.52738690461582
135440,69750,65690,-0.115067767575304,1.51595267559275
135390,69764,65626,-0.111876753349034,1.5014218922514
135581,69760,65821,-0.114627091473283,1.5173987689174
135680,69760,65920,-0.116532784488663,1.51518631854137
135584,69768,65816,-0.114300943356846,1.49480550247245
135447,69772,65675,-0.111455931627147,1.47111386836041
135569,69766,65803,-0.112336623229004,1.47431397206912
135654,69766,65888,-0.11150321657485,1.47277850040065
135736,69770,65966,-0.114447198372826,1.47098579873881
135410,69769,65641,-0.11568309855568,1.43114542144943
135715,69763,65952,-0.113582010725606,1.44526876251171
135895,69757,66138,-0.116475326292725,1.44880663542585
135963,69763,66200,-0.117086098307416,1.44902658643497
135981,69775,66206,-0.113305323110729,1.44062486960214
135869,69779,66090,-0.113996252728115,1.41699086152737
135703,69783,65920,-0.112766285288671,1.39036166676828
135831,69787,66044,-0.112814362883364,1.39503031377681
135824,69757,66067,-0.120445411151608,1.38443228440275
136088,69773,66315,-0.113992549394276,1.40171606713398
136089,69775,66314,-0.111128474727064,1.39190606047103
135995,69777,66218,-0.112213768967327,1.37816630501977
135888,69761,66127,-0.118406045371839,1.35900335849093
135710,69755,65955,-0.120391074196959,1.33306692958471
135999,69765,66234,-0.118619823368565,1.3494025004689
135805,69767,66038,-0.116153344478913,1.32683243082667
135976,69779,66197,-0.114972941516118,1.33084773541936
136211,69775,66436,-0.115734323786852,1.34237466370264
136007,69749,66258,-0.123115372365547,1.31903827871323
136009,69767,66242,-0.117323598888668,1.30658629011278
136017,69775,66242,-0.11467721970105,1.29887877915859
136149,69763,66386,-0.117339886003108,1.29989912760317
136271,69777,66494,-0.117790203228982,1.31260434489867
135936,69765,66171,-0.122094122499468,1.27264462939929
136361,69759,66602,-0.119333329991853,1.303981370445
136552,69769,66783,-0.117148372618447,1.31482344357805
136168,69761,66407,-0.120462245791185,1.27221961779393
136300,69755,66545,-0.125052986041423,1.26710987423801
136397,69767,66630,-0.120537987020163,1.26437718574254
