"total_rewards","action_rewards","opinion_rewards","sp0_social_trust","sp1_social_trust","sp2_social_trust","sp0_request_rate","sp1_request_rate","sp2_request_rate","op0_expression_rate","op1_expression_rate","op2_expression_rate","op3_expression_rate","op4_expression_rate","op5_expression_rate","mean_loss1","mean_loss2","sp0_availability","sp1_availability","sp2_availability"
29016,29241,-225,0.704590624755559,0.724554368142975,0.705287304643088,33.2781818181818,33.4763636363636,33.2454545454545,16.6272727272727,16.6836363636364,16.5963636363636,16.7654545454545,16.9381818181818,16.3890909090909,1.50262791460211,-1.92596586942673,0.835509090909091,0.868563636363636,0.834727272727273
29368,29227,141,0.704591065058595,0.72450827370502,0.705380232594702,33.26,33.5072727272727,33.2327272727273,16.4981818181818,16.82,16.4763636363636,16.8981818181818,16.8054545454545,16.5018181818182,1.43061837824908,-1.88500258651647,0.835509090909091,0.868563636363636,0.834727272727273
29756,29267,489,0.704269494909302,0.725088429925378,0.705269155897419,33.2054545454545,33.5709090909091,33.2236363636364,16.3454545454545,16.9618181818182,16.36,17.0745454545455,16.66,16.5981818181818,1.36347844492305,-1.85349188717929,0.835509090909091,0.868563636363636,0.834727272727273
30152,29295,857,0.70423364499896,0.725051356827446,0.705259570803471,33.2036363636364,33.5563636363636,33.24,16.1890909090909,17.1309090909091,16.2781818181818,17.1981818181818,16.52,16.6836363636364,1.29475090395321,-1.8134894257242,0.835509090909091,0.868563636363636,0.834727272727273
30552,29320,1232,0.704308403076217,0.725239073675014,0.705177244319245,33.1854545454545,33.5836363636364,33.2309090909091,16.0345454545455,17.2727272727273,16.1927272727273,17.3654545454545,16.3363636363636,16.7981818181818,1.22559357989918,-1.76504756808281,0.835509090909091,0.868563636363636,0.834727272727273
30907,29352,1555,0.704229305635656,0.725261480534694,0.704912748299932,33.1690909090909,33.6345454545455,33.1963636363636,15.8927272727273,17.4145454545455,16.0890909090909,17.4872727272727,16.2,16.9163636363636,1.15640864588998,-1.74757833426649,0.835509090909091,0.868563636363636,0.834727272727273
31350,29389,1961,0.704155154833749,0.725038424778874,0.704866434986931,33.1963636363636,33.6163636363636,33.1872727272727,15.7145454545455,17.5963636363636,15.9836363636364,17.6436363636364,16.0527272727273,17.0090909090909,1.08757084824822,-1.68654068925164,0.835509090909091,0.868563636363636,0.834727272727273
31663,29368,2295,0.703941716137985,0.724911582892952,0.704450126853539,33.1963636363636,33.6545454545455,33.1490909090909,15.5763636363636,17.7436363636364,15.8727272727273,17.7781818181818,15.8745454545455,17.1545454545455,1.01273018013347,-1.6664586473595,0.835509090909091,0.868563636363636,0.834727272727273
32069,29431,2638,0.703743093286276,0.724923653112675,0.704339375203656,33.1181818181818,33.7345454545455,33.1472727272727,15.4072727272727,17.8781818181818,15.8054545454545,17.8890909090909,15.7327272727273,17.2872727272727,0.944148370894519,-1.64151805205779,0.835509090909091,0.868563636363636,0.834727272727273
32381,29463,2918,0.703587870085363,0.724961618133667,0.703871095033384,33.1563636363636,33.7272727272727,33.1163636363636,15.2563636363636,18.02,15.6836363636364,18.0690909090909,15.5545454545455,17.4163636363636,0.872496405514804,-1.64979779232632,0.835509090909091,0.868563636363636,0.834727272727273
32771,29501,3270,0.70344290873839,0.725217820632145,0.703536172991505,33.1272727272727,33.7981818181818,33.0745454545455,15.1018181818182,18.1636363636364,15.5436363636364,18.2272727272727,15.4436363636364,17.52,0.800106799602509,-1.6239099112424,0.835509090909091,0.868563636363636,0.834727272727273
33211,29589,3622,0.703342307535276,0.724729404045543,0.703502504691561,33.1145454545455,33.8272727272727,33.0581818181818,14.9527272727273,18.3036363636364,15.4236363636364,18.3763636363636,15.3036363636364,17.64,0.731153258410367,-1.6020311106335,0.835509090909091,0.868563636363636,0.834727272727273
33628,29646,3982,0.703352626755889,0.724212303076567,0.703240758136439,33.0763636363636,33.8490909090909,33.0745454545455,14.7836363636364,18.4745454545455,15.2872727272727,18.5218181818182,15.1345454545455,17.7981818181818,0.658592492341995,-1.57575530734929,0.835509090909091,0.868563636363636,0.834727272727273
34117,29701,4416,0.703019858242164,0.724173694901136,0.703350115888854,33.0236363636364,33.8781818181818,33.0981818181818,14.5927272727273,18.7090909090909,15.1018181818182,18.7036363636364,14.9545454545455,17.9381818181818,0.58475634726611,-1.51815573302182,0.835509090909091,0.868563636363636,0.834727272727273
34775,29788,4987,0.702945056700972,0.724078581396167,0.703029956439313,33.0145454545455,33.88,33.1054545454545,14.3927272727273,18.8927272727273,14.9072727272727,18.9654545454545,14.72,18.1218181818182,0.51262410662391,-1.39845892949538,0.835509090909091,0.868563636363636,0.834727272727273
35343,29865,5478,0.702805405055916,0.72393353435392,0.70300346026868,32.9781818181818,33.9236363636364,33.0981818181818,14.1727272727273,19.1363636363636,14.7236363636364,19.1363636363636,14.5618181818182,18.2690909090909,0.438438728722659,-1.31296690485694,0.835509090909091,0.868563636363636,0.834727272727273
36028,29954,6074,0.702395785777873,0.723829246919856,0.702564083920582,32.9381818181818,33.9854545454545,33.0763636363636,13.9454545454545,19.4054545454545,14.4945454545455,19.3236363636364,14.3690909090909,18.4618181818182,0.36340610276569,-1.18591078899123,0.835509090909091,0.868563636363636,0.834727272727273
36644,30014,6630,0.702376335624442,0.723837607949472,0.701975945286341,32.9581818181818,33.9981818181818,33.0436363636364,13.7418181818182,19.6381818181818,14.2581818181818,19.5781818181818,14.1563636363636,18.6272727272727,0.286152038790963,-1.0812802742828,0.835509090909091,0.868563636363636,0.834727272727273
37332,30085,7247,0.701843441456838,0.723771373161191,0.701447452870312,32.8872727272727,34.1018181818182,33.0109090909091,13.54,19.8690909090909,14.06,19.8145454545455,13.8927272727273,18.8236363636364,0.208266640793193,-0.952213638479059,0.835509090909091,0.868563636363636,0.834727272727273
37982,30165,7817,0.701575211177194,0.7236494824187,0.700932798149059,32.8509090909091,34.1909090909091,32.9581818181818,13.2945454545455,20.1109090909091,13.8927272727273,20.0345454545455,13.6927272727273,18.9745454545455,0.130434449694373,-0.840445697307587,0.835509090909091,0.868563636363636,0.834727272727273
38631,30233,8398,0.701377290826848,0.723468784274051,0.700485108152544,32.82,34.2672727272727,32.9127272727273,13.0854545454545,20.3290909090909,13.6763636363636,20.2854545454545,13.4545454545455,19.1690909090909,0.0507922657511451,-0.725125817277215,0.835509090909091,0.868563636363636,0.834727272727273
39309,30310,8999,0.701063916925568,0.72321143909126,0.699987286597239,32.8181818181818,34.3181818181818,32.8636363636364,12.8490909090909,20.5654545454545,13.4763636363636,20.5327272727273,13.1854545454545,19.3909090909091,-0.0289513208649375,-0.600585767897693,0.835509090909091,0.868563636363636,0.834727272727273
40019,30394,9625,0.700758775141786,0.723038926779974,0.699676012475554,32.7963636363636,34.3727272727273,32.8309090909091,12.6272727272727,20.7945454545455,13.2454545454545,20.7963636363636,12.8945454545455,19.6418181818182,-0.108070375431668,-0.473284511674534,0.835509090909091,0.868563636363636,0.834727272727273
40760,30506,10254,0.70066106289095,0.722996852017431,0.699461791438426,32.7981818181818,34.4181818181818,32.7836363636364,12.3618181818182,21.06,13.0581818181818,20.9981818181818,12.6472727272727,19.8745454545455,-0.185971674864942,-0.336782225153663,0.835509090909091,0.868563636363636,0.834727272727273
41511,30639,10872,0.700326170458728,0.722990285201317,0.699223618535508,32.7309090909091,34.5363636363636,32.7327272727273,12.1181818181818,21.3454545454545,12.8054545454545,21.24,12.3945454545455,20.0963636363636,-0.26300388276577,-0.211309880560095,0.835509090909091,0.868563636363636,0.834727272727273
42352,30795,11557,0.700152198707574,0.723067629645844,0.698659242388486,32.6981818181818,34.6127272727273,32.6890909090909,11.8454545454545,21.64,12.5672727272727,21.5,12.1163636363636,20.3309090909091,-0.336933908950199,-0.0529855408451774,0.835509090909091,0.868563636363636,0.834727272727273
43082,30879,12203,0.699982400116077,0.722722629529006,0.698399229054413,32.68,34.6618181818182,32.6581818181818,11.6236363636364,21.8927272727273,12.3254545454545,21.7509090909091,11.8527272727273,20.5545454545455,-0.417410025271502,0.0778869553045793,0.835509090909091,0.868563636363636,0.834727272727273
43739,30968,12771,0.699463054262299,0.722526018994072,0.697993295883927,32.6181818181818,34.8018181818182,32.58,11.3927272727273,22.1381818181818,12.1090909090909,21.9472727272727,11.6490909090909,20.7636363636364,-0.49677561304786,0.185491574352438,0.835509090909091,0.868563636363636,0.834727272727273
44476,31069,13407,0.69894339636836,0.721768637284602,0.697235264633122,32.6145454545455,34.8563636363636,32.5290909090909,11.1981818181818,22.3636363636364,11.8454545454545,22.24,11.3636363636364,20.9890909090909,-0.574951821023768,0.318465099551461,0.835509090909091,0.868563636363636,0.834727272727273
45211,31159,14052,0.698985270166922,0.721869033470698,0.69647776825816,32.6163636363636,34.9272727272727,32.4563636363636,10.9472727272727,22.6254545454545,11.5781818181818,22.4963636363636,11.1509090909091,21.2018181818182,-0.653406313332644,0.457358176599849,0.835509090909091,0.868563636363636,0.834727272727273
45896,31272,14624,0.698297008194178,0.722014563675373,0.695916442495585,32.5345454545455,35.0654545454545,32.4,10.7072727272727,22.8854545454545,11.3254545454545,22.7890909090909,10.8709090909091,21.4218181818182,-0.728996735269373,0.564054597507824,0.835509090909091,0.868563636363636,0.834727272727273
46759,31400,15359,0.697833385441482,0.721866368621944,0.695150548395114,32.4927272727273,35.1872727272727,32.32,10.4636363636364,23.1690909090909,11.0545454545455,23.0418181818182,10.5745454545455,21.6963636363636,-0.802539707855745,0.745984021641991,0.835509090909091,0.868563636363636,0.834727272727273
47500,31527,15973,0.69777066550844,0.722244720703786,0.694466463914296,32.4563636363636,35.2927272727273,32.2509090909091,10.2272727272727,23.4472727272727,10.8163636363636,23.2527272727273,10.34,21.9163636363636,-0.875215251879259,0.877606025067243,0.835509090909091,0.868563636363636,0.834727272727273
48179,31617,16562,0.697155901460258,0.72224737251656,0.693940772977491,32.4309090909091,35.4072727272727,32.1618181818182,9.96,23.7454545454545,10.5727272727273,23.4981818181818,10.0872727272727,22.1363636363636,-0.949834681370042,1.00118138681759,0.835509090909091,0.868563636363636,0.834727272727273
48857,31736,17121,0.696588383766779,0.722309937260966,0.69313149491148,32.4036363636364,35.5345454545455,32.0618181818182,9.71818181818182,24.0036363636364,10.3381818181818,23.7109090909091,9.87818181818182,22.3509090909091,-1.02087241004814,1.11924012140794,0.835509090909091,0.868563636363636,0.834727272727273
49655,31842,17813,0.695828458119503,0.722480441682188,0.692728747583981,32.3163636363636,35.6909090909091,31.9927272727273,9.49818181818182,24.2436363636364,10.0654545454545,23.9945454545455,9.61090909090909,22.5872727272727,-1.09156886068257,1.29636736349626,0.835509090909091,0.868563636363636,0.834727272727273
50433,31968,18465,0.695633785483264,0.72261496519689,0.692249817681334,32.3109090909091,35.76,31.9290909090909,9.27090909090909,24.5272727272727,9.82363636363636,24.2054545454545,9.32727272727273,22.8454545454545,-1.15825311243534,1.45732361078262,0.835509090909091,0.868563636363636,0.834727272727273
51037,32050,18987,0.695349815376735,0.722348796850021,0.691587146390433,32.2818181818182,35.8745454545455,31.8436363636364,9.09454545454545,24.7272727272727,9.57090909090909,24.4418181818182,9.12363636363636,23.0418181818182,-1.22630582614378,1.55468725995584,0.835509090909091,0.868563636363636,0.834727272727273
51723,32171,19552,0.694964097365241,0.722091167328356,0.691074552713837,32.2509090909091,36.02,31.7290909090909,8.84727272727273,24.9745454545455,9.39090909090909,24.6527272727273,8.88727272727273,23.2472727272727,-1.29126679382541,1.68108902898702,0.835509090909091,0.868563636363636,0.834727272727273
52491,32291,20200,0.694775979382212,0.722349052246234,0.690776521926084,32.2345454545455,36.14,31.6254545454545,8.62,25.2418181818182,9.11818181818182,24.8981818181818,8.69090909090909,23.4309090909091,-1.35433953729543,1.85255870602348,0.835509090909091,0.868563636363636,0.834727272727273
53145,32438,20707,0.694550047917788,0.722443362081907,0.690353817522039,32.2363636363636,36.26,31.5036363636364,8.39272727272727,25.48,8.95818181818182,25.0818181818182,8.49454545454545,23.5927272727273,-1.41246155527505,1.96711539138447,0.835509090909091,0.868563636363636,0.834727272727273
53816,32550,21266,0.694160937006769,0.722298767235766,0.690215126939572,32.1981818181818,36.36,31.4418181818182,8.20545454545455,25.7127272727273,8.69272727272727,25.3127272727273,8.25454545454545,23.8218181818182,-1.47121889564124,2.10213132988323,0.835509090909091,0.868563636363636,0.834727272727273
54530,32654,21876,0.694192530833015,0.722212385158159,0.689555144710568,32.1909090909091,36.4745454545455,31.3345454545455,8.03090909090909,25.98,8.44727272727273,25.5272727272727,7.98,24.0345454545455,-1.52905210581693,2.25367558761076,0.835509090909091,0.868563636363636,0.834727272727273
55165,32777,22388,0.694048236092517,0.722121609896674,0.68919758461453,32.1890909090909,36.5545454545455,31.2563636363636,7.86727272727273,26.1890909090909,8.25818181818182,25.6672727272727,7.78181818181818,24.2363636363636,-1.58343238180334,2.36234076944264,0.835509090909091,0.868563636363636,0.834727272727273
55815,32905,22910,0.693902319770747,0.722016687034313,0.688771162758136,32.2,36.6745454545455,31.1254545454545,7.68181818181818,26.4418181818182,8.04909090909091,25.8363636363636,7.58,24.4109090909091,-1.63514344448393,2.47963817498901,0.835509090909091,0.868563636363636,0.834727272727273
56394,33014,23380,0.693511125573766,0.722181808955974,0.687990334825531,32.1563636363636,36.86,30.9836363636364,7.52,26.6509090909091,7.86181818181818,26.0090909090909,7.38181818181818,24.5763636363636,-1.68705882592635,2.58109260851687,0.835509090909091,0.868563636363636,0.834727272727273
56850,33078,23772,0.69304221636856,0.722123048881703,0.687203741617682,32.1654545454545,37.0109090909091,30.8236363636364,7.37090909090909,26.8290909090909,7.69090909090909,26.1890909090909,7.18545454545455,24.7345454545455,-1.73978354063901,2.65316967964172,0.835509090909091,0.868563636363636,0.834727272727273
57431,33206,24225,0.692938919117761,0.722347930369585,0.686857640135371,32.1654545454545,37.12,30.7145454545455,7.19818181818182,27.06,7.46363636363636,26.3745454545455,7.02545454545455,24.8781818181818,-1.78521317081018,2.74834025122903,0.835509090909091,0.868563636363636,0.834727272727273
